time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-04 12:21:59.808038,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,218usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:22:00.808135,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,266.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:22:01.808023,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,399.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:22:02.808121,metric,51,1400,600,1,0,0,0,0.0129,0.025,0,0,1,6usec,65usec,466.8,13kbps,77kbps,4.5ms,5.5ms,4.5ms,4ms,0x4601,407.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,13,1.0,8,14kbps,18,0,0%,0,122,0.004,33.2,-3.1,1,26,78kbps,14,0,0%,116,0,11,0,0,0,0,0,0,211ns,n/a,8,4.57ms,5.5ms,4.36ms,4ms,4ms
2025-08-04 12:22:03.808089,metric,51,1400,600,0,0,0,0,0.00714,0.0167,0,0,1,8usec,36usec,504.0,16kbps,52kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,14,1.0,24,17kbps,10,0,0%,0,20,0.010000001,34.7,-3.2,1,27,52kbps,10,0,0%,54,0,9,0,0,0,0,0,0,224ns,n/a,8,4.5ms,4.5ms,4.4ms,n/a,4.06ms
2025-08-04 12:22:04.808059,metric,51,1400,600,0,0,0,1,0.00786,0.108,0,0,1,9usec,64usec,626.16,20kbps,961kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,22,0.010000001,34.9,-3.2,1,27,962kbps,65,0,0%,996,2.01k,6,0,0,0,0,0,0,237ns,n/a,3,4.5ms,4.5ms,4.47ms,4.17ms,4ms
2025-08-04 12:22:05.808103,metric,51,1400,600,0,0,0,2,0.00714,0.155,0,0,1,9usec,32usec,786.0,18kbps,1.5Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.010000001,34.7,-3.2,1,27,1.5Mbps,92,1,1%,1553,0,1,0,0,0,0,0,-0.099000014,178ns,n/a,8,4.49ms,4.5ms,4.48ms,4.33ms,4.25ms
2025-08-04 12:22:06.808075,metric,51,1400,600,0,0,1,0,0.0536,0.0367,0,0,1,9usec,59usec,854.0,2.0Mbps,112kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,2.0Mbps,73,1,1%,22.5k,2367,0.0010000002,35.4,-3.2,1,27,113kbps,22,0,0%,116,1.45k,19,0,0,0,0,0,-0.099000014,182ns,n/a,8,4.43ms,4.5ms,4.32ms,4.17ms,3.95ms
2025-08-04 12:22:07.808117,metric,51,1400,600,0,0,31,0,0.677,0.115,0,0,1,13usec,51usec,995.12,37Mbps,481kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,37Mbps,937,3,0%,116k,44009,0.003000002,34.5,-3.2,1,27,482kbps,69,0,0%,496,1.45k,22,0,0,0,0,0,-0.099000014,186ns,n/a,6,4.48ms,4.5ms,4.3ms,4.04ms,3.95ms
2025-08-04 12:22:08.808077,metric,51,1400,600,0,0,49,0,1,0.128,0,0,1,15usec,76usec,70.16,58Mbps,533kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,436k,68974,0.003000002,34.2,-3.1,1,27,533kbps,77,0,0%,550,384,21,0,0,0,0,0,-0.099000014,195ns,n/a,6,4.5ms,4.5ms,4.24ms,4.01ms,3.95ms
2025-08-04 12:22:09.808050,metric,51,1400,600,0,0,49,0,1,0.132,0,0,1,15usec,53usec,128.16,58Mbps,557kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,802k,68974,0.003000002,34.0,-3.1,1,27,558kbps,79,0,0%,575,276,18,0,0,0,0,0,-0.099000014,208ns,n/a,6,4.48ms,4.5ms,4.27ms,4.04ms,3.95ms
2025-08-04 12:22:10.808185,metric,51,1397,599,0,4,49,0,1,0.127,0,0,1,15usec,58usec,216.16,58Mbps,526kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1393,4,0%,1.27M,68853,0.0070000044,34.5,-3.1,1,27,526kbps,76,0,0%,543,0,21,0,0,0,0,0,-0.099000014,211ns,n/a,6,4.49ms,4.5ms,4.16ms,4.02ms,3.95ms
