time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-04 12:11:39.523233,metric,51,561,241,0,0,0,0,0,0,0,0,0,1usec,232usec,159.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:11:40.523157,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,242.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:11:41.523221,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,313.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:11:42.523175,metric,51,1400,600,1,0,0,0,0.015,0.025,0,0,1,6usec,29usec,464.0,15kbps,77kbps,4.5ms,5.5ms,4.5ms,4ms,0x4601,406.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,13,1.0,9,15kbps,20,0,0%,3,128,0.0060000005,32.5,-3.2,1,26,78kbps,14,0,0%,116,0,12,0,0,0,0,0,0,204ns,n/a,8,4.57ms,5.5ms,4.43ms,4ms,4.12ms
2025-08-04 12:11:43.523224,metric,51,1400,600,0,0,0,0,0.00714,0.0183,0,0,1,8usec,34usec,504.11,19kbps,57kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,14,1.0,26,19kbps,11,0,0%,0,20,0.011000001,33.9,-3.2,1,27,57kbps,11,0,0%,59,0,10,0,0,0,0,0,0,214ns,n/a,8,4.5ms,4.5ms,4.45ms,n/a,4.1ms
2025-08-04 12:11:44.523318,metric,51,1400,600,0,0,0,1,0.00714,0.0883,0,0,1,8usec,28usec,681.0,17kbps,796kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,18kbps,10,0,0%,0,20,0.011000001,35.0,-3.1,1,27,797kbps,53,0,0%,825,2.01k,5,0,0,0,0,0,0,233ns,n/a,3,4.49ms,4.5ms,4.46ms,4.2ms,4.1ms
2025-08-04 12:11:45.523296,metric,51,1400,600,0,0,0,2,0.00714,0.167,0,0,1,9usec,33usec,728.3,18kbps,1.6Mbps,4.5ms,4.5ms,,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.011000001,34.7,-3.2,1,27,1.6Mbps,99,1,1%,1680,2.01k,0,0,0,0,0,0,-0.099000014,206ns,n/a,3,4.5ms,4.5ms,4.48ms,4.3ms,n/a
2025-08-04 12:11:46.523235,metric,51,1400,600,0,0,0,0,0.0171,0.03,0,0,1,8usec,34usec,826.0,150kbps,107kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,151kbps,24,0,0%,0,171,0.011000001,35.4,-3.2,1,27,107kbps,18,0,0%,110,0,16,0,0,0,0,0,-0.099000014,178ns,n/a,8,4.5ms,4.5ms,4.42ms,4.5ms,4.07ms
2025-08-04 12:11:47.523242,metric,51,1400,600,0,0,39,0,0.823,0.122,0,0,1,14usec,56usec,937.6,46Mbps,542kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,46Mbps,1135,8,0%,203k,55083,0.012000005,33.9,-3.1,1,27,542kbps,73,0,0%,559,0,24,0,0,0,0,0,-0.099000014,185ns,n/a,6,4.46ms,4.5ms,4.27ms,4.03ms,3.95ms
2025-08-04 12:11:48.523278,metric,51,1400,600,0,0,49,0,1,0.132,0,0,1,15usec,42usec,55.6,58Mbps,554kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,633k,68953,0.012000005,34.3,-3.2,1,27,554kbps,79,0,0%,572,0,18,0,0,0,0,0,-0.099000014,197ns,n/a,6,4.47ms,4.5ms,4.19ms,4.03ms,3.95ms
