time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-04 13:45:12.418251,metric,51,575,247,0,0,0,0,0,0,0,0,0,1usec,262usec,158.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:45:13.418272,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,246.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:45:14.418351,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,371.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:45:15.418283,metric,51,1400,600,1,0,0,0,0.0129,0.0233,0,0,1,6usec,42usec,468.0,13kbps,73kbps,4.5ms,5ms,4.5ms,4.5ms,0x4601,407.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,8,14kbps,18,0,0%,0,122,0.004,33.4,-3.1,1,26,73kbps,13,0,0%,110,0,10,0,0,0,0,0,0,183ns,n/a,8,4.54ms,5ms,4.35ms,4.5ms,4.13ms
2025-08-04 13:45:16.418354,metric,51,1400,600,0,0,0,0,0.00714,0.0183,0,0,1,8usec,30usec,527.16,17kbps,55kbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4601,1,14,1.0,25,17kbps,10,0,0%,0,20,0.009000001,34.9,-3.2,1,27,55kbps,11,0,0%,57,0,10,0,0,0,0,0,0,202ns,n/a,8,4.5ms,4.5ms,4.36ms,4ms,4ms
2025-08-04 13:45:17.418325,metric,51,1400,600,0,0,0,1,0.00786,0.0933,0,0,1,9usec,31usec,650.0,20kbps,830kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,22,0.009000001,34.8,-3.1,1,27,831kbps,56,0,0%,860,2.01k,6,0,0,0,0,0,0,223ns,n/a,3,4.5ms,4.5ms,4.46ms,4.3ms,4ms
2025-08-04 13:45:18.418334,metric,51,1400,600,0,0,0,2,0.00714,0.167,0,0,1,9usec,28usec,704.6,18kbps,1.6Mbps,4.5ms,4.5ms,,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.009000001,34.4,-3.1,1,27,1.6Mbps,100,0,0%,1674,2.01k,0,0,0,0,0,0,0,232ns,n/a,3,4.49ms,4.5ms,4.45ms,4.3ms,n/a
2025-08-04 13:45:19.418395,metric,51,1400,600,0,0,1,0,0.04,0.0383,0,0,1,8usec,31usec,892.3,1.4Mbps,127kbps,4.5ms,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,15,1.0,27,1.4Mbps,55,0,0%,32.3k,1590,0.009000001,35.6,-3.2,1,27,127kbps,23,0,0%,131,1.04k,20,0,0,0,0,0,0,230ns,n/a,8,4.5ms,4.5ms,4.43ms,4ms,4.01ms
2025-08-04 13:45:20.418327,metric,51,1400,600,0,0,27,0,0.606,0.102,0,0,1,13usec,54usec,941.16,33Mbps,489kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,33Mbps,837,4,0%,130k,38898,0.003000002,34.5,-3.3,1,27,489kbps,61,0,0%,504,535,25,0,0,0,0,0,0,205ns,n/a,7,4.48ms,4.5ms,4.31ms,4.1ms,3.95ms
2025-08-04 13:45:21.418357,metric,51,1400,600,0,0,49,0,1,0.127,0,0,1,15usec,51usec,1007.6,58Mbps,528kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,477k,68953,0.011000004,34.5,-3.4,1,27,529kbps,75,0,0%,552,535,22,0,0,0,0,0,0,175ns,n/a,7,4.48ms,4.5ms,4.2ms,4.02ms,3.95ms
