time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-04 12:57:59.258588,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,255usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:58:00.258625,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,201.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:58:01.258576,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,372.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 12:58:02.258759,metric,51,1400,600,1,0,0,0,0.0143,0.0233,0,0,1,6usec,38usec,412.0,15kbps,73kbps,4.5ms,5.5ms,4.5ms,4.5ms,0x4601,407.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,9,15kbps,20,0,0%,0,125,0.0050000004,30.2,-2.7,1,26,74kbps,13,0,0%,111,0,11,0,0,0,0,0,0,164ns,n/a,8,4.58ms,5.5ms,4.35ms,4.5ms,4.15ms
2025-08-04 12:58:03.258699,metric,51,1400,600,0,0,0,0,0.00714,0.0167,0,0,1,8usec,34usec,566.11,17kbps,52kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,14,1.0,25,17kbps,10,0,0%,0,20,0.011000001,34.9,-3.2,1,27,52kbps,10,0,0%,54,0,9,0,0,0,0,0,0,157ns,n/a,8,4.5ms,4.5ms,4.35ms,n/a,4.09ms
2025-08-04 12:58:04.258640,metric,51,1400,600,0,0,0,1,0.00857,0.108,0,0,1,8usec,31usec,626.0,22kbps,961kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,22kbps,12,0,0%,0,24,0.011000001,34.5,-3.1,1,27,962kbps,65,0,0%,996,2.01k,6,0,0,0,0,0,0,281ns,n/a,3,4.5ms,4.5ms,4.48ms,4.25ms,4.14ms
2025-08-04 12:58:05.258677,metric,51,1400,600,0,0,0,2,0.00643,0.155,0,0,1,9usec,555usec,721.15,16kbps,1.5Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,17kbps,9,0,0%,0,18,0.011000001,33.5,-3.1,1,27,1.5Mbps,91,2,2%,1571,0,0,0,0,0,0,0,-0.19800003,377ns,n/a,3,4.5ms,4.5ms,4.49ms,4.25ms,4ms
2025-08-04 12:58:06.258650,metric,51,1400,600,0,0,1,0,0.0529,0.035,0,0,1,8usec,32usec,894.4,1.7Mbps,109kbps,4.5ms,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,15,1.0,26,1.7Mbps,70,3,4%,0,2047,,33.9,-3.1,1,27,110kbps,21,0,0%,113,0,17,0,0,0,0,0,-0.19800003,365ns,n/a,7,4.5ms,4.5ms,4.4ms,4ms,4.05ms
2025-08-04 12:58:07.258700,metric,51,1400,600,0,0,18,0,0.432,0.0983,0,0,1,12usec,40usec,987.12,23Mbps,434kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,23Mbps,603,2,0%,85.8k,26377,0.0030000038,33.3,-3.1,1,27,434kbps,58,1,1%,470,677,28,0,0,0,0,0,-0.29700005,330ns,n/a,7,4.5ms,4.5ms,4.35ms,4.08ms,3.96ms
2025-08-04 12:58:08.258714,metric,51,1400,600,0,0,47,0,0.972,0.123,0,0,1,15usec,44usec,11.5,56Mbps,527kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,56Mbps,1353,0,0%,374k,66666,0.0030000038,34.2,-3.2,1,27,528kbps,74,0,0%,544,0,21,0,0,0,0,0,-0.29700005,206ns,n/a,7,4.46ms,4.5ms,4.22ms,4.03ms,3.95ms
