time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-04 13:11:40.108976,metric,51,575,249,0,0,0,0,0,0,0,0,0,1usec,228usec,158.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:11:41.108913,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,296.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:11:42.108934,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,321.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:11:43.108945,metric,51,1400,600,1,0,0,0,0.0129,0.0233,0,0,1,6usec,39usec,462.1,13kbps,73kbps,4.5ms,5.5ms,4.5ms,4ms,0x4601,407.7,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,13,1.0,8,14kbps,18,0,0%,0,122,0.004,33.3,-3.0,1,26,73kbps,13,0,0%,110,0,10,0,0,0,0,0,0,222ns,n/a,8,4.58ms,5.5ms,4.46ms,4ms,4.12ms
2025-08-04 13:11:44.108933,metric,51,1400,600,0,0,0,0,0.00786,0.02,0,0,1,8usec,31usec,514.0,19kbps,62kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,n/a,,,,4601,1,14,1.0,25,19kbps,11,0,0%,0,22,0.009000001,35.4,-3.1,1,27,62kbps,12,0,0%,64,0,11,0,0,0,0,0,0,179ns,n/a,8,4.5ms,4.5ms,4.38ms,n/a,4ms
2025-08-04 13:11:45.108932,metric,51,1400,600,0,0,0,1,0.00786,0.105,0,0,1,8usec,30usec,682.3,20kbps,957kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,22,0.009000001,35.3,-3.0,1,27,957kbps,63,0,0%,991,2.01k,5,0,0,0,0,0,0,172ns,n/a,3,4.49ms,4.5ms,4.48ms,4.33ms,4.15ms
2025-08-04 13:11:46.108930,metric,51,1400,600,0,0,0,2,0.00643,0.153,0,0,1,9usec,33usec,796.16,16kbps,1.5Mbps,4.5ms,4.5ms,,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,4.5ms,,,,4601,1,15,1.0,27,17kbps,9,0,0%,0,18,0.009000001,34.8,-3.0,1,27,1.5Mbps,91,1,1%,1544,0,0,0,0,0,0,0,-0.099000014,189ns,n/a,4,4.5ms,4.5ms,4.47ms,4.17ms,n/a
2025-08-04 13:11:47.109056,metric,51,1400,600,0,0,2,0,0.075,0.04,0,0,1,9usec,40usec,895.0,2.9Mbps,140kbps,4.5ms,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,15,1.0,27,2.9Mbps,96,1,1%,93k,3683,0,34.4,-3.1,1,27,140kbps,23,1,4%,167,0,19,0,0,0,0,0,-0.19800003,209ns,n/a,8,4.5ms,4.5ms,4.38ms,4ms,3.97ms
2025-08-04 13:11:48.109018,metric,51,1400,600,0,0,43,0,0.911,0.128,0,0,1,15usec,60usec,943.16,52Mbps,544kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,52Mbps,1270,4,0%,216k,61442,0.0100000035,34.4,-3.1,1,27,545kbps,76,0,0%,574,1.45k,21,0,0,0,0,0,-0.19800003,215ns,n/a,6,4.48ms,4.5ms,4.3ms,4.03ms,3.95ms
2025-08-04 13:11:49.109050,metric,51,1400,600,0,0,49,0,1,0.123,0,0,1,15usec,51usec,59.6,58Mbps,544kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,503k,68953,0.0100000035,34.4,-3.1,1,27,544kbps,75,0,0%,549,1.45k,23,0,0,0,0,0,-0.19800003,222ns,n/a,6,4.47ms,4.5ms,4.23ms,4.02ms,3.95ms
