time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-04 11:58:06.036562,PHY,0x4601,1,0,50,"[0,",0,0,1,1016.3,+18.2dB,20.3us,"[0,",1,391.17,normal,0,valid,-15.1dB,-15.0dB,na,na,,,,
2025-08-04 11:58:06.041521,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.5dB,17.2us,"[0,",1,392.7,normal,0,invalid,-47.7dB,-68.2dB,na,na,no,,,
2025-08-04 11:58:06.041764,CSI,0x4601,2,,na,"[4,",,,,,+34.5dB,29.0us,"[0,",1,392.8,normal,0,valid,-11.7dB,-11.8dB,0.19us,-101.4Hz,,"[7,",0001,1
2025-08-04 11:58:06.061587,PHY,0x4601,1,4,na,"[0,",0,0,,1783.0,+18.3dB,17.0us,"[0,",1,394.7,normal,0,valid,-13.6dB,-13.6dB,na,na,yes,,,
2025-08-04 11:58:06.061821,CSI,0x4601,2,,na,"[4,",,,,,+37.8dB,14.8us,"[0,",1,394.8,normal,0,valid,-11.8dB,-11.8dB,0.18us,-5.4Hz,,"[7,",1111,1
2025-08-04 11:58:06.081545,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-19.8dB,21.5us,"[0,",1,396.7,normal,0,invalid,-47.5dB,-68.2dB,na,na,,,,
2025-08-04 11:58:06.081569,PHY,0x4601,1,0,na,"[0,",0,0,1,1690.2,+18.0dB,12.3us,"[0,",1,396.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-04 11:58:06.081786,CSI,0x4601,2,,na,"[4,",,,,,+34.0dB,24.5us,"[0,",1,396.8,normal,0,valid,-11.9dB,-12.0dB,0.20us,-75.6Hz,,"[7,",1111,1
2025-08-04 11:58:06.086608,PHY,0x4601,1,0,na,"[0,",0,0,1,1682.5,+18.0dB,16.9us,"[0,",1,396.17,normal,0,valid,-14.1dB,-14.1dB,na,na,,,,
2025-08-04 11:58:06.101597,PHY,0x4601,1,4,na,"[0,",0,0,,1738.4,+18.2dB,15.2us,"[0,",1,398.7,normal,0,valid,-13.8dB,-13.8dB,na,na,yes,,,
2025-08-04 11:58:06.101840,CSI,0x4601,2,,na,"[4,",,,,,+35.7dB,15.8us,"[0,",1,398.8,normal,0,valid,-12.0dB,-12.0dB,0.18us,-103.1Hz,,"[7,",1111,1
2025-08-04 11:58:06.121551,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-46.1dB,16.1us,"[0,",1,400.7,normal,0,invalid,-46.5dB,-93.6dB,na,na,,,,
