time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-04 11:07:43.128277,PHY,0x4601,1,0,50,"[0,",0,0,1,7385.1,+26.9dB,19.7us,"[0,",1,375.17,normal,0,valid,-14.5dB,-14.3dB,na,na,,,,
2025-08-04 11:07:43.133229,PHY,0x4601,1,4,na,"[0,",0,0,,0.7,-18.8dB,16.5us,"[0,",1,376.7,normal,0,invalid,-47.4dB,-67.0dB,na,na,no,,,
2025-08-04 11:07:43.133486,CSI,0x4601,2,,na,"[4,",,,,,+34.2dB,31.5us,"[0,",1,376.8,normal,0,valid,-11.1dB,-11.1dB,-0.06us,-140.3Hz,,"[7,",0001,1
2025-08-04 11:07:43.153290,PHY,0x4601,1,4,na,"[0,",0,0,,10939.6,+26.2dB,15.9us,"[0,",1,378.7,normal,0,valid,-13.0dB,-13.0dB,na,na,yes,,,
2025-08-04 11:07:43.153418,CSI,0x4601,2,,na,"[4,",,,,,+33.6dB,13.7us,"[0,",1,378.8,normal,0,valid,-11.2dB,-11.2dB,-0.07us,-61.0Hz,,"[7,",1111,1
2025-08-04 11:07:43.173251,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-24.0dB,19.4us,"[0,",1,380.7,normal,0,invalid,-47.6dB,-71.8dB,na,na,,,,
2025-08-04 11:07:43.173272,PHY,0x4601,1,0,na,"[0,",0,0,1,1432.8,+17.3dB,14.9us,"[0,",1,380.7,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-08-04 11:07:43.173530,CSI,0x4601,2,,na,"[4,",,,,,+34.9dB,22.7us,"[0,",1,380.8,normal,0,valid,-11.6dB,-11.7dB,0.20us,-84.2Hz,,"[7,",1111,1
2025-08-04 11:07:43.178210,PHY,0x4601,1,0,na,"[0,",0,0,1,1370.4,+17.1dB,17.7us,"[0,",1,380.17,normal,0,valid,-13.5dB,-13.6dB,na,na,,,,
2025-08-04 11:07:43.193209,PHY,0x4601,1,4,na,"[0,",0,0,,1435.7,+17.3dB,15.9us,"[0,",1,382.7,normal,0,valid,-13.3dB,-13.4dB,na,na,yes,,,
2025-08-04 11:07:43.193482,CSI,0x4601,2,,na,"[4,",,,,,+30.3dB,15.9us,"[0,",1,382.8,normal,0,valid,-11.5dB,-11.6dB,0.22us,-75.6Hz,,"[7,",1111,1
2025-08-04 11:07:43.213271,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-39.3dB,17.9us,"[0,",1,384.7,normal,0,invalid,-47.0dB,-87.6dB,na,na,,,,
2025-08-04 11:07:43.213292,PHY,0x4601,1,0,na,"[0,",0,0,1,1385.8,+17.2dB,11.9us,"[0,",1,384.7,normal,0,valid,-13.8dB,-13.9dB,na,na,,,,
2025-08-04 11:07:43.213512,CSI,0x4601,2,,na,"[4,",,,,,+34.5dB,14.6us,"[0,",1,384.8,normal,0,valid,-11.7dB,-11.8dB,0.19us,-143.9Hz,,"[7,",1111,1
2025-08-04 11:07:43.214213,PHY,0x4601,1,0,na,"[0,",0,0,1,1439.4,+17.3dB,15.2us,"[0,",1,384.9,normal,0,valid,-13.8dB,-13.9dB,na,na,,,,
2025-08-04 11:07:43.233221,PHY,0x4601,1,4,na,"[0,",0,0,,1494.2,+17.5dB,16.8us,"[0,",1,386.7,normal,0,valid,-13.6dB,-13.6dB,na,na,yes,,,
2025-08-04 11:07:43.233490,CSI,0x4601,2,,na,"[4,",,,,,+33.9dB,14.8us,"[0,",1,386.8,normal,0,valid,-11.8dB,-11.9dB,0.20us,-41.8Hz,,"[7,",1111,1
2025-08-04 11:07:43.253429,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,12.2us,"[0,",1,388.8,normal,0,valid,-11.9dB,-12.0dB,0.20us,-70.8Hz,,"[7,",1111,1
2025-08-04 11:07:43.262857,PHY,0x4601,2,,na,"[0,",,,111,,+33.6dB,20.8us,"[0,",1,389.7,normal,0,valid,-13.5dB,-13.5dB,0.21us,+34.5Hz,,"[6,",,1
2025-08-04 11:07:43.273237,PHY,0x4601,1,4,na,"[0,",0,0,,1411.5,+17.2dB,17.8us,"[0,",1,390.7,normal,0,valid,-14.1dB,-14.1dB,na,na,yes,,,
2025-08-04 11:07:43.273519,CSI,0x4601,2,,na,"[4,",,,,,+34.6dB,14.7us,"[0,",1,390.8,normal,0,valid,-12.3dB,-12.3dB,0.18us,-19.6Hz,,"[7,",1111,1
2025-08-04 11:07:43.293210,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-23.5dB,20.3us,"[0,",1,392.7,normal,0,invalid,-47.0dB,-71.5dB,na,na,,,,
2025-08-04 11:07:43.293227,PHY,0x4601,1,0,na,"[0,",0,0,1,1355.0,+17.0dB,11.8us,"[0,",1,392.7,normal,0,valid,-14.3dB,-14.4dB,na,na,,,,
2025-08-04 11:07:43.293477,CSI,0x4601,2,,na,"[4,",,,,,+36.7dB,18.6us,"[0,",1,392.8,normal,0,valid,-12.3dB,-12.4dB,0.20us,-22.0Hz,,"[7,",1111,1
2025-08-04 11:07:43.313261,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-16.5dB,16.9us,"[0,",1,394.7,normal,0,invalid,-46.8dB,-63.6dB,na,na,no,,,
2025-08-04 11:07:43.313494,CSI,0x4601,2,,na,"[4,",,,,,+31.0dB,17.8us,"[0,",1,394.8,normal,0,valid,-12.3dB,-12.4dB,0.19us,-41.1Hz,,"[7,",1111,1
2025-08-04 11:07:43.333216,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-24.7dB,16.2us,"[0,",1,396.7,normal,0,invalid,-47.1dB,-72.5dB,na,na,no,,,
2025-08-04 11:07:43.333496,CSI,0x4601,2,,na,"[4,",,,,,+34.9dB,16.0us,"[0,",1,396.8,normal,0,valid,-12.2dB,-12.2dB,0.20us,-98.1Hz,,"[7,",1111,1
2025-08-04 11:07:43.353282,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.7dB,14.8us,"[0,",1,398.7,normal,0,invalid,-47.1dB,-67.2dB,na,na,no,,,
2025-08-04 11:07:43.353552,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,12.6us,"[0,",1,398.8,normal,0,valid,-12.4dB,-12.4dB,0.20us,-82.2Hz,,"[7,",1111,1
