time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-04 13:57:10.033846,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,227usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:57:11.033846,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,216.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:57:12.033747,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,327.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 13:57:13.033853,metric,51,1400,600,1,0,0,0,0.0136,0.0233,0,0,1,5usec,58usec,498.0,14kbps,73kbps,4.5ms,5.5ms,4.5ms,4.5ms,0x4601,406.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,14,1.0,8,14kbps,19,0,0%,0,124,0.004,33.7,-3.1,1,26,74kbps,13,0,0%,112,0,11,0,0,0,0,0,0,200ns,n/a,8,4.58ms,5.5ms,4.38ms,4.5ms,4.09ms
2025-08-04 13:57:14.033930,metric,51,1400,600,0,0,0,0,0.00714,0.0217,0,0,1,8usec,31usec,546.0,16kbps,67kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,14,1.0,24,17kbps,10,0,0%,0,20,0.010000001,35.0,-3.3,1,27,67kbps,13,0,0%,69,0,12,0,0,0,0,0,0,210ns,n/a,8,4.5ms,4.5ms,4.35ms,n/a,4.16ms
2025-08-04 13:57:15.033891,metric,51,1400,600,0,0,0,1,0.00714,0.108,0,0,1,8usec,30usec,641.3,18kbps,989kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.010000001,35.1,-3.3,1,27,990kbps,65,0,0%,1025,2.01k,5,0,0,0,0,0,0,231ns,n/a,3,4.49ms,4.5ms,4.48ms,4.25ms,4.07ms
2025-08-04 13:57:16.033909,metric,51,1400,600,0,0,0,2,0.00714,0.153,0,0,1,9usec,36usec,763.0,16kbps,1.5Mbps,4.5ms,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,15,1.0,27,17kbps,9,0,0%,3,20,0.010000001,34.9,-3.3,1,27,1.5Mbps,92,0,0%,1512,0,1,0,0,0,0,0,0,240ns,n/a,8,4.5ms,4.5ms,4.49ms,4ms,4.5ms
2025-08-04 13:57:17.033846,metric,51,1400,600,0,0,1,0,0.04,0.0283,0,0,1,8usec,35usec,890.1,1.3Mbps,86kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,1.3Mbps,56,0,0%,0,1575,0.010000001,35.1,-3.3,1,27,87kbps,17,0,0%,89,0,15,0,0,0,0,0,0,178ns,n/a,7,4.5ms,4.5ms,4.35ms,4.25ms,4.03ms
2025-08-04 13:57:18.033969,metric,51,1400,600,0,0,26,0,0.589,0.102,0,0,1,12usec,42usec,982.15,32Mbps,461kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,32Mbps,811,5,0%,147k,37607,0.005000003,34.4,-3.4,1,27,461kbps,60,1,1%,497,0,24,0,0,0,0,0,-0.099000014,185ns,n/a,6,4.49ms,4.5ms,4.37ms,4.09ms,3.96ms
2025-08-04 13:57:19.033890,metric,51,1400,600,0,0,49,0,1,0.125,0,0,1,15usec,53usec,55.3,58Mbps,529kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,468k,68995,0.005000003,34.4,-3.3,1,27,529kbps,75,0,0%,546,0,18,0,0,0,0,0,-0.099000014,193ns,n/a,7,4.5ms,4.5ms,4.25ms,4.02ms,3.95ms
