time,log_type,rnti,format,prb,prb2,symb,csi1,sinr,t,bwp,n_id,n_id0,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb1,cs,occ,ack,metric,sr
2025-08-04 12:51:11.609069,CSI,0x4601,2,"[7,",na,"[4,",2222,-8.8dB,25.2us,"[0,",1,1,422.8,normal,0,invalid,-49.3dB,-59.2dB,1.04us,+2125.6Hz,,,,,,
2025-08-04 12:51:11.613793,PHY,0x4601,1,,50,"[0,",,+19.2dB,27.7us,"[0,",1,,422.17,normal,0,valid,-14.9dB,-14.7dB,na,na,0,0,0,1,1264.3,
2025-08-04 12:51:11.628780,PHY,0x4601,1,,na,"[0,",,+19.3dB,23.0us,"[0,",1,,424.7,normal,0,valid,-13.3dB,-13.4dB,na,na,4,0,0,,2287.9,yes
2025-08-04 12:51:11.629053,CSI,0x4601,2,"[7,",na,"[4,",1111,+39.4dB,20.4us,"[0,",1,1,424.8,normal,0,valid,-11.5dB,-11.5dB,0.15us,-2.2Hz,,,,,,
2025-08-04 12:51:11.648843,PHY,0x4601,1,,na,"[0,",,-21.3dB,20.6us,"[0,",1,,426.7,normal,0,invalid,-46.7dB,-68.1dB,na,na,4,0,0,2,0.1,
2025-08-04 12:51:11.648863,PHY,0x4601,1,,na,"[0,",,+18.9dB,11.8us,"[0,",1,,426.7,normal,0,valid,-14.1dB,-14.2dB,na,na,0,0,0,1,2084.1,
2025-08-04 12:51:11.648983,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.2dB,23.2us,"[0,",1,1,426.8,normal,0,valid,-12.0dB,-12.0dB,0.19us,-93.7Hz,,,,,,
2025-08-04 12:51:11.653805,PHY,0x4601,1,,na,"[0,",,+16.4dB,20.4us,"[0,",1,,426.17,normal,0,valid,-14.0dB,-14.1dB,na,na,0,0,0,1,1160.6,
2025-08-04 12:51:11.668793,PHY,0x4601,1,,na,"[0,",,+16.3dB,17.7us,"[0,",1,,428.7,normal,0,valid,-13.7dB,-13.8dB,na,na,4,0,0,,1131.9,yes
2025-08-04 12:51:11.669025,CSI,0x4601,2,"[7,",na,"[4,",1111,+36.5dB,15.1us,"[0,",1,1,428.8,normal,0,valid,-11.9dB,-11.9dB,0.22us,-3.2Hz,,,,,,
2025-08-04 12:51:11.688752,PHY,0x4601,1,,na,"[0,",,+16.5dB,17.1us,"[0,",1,,430.7,normal,0,valid,-10.8dB,-11.0dB,na,na,4,0,0,11,1205.6,
2025-08-04 12:51:11.688768,PHY,0x4601,1,,na,"[0,",,-20.5dB,11.6us,"[0,",1,,430.7,normal,0,invalid,-47.7dB,-68.9dB,na,na,0,0,0,22,0.1,
2025-08-04 12:51:11.689005,CSI,0x4601,2,"[7,",na,"[4,",1111,+34.9dB,15.5us,"[0,",1,1,430.8,normal,0,valid,-12.0dB,-12.1dB,0.22us,-91.9Hz,,,,,,
2025-08-04 12:51:11.689804,PHY,0x4601,1,,na,"[0,",,+16.4dB,15.7us,"[0,",1,,430.9,normal,0,valid,-14.2dB,-14.3dB,na,na,0,0,0,1,1159.4,
2025-08-04 12:51:11.708813,PHY,0x4601,1,,na,"[0,",,+16.4dB,17.5us,"[0,",1,,432.7,normal,0,valid,-14.1dB,-14.3dB,na,na,4,0,0,,1155.4,yes
2025-08-04 12:51:11.709054,CSI,0x4601,2,"[7,",na,"[4,",1111,+36.2dB,24.6us,"[0,",1,1,432.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-175.1Hz,,,,,,
2025-08-04 12:51:11.729054,CSI,0x4601,2,"[7,",na,"[4,",1111,+35.8dB,20.9us,"[0,",1,1,434.8,normal,0,valid,-12.5dB,-12.5dB,0.24us,-103.4Hz,,,,,,
2025-08-04 12:51:11.738343,PHY,0x4601,2,"[6,",na,"[0,",,+32.9dB,29.7us,"[0,",1,1,435.7,normal,0,valid,-13.8dB,-13.9dB,0.22us,+9.2Hz,,,,111,,
2025-08-04 12:51:11.748834,PHY,0x4601,1,,na,"[0,",,+16.3dB,16.9us,"[0,",1,,436.7,normal,0,valid,-14.3dB,-14.3dB,na,na,4,0,0,,1132.9,yes
