time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-04 11:46:07.965259,metric,51,558,240,0,0,0,0,0,0,0,0,0,1usec,216usec,160.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 11:46:08.965220,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,213.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 11:46:09.965250,metric,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,335.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-04 11:46:10.965316,metric,51,1400,600,1,0,0,0,0.0157,0.025,0,0,1,6usec,44usec,460.0,17kbps,78kbps,4.5ms,5.5ms,4.5ms,4ms,0x4601,407.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,13,1.0,10,18kbps,22,0,0%,0,129,0.0060000005,33.9,-3.2,1,26,78kbps,14,0,0%,115,0,12,0,0,0,0,0,0,215ns,n/a,8,4.57ms,5.5ms,4.43ms,4ms,4.09ms
2025-08-04 11:46:11.965280,metric,51,1400,600,0,0,0,0,0.00714,0.015,0,0,1,8usec,33usec,520.0,18kbps,45kbps,4.5ms,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,14,1.0,26,18kbps,10,0,0%,0,20,0.010000001,35.4,-3.2,1,27,46kbps,9,0,0%,47,0,8,0,0,0,0,0,0,230ns,n/a,8,4.5ms,4.5ms,4.44ms,4ms,4.17ms
2025-08-04 11:46:12.965368,metric,51,1400,600,0,0,0,1,0.00786,0.09,0,0,1,9usec,40usec,700.0,18kbps,801kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,3,22,0.010000001,35.5,-3.2,1,27,802kbps,54,0,0%,830,1.53k,6,0,0,0,0,0,0,178ns,n/a,3,4.5ms,4.5ms,4.45ms,4.38ms,4.11ms
2025-08-04 11:46:13.965224,metric,51,1400,600,0,0,0,2,0.00714,0.167,0,0,1,9usec,30usec,770.17,20kbps,1.6Mbps,4.5ms,4.5ms,,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,4.5ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,20,0.010000001,35.1,-3.3,1,27,1.6Mbps,99,1,1%,1676,2.01k,0,0,0,0,0,0,-0.099000014,165ns,n/a,3,4.49ms,4.5ms,4.45ms,4.18ms,n/a
2025-08-04 11:46:14.965268,metric,51,1400,600,0,0,0,0,0.0171,0.0317,0,0,1,8usec,40usec,822.0,147kbps,138kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,15,1.0,26,148kbps,23,0,0%,28.2k,196,0.010000001,35.9,-3.3,1,27,139kbps,19,0,0%,143,0,15,0,0,0,0,0,-0.099000014,194ns,n/a,8,4.5ms,4.5ms,4.39ms,n/a,4.02ms
2025-08-04 11:46:15.965377,metric,51,1400,600,0,0,39,0,0.828,0.122,0,0,1,14usec,59usec,930.16,46Mbps,528kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,46Mbps,1141,10,0%,224k,55087,0.0100000035,34.5,-3.4,1,27,529kbps,73,0,0%,545,0,22,0,0,0,0,0,-0.099000014,208ns,n/a,7,4.46ms,4.5ms,4.24ms,4.01ms,3.95ms
2025-08-04 11:46:16.965299,metric,51,1400,600,0,0,49,0,1,0.127,0,0,1,15usec,45usec,66.16,58Mbps,542kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,579k,68946,0.0100000035,34.6,-3.4,1,27,542kbps,76,0,0%,559,276,20,0,0,0,0,0,-0.099000014,211ns,n/a,7,4.48ms,4.5ms,4.22ms,4.02ms,3.94ms
