# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=250,gain=60,cFreq=3405100000.0,PW=5e-05,T=20,bw=1000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"warning","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot
2025-06-03 01:50:35.248048,51,577,249,0,0,0,0,0,0,0,0,0,1usec,215usec,158.15
2025-06-03 01:50:36.248065,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,212.1
2025-06-03 01:50:37.248060,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,318.17
2025-06-03 01:50:38.248080,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,24usec,457.11
2025-06-03 01:50:39.248089,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,526.15
2025-06-03 01:50:40.247977,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,610.10
2025-06-03 01:50:41.248010,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,23usec,765.7
2025-06-03 01:50:42.247921,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,877.5
2025-06-03 01:50:43.247899,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,901.11
2025-06-03 01:50:44.247998,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,6.15
2025-06-03 01:50:45.247869,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,104.11
2025-06-03 01:50:46.247935,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,220.16
2025-06-03 01:50:47.247808,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,300.16
2025-06-03 01:50:48.247829,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,428.3
2025-06-03 01:50:49.247944,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,497.3
2025-06-03 01:50:50.247786,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,627.15
2025-06-03 01:50:51.247844,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,720.5
2025-06-03 01:50:52.247738,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,789.13
2025-06-03 01:50:53.247805,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,933.17
2025-06-03 01:50:54.247837,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,1018.5
2025-06-03 01:50:55.247743,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,127.6
2025-06-03 01:50:56.247851,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,181.5
2025-06-03 01:50:57.247630,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,335.16
2025-06-03 01:50:58.247697,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,369.5
2025-06-03 01:50:59.247532,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,467.11
2025-06-03 01:51:00.247617,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,615.6
2025-06-03 01:51:01.247604,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,679.1
2025-06-03 01:51:02.247564,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,792.17
2025-06-03 01:51:03.247598,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,917.16
2025-06-03 01:51:04.247528,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,956.16
2025-06-03 01:51:05.247534,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,121.6
2025-06-03 01:51:06.247556,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,211.5
2025-06-03 01:51:07.247474,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,273.15
2025-06-03 01:51:08.247478,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,336.16
2025-06-03 01:51:09.247429,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,36usec,477.1
2025-06-03 01:51:10.247421,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,22usec,535.6
2025-06-03 01:51:11.247541,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,696.16
2025-06-03 01:51:12.247436,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,804.16
2025-06-03 01:51:13.247433,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,27usec,846.16
2025-06-03 01:51:14.247317,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,16usec,933.8
2025-06-03 01:51:15.247348,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,75.12
2025-06-03 01:51:16.247293,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,169.12
2025-06-03 01:51:17.247391,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,249.3
2025-06-03 01:51:18.247342,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,22usec,342.15
2025-06-03 01:51:19.247230,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,493.15
2025-06-03 01:51:20.247309,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,566.5
2025-06-03 01:51:21.247219,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,622.15
2025-06-03 01:51:22.247270,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,746.16
2025-06-03 01:51:23.247366,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,843.6
2025-06-03 01:51:24.247144,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,22usec,992.7
2025-06-03 01:51:25.247255,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,42.14
2025-06-03 01:51:26.247142,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,166.8
2025-06-03 01:51:27.247195,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,243.16
2025-06-03 01:51:28.247315,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,297.15
2025-06-03 01:51:29.247076,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,420.6
2025-06-03 01:51:30.247180,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,490.5
2025-06-03 01:51:31.247083,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,635.7
2025-06-03 01:51:32.247047,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,723.16
2025-06-03 01:51:33.247030,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,835.6
2025-06-03 01:51:34.247049,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,885.0
2025-06-03 01:51:35.247006,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,1011.1
2025-06-03 01:51:36.246992,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,99.13
2025-06-03 01:51:37.247014,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,30usec,246.1
2025-06-03 01:51:38.246878,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,278.5
