# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,dl_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_dl_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 15:45:27.155370,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,342.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 15:45:28.155388,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,22usec,459.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 15:45:29.155324,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,594.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 15:45:30.155351,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,631.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 15:45:31.155387,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,719.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 15:45:32.155358,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,805.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 15:45:33.155464,51,1400,600,1,0,0,0,0.0186,0.025,0,0,1,6usec,28usec,969.4,8.0kbps,74kbps,4.5ms,5ms,4ms,0x4608,903.7,ue_create,0x4608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4608,1,7,1.0,5,8.9kbps,19,7,26%,0,142,26.1,-9.9,1,26,75kbps,13,1,7%,136,0,11,0,0,0,0,0,0,-5ns,n/a,-14,4.54ms,5ms,4.43ms,n/a,n/a,4ms,,7,4608,-124.0,-14.0,-0.5,,,,,
2025-06-06 15:45:34.155342,51,1400,600,0,0,0,0,0.00286,0.01,0,0,1,7usec,32usec,28.16,1.0kbps,33kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4608,1,4,1.0,4,1.2kbps,4,0,0%,0,8,29.8,-10.5,1,27,33kbps,6,0,0%,34,0,5,0,0,0,0,0,0,182ns,n/a,-16,4.5ms,4.5ms,4.42ms,n/a,n/a,4.12ms,-0.055000015,7,4608,-124.0,-14.0,0.0,,,,,
2025-06-06 15:45:35.155404,51,1400,600,0,0,0,0,0.0307,0.0433,0,0,1,8usec,33usec,155.1,124kbps,368kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4608,1,4,1.0,6,124kbps,26,16,38%,28.1k,1242,27.5,-14.0,1,27,369kbps,26,0,0%,382,2.01k,10,0,0,0,0,0,0,181ns,n/a,-19,4.5ms,4.5ms,4.44ms,4.1ms,4.5ms,4ms,-0.17200005,7,4608,-123.0,-14.0,0.0,6.0,989.0,8.1,0.0,129.0
2025-06-06 15:45:36.155499,51,1400,600,0,0,49,2,0.998,0.168,0,0,1,13usec,40usec,233.6,6.1Mbps,1.6Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4608,1,3,1.0,3,6.1Mbps,1344,45,3%,126k,68923,26.6,-15.3,1,27,1.6Mbps,98,3,2%,1716,2.01k,47,0,0,0,0,0,-0.29500008,183ns,n/a,-19,4.5ms,4.5ms,4.5ms,4.03ms,4.5ms,4ms,0.6249914,7,4608,-123.0,-13.5,0.5,6.0,1.12,9.44,0.0,183.0
2025-06-06 15:45:37.155382,51,1400,600,0,0,49,1,1,0.12,0,0,1,12usec,37usec,340.16,9.4Mbps,749kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4608,1,3,1.0,4,9.4Mbps,1302,98,7%,169k,69146,28.1,-13.1,1,27,749kbps,71,1,1%,792,0,47,0,0,0,0,0,-0.39400008,212ns,n/a,-16,4.47ms,4.5ms,4.38ms,4.03ms,4.5ms,4ms,0.91499394,7,4608,-124.0,-14.0,-0.5,6.0,1.12,9.44,0.0,234.0
2025-06-06 15:45:38.155398,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,36usec,379.16,8.7Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4608,1,3,1.0,4,8.7Mbps,1276,124,8%,227k,69156,29.0,-11.2,1,27,339kbps,50,0,0%,350,0,50,1,1,1,0,0,-0.39400008,226ns,n/a,-15,4.48ms,4.5ms,4.24ms,4ms,4ms,4ms,0.9509864,7,4608,-124.0,-14.0,-0.5,6.0,1.12,9.44,0.0,286.0
