# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=500,gain=70,cFreq=3414100000.0,PW=0.0002,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot
2025-06-06 08:03:01.651228,51,561,243,0,0,0,0,0,0,0,0,0,1usec,234usec,159.17
2025-06-06 08:03:02.651314,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,285.5
2025-06-06 08:03:03.651218,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,304.19
2025-06-06 08:03:04.651237,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,15usec,475.17
2025-06-06 08:03:05.651299,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,565.10
2025-06-06 08:03:06.651259,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,24usec,695.0
2025-06-06 08:03:07.651293,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,715.5
2025-06-06 08:03:08.651241,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,818.6
2025-06-06 08:03:09.651282,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,907.15
2025-06-06 08:03:10.651255,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,8.16
2025-06-06 08:03:11.651343,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,148.15
2025-06-06 08:03:12.651279,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,253.15
2025-06-06 08:03:13.651342,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,371.15
2025-06-06 08:03:14.651271,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,414.0
2025-06-06 08:03:15.651257,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,525.6
2025-06-06 08:03:16.651224,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,606.17
2025-06-06 08:03:17.651314,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,26usec,735.15
2025-06-06 08:03:18.651202,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,795.16
2025-06-06 08:03:19.651336,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,946.6
2025-06-06 08:03:20.651183,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,1001.16
2025-06-06 08:03:21.651262,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,75.8
2025-06-06 08:03:22.651320,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,165.6
2025-06-06 08:03:23.651241,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,350.11
2025-06-06 08:03:24.651270,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,446.5
2025-06-06 08:03:25.651268,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,516.1
2025-06-06 08:03:26.651310,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,617.17
2025-06-06 08:03:27.651130,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,684.7
2025-06-06 08:03:28.651235,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,808.14
2025-06-06 08:03:29.651323,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,14usec,926.18
2025-06-06 08:03:30.651230,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,989.8
2025-06-06 08:03:31.651300,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,124.13
2025-06-06 08:03:32.651274,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,15usec,128.8
2025-06-06 08:03:33.651244,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,24usec,239.6
2025-06-06 08:03:34.651243,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,399.1
2025-06-06 08:03:35.651217,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,24usec,459.9
2025-06-06 08:03:36.651344,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,541.5
2025-06-06 08:03:37.651174,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,653.14
2025-06-06 08:03:38.651300,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,822.6
2025-06-06 08:03:39.651342,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,833.19
2025-06-06 08:03:40.651271,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,974.5
2025-06-06 08:03:41.651268,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,12.1
2025-06-06 08:03:42.651244,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,150.8
2025-06-06 08:03:43.651230,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,205.7
2025-06-06 08:03:44.651163,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,357.15
