# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=500,gain=30,cFreq=3413100000.0,PW=0.0002,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot
2025-06-06 06:54:42.945615,51,563,243,0,0,0,0,0,0,0,0,0,1usec,224usec,159.15
2025-06-06 06:54:43.945580,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,220.7
2025-06-06 06:54:44.945724,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,326.5
2025-06-06 06:54:45.945529,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,419.16
2025-06-06 06:54:46.945623,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,540.15
2025-06-06 06:54:47.945639,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,695.11
2025-06-06 06:54:48.945557,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,743.5
2025-06-06 06:54:49.945640,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,814.15
2025-06-06 06:54:50.945575,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,900.6
2025-06-06 06:54:51.945564,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,60.15
2025-06-06 06:54:52.945664,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,23usec,111.19
2025-06-06 06:54:53.945524,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,247.15
2025-06-06 06:54:54.945638,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,27usec,349.3
2025-06-06 06:54:55.945595,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,53usec,472.15
2025-06-06 06:54:56.945624,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,27usec,516.7
2025-06-06 06:54:57.945516,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,589.6
2025-06-06 06:54:58.945587,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,677.6
2025-06-06 06:54:59.945729,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,782.5
2025-06-06 06:55:00.945551,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,943.6
2025-06-06 06:55:01.945612,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,986.5
2025-06-06 06:55:02.945501,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,29usec,53.19
2025-06-06 06:55:03.945625,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,15usec,173.19
2025-06-06 06:55:04.945637,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,343.14
2025-06-06 06:55:05.945605,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,362.6
2025-06-06 06:55:06.945554,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,474.0
2025-06-06 06:55:07.945658,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,602.7
2025-06-06 06:55:08.945603,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,29usec,723.3
2025-06-06 06:55:09.945680,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,774.15
2025-06-06 06:55:10.945558,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,24usec,877.11
2025-06-06 06:55:11.945561,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,30usec,20.15
2025-06-06 06:55:12.945590,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,25usec,94.7
2025-06-06 06:55:13.945636,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,33usec,170.7
2025-06-06 06:55:14.945527,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,230.16
2025-06-06 06:55:15.945598,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,368.7
2025-06-06 06:55:16.945697,51,1397,597,0,4,0,0,0,0,0,0,0,4usec,18usec,498.7
2025-06-06 06:55:17.945632,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,530.15
2025-06-06 06:55:18.945713,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,681.15
2025-06-06 06:55:19.945497,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,822.7
2025-06-06 06:55:20.945620,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,838.11
2025-06-06 06:55:21.945635,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,968.15
2025-06-06 06:55:22.945593,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,24usec,67.11
2025-06-06 06:55:23.945599,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,122.6
2025-06-06 06:55:24.945521,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,293.19
2025-06-06 06:55:25.945561,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,328.10
