# Radar_Char,prf=100,gain=60,cFreq=3410100000.0,PW=5e-05,T=20,bw=1000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"warning","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot
2025-06-02 07:03:13.392051,51,560,240,0,0,0,0,0,0,0,0,0,1usec,214usec,160.1
2025-06-02 07:03:14.392062,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,270.15
2025-06-02 07:03:15.392057,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,302.16
2025-06-02 07:03:16.392048,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,495.6
2025-06-02 07:03:17.392031,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,563.6
2025-06-02 07:03:18.392043,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,32usec,628.15
2025-06-02 07:03:19.392017,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,778.16
2025-06-02 07:03:20.391924,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,828.7
2025-06-02 07:03:21.391919,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,923.14
2025-06-02 07:03:22.391985,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,1019.3
2025-06-02 07:03:23.391862,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,34usec,115.11
2025-06-02 07:03:24.391945,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,27usec,261.16
2025-06-02 07:03:25.391922,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,28usec,353.19
2025-06-02 07:03:26.391923,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,387.6
2025-06-02 07:03:27.391843,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,503.15
2025-06-02 07:03:28.391884,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,592.13
2025-06-02 07:03:29.391895,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,757.4
2025-06-02 07:03:30.391793,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,792.5
2025-06-02 07:03:31.391870,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,954.17
2025-06-02 07:03:32.391880,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,1000.8
2025-06-02 07:03:33.391783,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,63.6
2025-06-02 07:03:34.391878,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,181.5
2025-06-02 07:03:35.391806,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,258.15
2025-06-02 07:03:36.391807,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,393.10
2025-06-02 07:03:37.391828,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,521.13
2025-06-02 07:03:38.391759,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,568.3
2025-06-02 07:03:39.391809,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,694.6
2025-06-02 07:03:40.391792,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,799.13
2025-06-02 07:03:41.391772,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,896.5
2025-06-02 07:03:42.391757,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,987.8
2025-06-02 07:03:43.391805,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,30.17
2025-06-02 07:03:44.391680,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,131.15
2025-06-02 07:03:45.391688,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,326.5
2025-06-02 07:03:46.391789,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,329.13
2025-06-02 07:03:47.391746,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,23usec,480.3
2025-06-02 07:03:48.391764,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,540.11
2025-06-02 07:03:49.391736,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,666.15
2025-06-02 07:03:50.391695,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,16usec,729.16
2025-06-02 07:03:51.391728,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,905.11
2025-06-02 07:03:52.391629,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,16usec,929.10
2025-06-02 07:03:53.391640,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,24usec,40.17
2025-06-02 07:03:54.391537,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,106.15
2025-06-02 07:03:55.391601,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,23usec,209.6
2025-06-02 07:03:56.391627,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,352.11
2025-06-02 07:03:57.391545,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,456.17
2025-06-02 07:03:58.391619,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,16usec,574.0
2025-06-02 07:03:59.391517,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,25usec,684.5
2025-06-02 07:04:00.391601,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,24usec,755.15
