# Radar_Char,prf=100,gain=60,cFreq=3409100000.0,PW=0.0001,T=20,bw=1000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"warning","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot
2025-06-02 05:55:33.236819,51,560,240,0,0,0,0,0,0,0,0,0,1usec,225usec,160.1
2025-06-02 05:55:34.236861,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,232.16
2025-06-02 05:55:35.236791,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,398.15
2025-06-02 05:55:36.236849,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,15usec,408.17
2025-06-02 05:55:37.236903,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,584.15
2025-06-02 05:55:38.236826,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,641.5
2025-06-02 05:55:39.236835,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,797.1
2025-06-02 05:55:40.236838,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,836.0
2025-06-02 05:55:41.236896,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,917.16
2025-06-02 05:55:42.236962,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,46.15
2025-06-02 05:55:43.236781,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,124.1
2025-06-02 05:55:44.236834,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,14usec,199.16
2025-06-02 05:55:45.236741,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,312.3
2025-06-02 05:55:46.236830,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,449.15
2025-06-02 05:55:47.236754,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,512.2
2025-06-02 05:55:48.236769,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,595.16
2025-06-02 05:55:49.236791,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,743.6
2025-06-02 05:55:50.236758,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,798.16
2025-06-02 05:55:51.236802,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,949.15
2025-06-02 05:55:52.236730,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,49.6
2025-06-02 05:55:53.236740,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,112.10
2025-06-02 05:55:54.236785,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,217.15
2025-06-02 05:55:55.236721,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,318.13
2025-06-02 05:55:56.236749,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,370.6
2025-06-02 05:55:57.236641,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,529.16
2025-06-02 05:55:58.236717,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,625.15
2025-06-02 05:55:59.236688,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,744.7
