# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=500,gain=60,cFreq=3407100000.0,PW=0.00025,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,dl_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_dl_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 04:03:24.104101,51,561,241,0,0,0,0,0,0,0,0,0,1usec,223usec,159.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 04:03:25.104091,51,1400,600,1,0,0,0,0.00786,0.0133,0,0,1,4usec,35usec,288.0,10kbps,55kbps,4.5ms,4.5ms,4ms,4.5ms,0x4601,278.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,12,1.0,11,10kbps,10,1,9%,0,75,30.4,-0.9,1,25,55kbps,7,0,0%,80,2.01k,5,0,0,1,0,0,0,286ns,n/a,-4,4.5ms,4.5ms,4.36ms,4.25ms,3.95ms,,0,4601,-108.0,-10.5,16.0,,,,,
2025-06-06 04:03:26.104103,51,1400,600,0,0,0,2,0.00429,0.167,0,0,1,9usec,41usec,398.4,7.0kbps,1.6Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,22,7.3kbps,5,1,16%,0,12,31.5,-2.8,1,27,1.6Mbps,100,0,0%,1688,2.01k,0,0,0,0,0,0,0,378ns,n/a,-4,4.5ms,4.5ms,4.49ms,4.12ms,4ms,,0,4601,-104.0,-10.5,18.0,6.0,5.46,45.8,0.0,440.0
2025-06-06 04:03:27.104144,51,1400,600,0,0,39,2,0.808,0.148,0,0,1,13usec,62usec,455.6,36Mbps,1.3Mbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,23,36Mbps,1001,121,10%,295k,55112,31.4,-2.5,1,27,1.3Mbps,89,0,0%,1389,0,8,1,0,0,0,0,0,386ns,n/a,0,4.5ms,4.5ms,4.47ms,4.05ms,3.96ms,,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,704.0
2025-06-06 04:03:28.104206,51,1400,600,0,0,49,0,1,0.112,0,0,1,13usec,43usec,586.6,46Mbps,472kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,12,1.0,22,46Mbps,1370,30,2%,417k,69121,32.1,-0.1,1,27,473kbps,67,0,0%,488,0,32,0,0,0,0,0,0,193ns,n/a,0,4.47ms,4.5ms,4.24ms,4.02ms,3.95ms,,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,824.0
2025-06-06 04:03:29.104244,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,39usec,609.16,49Mbps,357kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,24,49Mbps,1298,102,7%,483k,69058,32.2,-0.0,1,27,358kbps,52,0,0%,369,0,42,0,0,0,0,0,0,141ns,n/a,0,4.46ms,4.5ms,4.27ms,4.01ms,3.94ms,,0,4601,-104.0,-10.5,18.0,6.0,5.25,44.0,0.0,824.0
2025-06-06 04:03:30.104148,51,1400,600,0,0,49,0,1,0.095,0,0,1,13usec,35usec,756.6,47Mbps,393kbps,4.5ms,4.5ms,4ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4ms,,,,4601,1,13,1.0,24,47Mbps,1270,130,9%,518k,69079,32.3,-0.0,1,27,394kbps,57,0,0%,406,0,35,0,0,0,0,0,0,145ns,n/a,0,4.46ms,4.5ms,4.23ms,4ms,3.94ms,0.9359919,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,824.0
2025-06-06 04:03:31.104252,51,1400,600,0,0,49,0,1,0.0933,0,0,1,13usec,44usec,871.16,47Mbps,387kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,13,1.0,23,47Mbps,1286,114,8%,532k,69073,32.2,-0.0,1,27,388kbps,56,0,0%,400,1.04k,38,0,0,0,0,0,0,153ns,n/a,0,4.47ms,4.5ms,4.32ms,4.04ms,3.95ms,,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,72.0,665.0
2025-06-06 04:03:32.104244,51,1400,600,0,0,47,0,0.97,0.122,0,0,1,16usec,269usec,923.1,42Mbps,564kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,12,1.0,23,42Mbps,1189,169,12%,537k,66909,32.4,-0.4,1,27,565kbps,73,0,0%,582,384,21,2,5,1,0,0,0,148ns,n/a,-1,4.44ms,4.5ms,4.35ms,4.01ms,3.93ms,0.6700041,0,4601,-104.0,-11.0,18.0,6.0,5.38,45.1,0.0,748.0
2025-06-06 04:03:33.104234,51,1400,600,0,0,49,0,1,0.0983,0,0,1,14usec,49usec,1006.3,48Mbps,407kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,13,1.0,23,48Mbps,1300,100,7%,549k,69091,32.3,-0.0,1,27,407kbps,59,0,0%,420,0,36,0,0,0,0,0,0,165ns,n/a,0,4.46ms,4.5ms,4.3ms,4.04ms,3.95ms,,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,808.0
