# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=100,gain=60,cFreq=3411100000.0,PW=0.00030000000000000003,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot
2025-06-05 19:17:02.697446,51,561,243,0,0,0,0,0,0,0,0,0,1usec,237usec,159.17
2025-06-05 19:17:03.697433,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,284.11
2025-06-05 19:17:04.697326,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,332.7
2025-06-05 19:17:05.697267,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,428.5
2025-06-05 19:17:06.697279,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,523.5
2025-06-05 19:17:07.697120,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,635.5
2025-06-05 19:17:08.697041,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,728.13
2025-06-05 19:17:09.696944,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,36usec,863.1
2025-06-05 19:17:10.696927,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,994.17
2025-06-05 19:17:11.696730,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,1016.5
2025-06-05 19:17:12.696680,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,127.6
2025-06-05 19:17:13.696683,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,178.7
2025-06-05 19:17:14.696498,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,297.5
2025-06-05 19:17:15.696465,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,469.16
2025-06-05 19:17:16.696362,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,486.6
2025-06-05 19:17:17.696245,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,671.6
2025-06-05 19:17:18.696268,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,764.7
2025-06-05 19:17:19.696162,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,841.13
2025-06-05 19:17:20.696094,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,894.10
2025-06-05 19:17:21.695920,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,1001.5
2025-06-05 19:17:22.695886,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,128.0
2025-06-05 19:17:23.695906,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,170.2
2025-06-05 19:17:24.695735,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,15usec,330.11
2025-06-05 19:17:25.695641,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,383.6
2025-06-05 19:17:26.695588,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,25usec,494.11
2025-06-05 19:17:27.695514,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,618.16
2025-06-05 19:17:28.695299,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,700.5
2025-06-05 19:17:29.695343,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,783.6
2025-06-05 19:17:30.695267,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,934.14
2025-06-05 19:17:31.695164,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,992.5
2025-06-05 19:17:32.695150,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,31.6
2025-06-05 19:17:33.694976,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,163.15
2025-06-05 19:17:34.694953,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,232.17
2025-06-05 19:17:35.694945,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,24usec,348.2
2025-06-05 19:17:36.694758,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,510.11
2025-06-05 19:17:37.694743,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,572.5
2025-06-05 19:17:38.694625,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,23usec,677.16
2025-06-05 19:17:39.694513,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,739.3
2025-06-05 19:17:40.694587,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,880.5
2025-06-05 19:17:41.694443,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,996.6
2025-06-05 19:17:42.694427,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,14.14
2025-06-05 19:17:43.694210,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,24usec,164.13
