# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=300,gain=60,cFreq=3405100000.0,PW=5e-05,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot
2025-06-05 11:07:42.473774,51,568,246,0,0,0,0,0,0,0,0,0,1usec,225usec,159.7
2025-06-05 11:07:43.473750,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,226.6
2025-06-05 11:07:44.473786,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,319.3
2025-06-05 11:07:45.473679,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,471.17
2025-06-05 11:07:46.473786,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,595.11
2025-06-05 11:07:47.473660,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,603.5
2025-06-05 11:07:48.473739,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,799.6
2025-06-05 11:07:49.473881,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,803.0
2025-06-05 11:07:50.473695,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,929.15
2025-06-05 11:07:51.473711,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,35.5
2025-06-05 11:07:52.473752,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,153.19
2025-06-05 11:07:53.473869,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,274.17
2025-06-05 11:07:54.473928,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,29usec,363.6
2025-06-05 11:07:55.473751,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,391.9
2025-06-05 11:07:56.473910,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,489.0
2025-06-05 11:07:57.473726,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,616.17
2025-06-05 11:07:58.473791,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,732.16
2025-06-05 11:07:59.473923,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,856.16
2025-06-05 11:08:00.473863,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,953.7
2025-06-05 11:08:01.473815,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,976.17
2025-06-05 11:08:02.473804,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,114.17
2025-06-05 11:08:03.473943,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,188.12
2025-06-05 11:08:04.473873,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,335.6
2025-06-05 11:08:05.473813,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,368.16
