# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=250,gain=60,cFreq=3405100000.0,PW=0.00025,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"info","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot
2025-06-05 11:41:49.354717,51,558,240,0,0,0,0,0,0,0,0,0,1usec,240usec,160.3
2025-06-05 11:41:50.354655,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,215.10
2025-06-05 11:41:51.354656,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,325.9
2025-06-05 11:41:52.354681,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,422.5
2025-06-05 11:41:53.354673,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,27usec,589.6
2025-06-05 11:41:54.354726,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,665.6
2025-06-05 11:41:55.354639,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,745.17
2025-06-05 11:41:56.354693,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,879.6
2025-06-05 11:41:57.354584,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,901.7
2025-06-05 11:41:58.354657,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,20.16
2025-06-05 11:41:59.354723,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,94.7
2025-06-05 11:42:00.354650,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,227.9
2025-06-05 11:42:01.354716,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,344.5
2025-06-05 11:42:02.354602,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,391.17
2025-06-05 11:42:03.354666,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,558.5
2025-06-05 11:42:04.354734,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,593.13
2025-06-05 11:42:05.354710,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,719.5
2025-06-05 11:42:06.354737,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,850.6
2025-06-05 11:42:07.354628,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,975.16
2025-06-05 11:42:08.354767,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,5.13
2025-06-05 11:42:09.354750,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,70.12
2025-06-05 11:42:10.354717,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,224.17
2025-06-05 11:42:11.354754,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,16usec,279.8
2025-06-05 11:42:12.354701,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,412.8
2025-06-05 11:42:13.354668,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,524.9
2025-06-05 11:42:14.354721,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,556.6
2025-06-05 11:42:15.354729,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,741.6
2025-06-05 11:42:16.354805,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,799.6
2025-06-05 11:42:17.354750,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,916.15
2025-06-05 11:42:18.354741,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,962.7
2025-06-05 11:42:19.354662,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,126.11
2025-06-05 11:42:20.354795,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,153.5
2025-06-05 11:42:21.354894,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,284.12
2025-06-05 11:42:22.354742,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,425.11
2025-06-05 11:42:23.354823,51,1400,600,0,0,0,0,0,0,0,0,0,5usec,76usec,464.8
2025-06-05 11:42:24.354729,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,24usec,583.13
2025-06-05 11:42:25.354719,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,20usec,637.14
2025-06-05 11:42:26.354807,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,758.16
2025-06-05 11:42:27.354754,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,855.3
2025-06-05 11:42:28.354763,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,1010.15
2025-06-05 11:42:29.354798,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,52.16
2025-06-05 11:42:30.354810,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,113.17
2025-06-05 11:42:31.354682,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,215.18
2025-06-05 11:42:32.354775,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,336.6
2025-06-05 11:42:33.354865,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,22usec,476.15
2025-06-05 11:42:34.354752,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,35usec,558.5
2025-06-05 11:42:35.354785,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,16usec,628.2
2025-06-05 11:42:36.354739,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,21usec,773.15
2025-06-05 11:42:37.354805,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,17usec,886.6
2025-06-05 11:42:38.354842,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,24usec,975.5
2025-06-05 11:42:39.354859,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,15usec,12.1
2025-06-05 11:42:40.354842,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,15usec,159.6
2025-06-05 11:42:41.354864,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,15usec,227.19
2025-06-05 11:42:42.354849,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,296.15
2025-06-05 11:42:43.354860,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,15usec,469.8
2025-06-05 11:42:44.354791,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,24usec,486.7
2025-06-05 11:42:45.354847,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,599.15
2025-06-05 11:42:46.354794,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,24usec,748.10
2025-06-05 11:42:47.354929,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,837.15
2025-06-05 11:42:48.354756,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,930.4
2025-06-05 11:42:49.354834,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,39.16
2025-06-05 11:42:50.354878,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,88.16
2025-06-05 11:42:51.354829,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,250.16
2025-06-05 11:42:52.354883,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,340.7
