# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=500,gain=60,cFreq=3406100000.0,PW=0.0002,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,events,slot,type,pci,rnti,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,max_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,max_pucch_harq_delay,total_dl_brate,total_ul_brate,max_ce_delay,ul_olla,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_events,ue_slot,ue_type,ue_pci,ue_rnti,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_max_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_max_pucch_harq_delay,ue_total_dl_brate,ue_total_ul_brate,ue_max_ce_delay,ue_ul_olla,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 03:40:12.713951,51,563,243,0,0,0,0,0,0,0,0,0,1usec,219usec,159.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 03:40:13.713784,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 03:40:14.713941,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,327.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 03:40:15.713936,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,23usec,452.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 03:40:16.714028,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,17usec,594.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 03:40:17.714190,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,18usec,616.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 03:40:18.714083,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,735.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 03:40:19.714191,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,19usec,838.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06 03:40:20.714198,51,1400,600,1,0,0,0,0.000714,0.00167,0,0,1,3usec,22usec,998.8,0x4601,999.7,ue_create,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4601,n/a,n/a,7,0bps,0,0,0%,0,23,0,n/a,n/a,1,0,0bps,0,0,0%,0,0,0,0,0,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,,,,,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-06 03:40:21.714322,51,1400,600,0,0,0,1,0.0121,0.118,0,0,1,8usec,43usec,1012.0,0x4601,1004.0,ue_reconf,,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,19kbps,1.1Mbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,12,1.0,15,20kbps,16,2,11%,0,69,-0.01,32.0,-2.5,1,27,1.1Mbps,71,0,0%,1140,2.01k,7,0,0,1,0,0,163ns,n/a,-3,4.5ms,4.5ms,4.46ms,4.5ms,4.25ms,4.5ms,4ms,4ms,,,,0,0,4601,-104.0,-10.5,18.5,6.0,5.45,45.7,0.0,583.0
2025-06-06 03:40:22.714426,51,1400,600,0,0,10,2,0.216,0.168,0,0,1,10usec,41usec,162.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,8.0Mbps,1.6Mbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,11,1.0,20,8.0Mbps,278,15,5%,290k,14073,0.099999994,31.4,-2.6,1,27,1.6Mbps,101,0,0%,1692,2.01k,0,0,0,0,0,0,374ns,n/a,-3,4.49ms,4.5ms,4.47ms,4.5ms,4.15ms,4.5ms,3.96ms,4ms,,,,0,0,4601,-105.0,-10.5,17.5,6.0,5.38,45.1,0.0,853.0
2025-06-06 03:40:23.714381,51,1400,600,0,0,49,1,1,0.122,0,0,1,13usec,43usec,186.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,44Mbps,666kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,44Mbps,1260,140,10%,433k,69101,-0.05101072,31.2,-0.6,1,27,667kbps,73,0,0%,689,0,25,0,0,0,0,0,376ns,n/a,0,4.49ms,4.5ms,4.36ms,4.5ms,4.03ms,4.5ms,3.95ms,4.5ms,,,,0,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,991.0
2025-06-06 03:40:24.714455,51,1400,600,0,0,49,0,1,0.102,0,0,1,13usec,41usec,296.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,50Mbps,440kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,50Mbps,1353,47,3%,560k,68967,0.7289779,31.8,-0.1,1,27,440kbps,61,0,0%,454,0,34,0,0,0,0,0,177ns,n/a,0,4.47ms,4.5ms,4.29ms,4.5ms,4.01ms,4.5ms,3.94ms,4ms,,,,0,0,4601,-104.0,-10.5,18.5,6.0,5.25,44.0,0.0,1.02
2025-06-06 03:40:25.714453,51,1400,600,0,0,49,0,1,0.1,0,0,1,12usec,40usec,391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,47Mbps,407kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,47Mbps,1269,131,9%,579k,69121,,32.1,ovl,1,27,407kbps,60,0,0%,420,0,35,0,0,0,0,0,140ns,n/a,0,4.47ms,4.5ms,4.22ms,4.5ms,4.03ms,4.5ms,3.94ms,4.5ms,,,,0,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1.07
2025-06-06 03:40:26.714681,51,1400,600,0,0,49,0,1,0.0967,0,0,1,13usec,34usec,565.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,47Mbps,405kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,47Mbps,1281,119,8%,585k,69142,,32.1,-0.0,1,27,405kbps,58,0,0%,418,0,34,0,0,0,0,0,146ns,n/a,0,4.48ms,4.5ms,4.28ms,4.5ms,4.03ms,4.5ms,3.95ms,4ms,,,,0,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,1.32
2025-06-06 03:40:27.714550,51,1392,594,0,6,46,1,0.948,0.114,0,0,1,14usec,95usec,615.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ms,,19.5ms,,4.5ms,37Mbps,441kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,22,37Mbps,1075,244,18%,692k,65023,-0.31204957,27.3,-3.7,1,27,442kbps,53,15,22%,873,0,25,24,18,5,2,1,123ns,n/a,0,4.43ms,4.5ms,4.31ms,5ms,4.68ms,19.5ms,3.93ms,4.5ms,,,,,0,4601,-109.0,-12.0,15.0,6.0,5.38,45.1,0.0,1.6
2025-06-06 03:40:28.714699,51,1400,600,0,0,49,1,1,0.112,0,0,1,13usec,49usec,750.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,46Mbps,558kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,14,1.0,23,46Mbps,1272,128,9%,1.3M,69090,-0.35205477,30.4,-1.1,1,27,559kbps,62,5,7%,762,0,33,0,0,0,0,0,160ns,n/a,0,4.45ms,4.5ms,4.31ms,4.5ms,4.02ms,4.5ms,3.94ms,4.5ms,,,,-1.9749999,0,4601,-105.0,-10.5,17.5,6.0,5.38,45.1,0.0,1.87
2025-06-06 03:40:29.714737,51,1400,600,0,0,49,0,1,0.112,0,0,1,13usec,38usec,780.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,4ms,47Mbps,470kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,47Mbps,1306,94,6%,1.69M,69051,,32.0,-0.0,1,27,470kbps,67,0,0%,485,0,27,0,0,0,0,0,234ns,n/a,0,4.47ms,4.5ms,4.25ms,4.5ms,4ms,4ms,3.94ms,4ms,,,,-1.9749999,0,4601,-104.0,-10.5,18.0,6.0,5.38,45.1,0.0,2.13
2025-06-06 03:40:30.714794,51,1400,600,0,0,49,0,1,0.105,0,0,1,13usec,40usec,901.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,4ms,47Mbps,429kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,23,47Mbps,1288,112,8%,1.85M,69072,0.083935484,31.3,ovl,1,27,429kbps,63,0,0%,443,1.45k,35,1,0,0,0,0,382ns,n/a,0,4.47ms,4.5ms,4.25ms,4.5ms,4ms,4ms,3.93ms,4ms,,,,-1.9749999,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,2.18
2025-06-06 03:40:31.714849,51,1400,600,0,0,49,0,1,0.102,0,0,1,13usec,49usec,51.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,50Mbps,423kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,50Mbps,1340,60,4%,1.85M,68954,0.7339225,31.5,-0.0,1,27,424kbps,61,0,0%,437,0,40,0,0,0,0,0,338ns,n/a,0,4.49ms,4.5ms,4.3ms,4.5ms,4.01ms,4.5ms,3.93ms,4.5ms,,,,-1.9749999,0,4601,-104.0,-10.5,18.5,6.0,5.38,45.1,0.0,2.18
2025-06-06 03:40:32.714715,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,46usec,128.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,49Mbps,364kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,49Mbps,1299,101,7%,1.67M,69058,,32.0,-0.0,1,27,365kbps,53,0,0%,376,0,41,0,0,0,0,0,175ns,n/a,0,4.46ms,4.5ms,4.25ms,4.5ms,4.06ms,4.5ms,3.94ms,4.5ms,,,,-1.9749999,0,4601,-104.0,-10.5,18.0,6.0,4.38,44.3,0.0,2.18
2025-06-06 03:40:33.714863,51,1400,600,0,0,49,0,1,0.0933,0,0,1,12usec,43usec,196.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4ms,47Mbps,376kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,47Mbps,1286,114,8%,1.66M,69048,1.1129237,32.3,-0.0,1,27,377kbps,55,0,0%,396,20,39,0,0,0,0,0,141ns,n/a,0,4.48ms,4.5ms,4.29ms,4.5ms,4.03ms,4.5ms,3.94ms,4ms,,,,-1.9749999,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-06 03:40:34.714959,51,1400,600,0,0,43,0,0.879,0.0833,0,0,1,12usec,39usec,293.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,4.5ms,41Mbps,358kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,13,1.0,24,41Mbps,1109,130,10%,0,60454,0.93593204,32.4,-0.1,1,27,359kbps,51,0,0%,363,0,33,0,0,0,0,0,145ns,n/a,1,4.49ms,4.5ms,4.25ms,4.5ms,4.05ms,4.5ms,3.94ms,4.5ms,,,,-1.9749999,0,4601,-104.0,-10.5,18.5,,,,,
2025-06-06 03:40:35.714874,51,1400,600,0,0,0,0,0.00214,0.005,0,0,1,8usec,29usec,411.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,4.5ms,3.0kbps,14kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,12,1.0,24,3.3kbps,2,1,33%,0,6,,33.0,ovl,1,27,15kbps,3,0,0%,15,0,3,0,0,0,0,0,152ns,n/a,1,4.5ms,4.5ms,4.33ms,4.5ms,n/a,n/a,4.2ms,4.5ms,,,,-1.9749999,0,4601,-106.0,-10.5,17.0,,,,,
2025-06-06 03:40:36.715062,51,1400,600,0,0,0,0,0.00143,0.00333,0,0,1,8usec,28usec,508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,4ms,2.0kbps,9.0kbps,4.5ms,,,,,,,,,,,,,,,,,,,,1,4601,9,1.0,16,2.1kbps,2,0,0%,0,4,0.931932,33.5,ovl,1,27,9.7kbps,2,0,0%,10,0,2,0,0,0,0,0,164ns,n/a,1,4.5ms,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms,4ms,,,,-1.9749999,0,4601,-108.0,-10.5,15.0,,,,,
