ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 21:43:01.524365,2.06,17.2,0,130.0
6,2025-08-03 21:43:02.524365,5.88,49.3,0,398.0
6,2025-08-03 21:43:03.524365,5.88,49.3,0,673.0
6,2025-08-03 21:43:04.524365,5.88,49.3,0,944.0
6,2025-08-03 21:43:05.524365,5.5,46.1,0,1.17
6,2025-08-03 21:43:06.524365,5.25,44.0,0,1.44
6,2025-08-03 21:43:07.524365,5.25,44.0,0,1.7
6,2025-08-03 21:43:08.524365,5.38,45.1,0,1.97
6,2025-08-03 21:43:09.524365,5.62,47.2,0,2.26
6,2025-08-03 21:43:10.524365,6.75,56.6,0,2.54
6,2025-08-03 21:43:11.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:12.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:13.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:14.524365,6.38,53.5,0,2.54
6,2025-08-03 21:43:15.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:16.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:17.524365,6.5,54.5,0,2.54
6,2025-08-03 21:43:18.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:19.524365,6.75,56.6,0,2.54
6,2025-08-03 21:43:20.524365,6.5,54.5,0,2.54
6,2025-08-03 21:43:21.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:22.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:23.524365,6.38,53.5,0,2.54
6,2025-08-03 21:43:24.524365,6.5,54.5,0,2.54
6,2025-08-03 21:43:25.524365,6.75,56.6,0,2.54
6,2025-08-03 21:43:26.524365,6.5,54.5,0,2.54
6,2025-08-03 21:43:27.524365,6.5,54.5,0,2.54
6,2025-08-03 21:43:28.524365,6.75,56.6,0,2.54
6,2025-08-03 21:43:29.524365,6.5,54.5,0,2.54
6,2025-08-03 21:43:30.524365,6.62,55.6,0,2.54
6,2025-08-03 21:43:31.524365,6.75,56.6,0,2.54
6,2025-08-03 21:43:32.524365,6.38,53.5,0,2.54
6,2025-08-03 21:43:33.524365,2.12,53.7,0,2.54
