ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 21:15:12.460971,2.06,17.2,0,130.0
6,2025-08-03 21:15:13.460971,5.88,49.3,0,398.0
6,2025-08-03 21:15:14.460971,5.88,49.3,0,673.0
6,2025-08-03 21:15:15.460971,5.88,49.3,0,944.0
6,2025-08-03 21:15:16.460971,5.5,46.1,0,1.17
6,2025-08-03 21:15:17.460971,5.25,44.0,0,1.44
6,2025-08-03 21:15:18.460971,5.25,44.0,0,1.7
6,2025-08-03 21:15:19.460971,5.38,45.1,0,1.97
6,2025-08-03 21:15:20.460971,5.62,47.2,0,2.26
6,2025-08-03 21:15:21.460971,6.75,56.6,0,2.54
6,2025-08-03 21:15:22.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:23.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:24.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:25.460971,6.38,53.5,0,2.54
6,2025-08-03 21:15:26.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:27.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:28.460971,6.5,54.5,0,2.54
6,2025-08-03 21:15:29.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:30.460971,6.75,56.6,0,2.54
6,2025-08-03 21:15:31.460971,6.5,54.5,0,2.54
6,2025-08-03 21:15:32.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:33.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:34.460971,6.38,53.5,0,2.54
6,2025-08-03 21:15:35.460971,6.5,54.5,0,2.54
6,2025-08-03 21:15:36.460971,6.75,56.6,0,2.54
6,2025-08-03 21:15:37.460971,6.5,54.5,0,2.54
6,2025-08-03 21:15:38.460971,6.5,54.5,0,2.54
6,2025-08-03 21:15:39.460971,6.75,56.6,0,2.54
6,2025-08-03 21:15:40.460971,6.5,54.5,0,2.54
6,2025-08-03 21:15:41.460971,6.62,55.6,0,2.54
6,2025-08-03 21:15:42.460971,6.75,56.6,0,2.54
6,2025-08-03 21:15:43.460971,6.38,53.5,0,2.54
6,2025-08-03 21:15:44.460971,2.12,53.7,0,2.54
