time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 20:51:41.854456,PHY,0x4601,1,0,50,"[0,",0,0,1,1287.6,+19.3dB,19.9us,"[0,",1,359.17,normal,0,valid,-15.2dB,-15.0dB,na,na,,,,
2025-08-03 20:51:41.859419,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-21.6dB,24.2us,"[0,",1,360.7,normal,0,invalid,-47.3dB,-70.3dB,na,na,no,,,
2025-08-03 20:51:41.859671,CSI,0x4601,2,,na,"[4,",,,,,-8.7dB,26.9us,"[0,",1,360.8,normal,0,invalid,-48.0dB,-57.5dB,-1.13us,-351.6Hz,,"[7,",2222,1
2025-08-03 20:51:41.879475,PHY,0x4601,1,4,na,"[0,",0,0,,2352.1,+19.4dB,21.5us,"[0,",1,362.7,normal,0,valid,-13.7dB,-13.8dB,na,na,yes,,,
2025-08-03 20:51:41.879607,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,16.3us,"[0,",1,362.8,normal,0,valid,-11.9dB,-12.0dB,0.15us,+6.4Hz,,"[7,",1111,1
2025-08-03 20:51:41.899437,PHY,0x4601,1,4,na,"[0,",0,0,2,0.4,-15.1dB,21.5us,"[0,",1,364.7,normal,0,invalid,-47.3dB,-62.7dB,na,na,,,,
2025-08-03 20:51:41.899460,PHY,0x4601,1,0,na,"[0,",0,0,1,2484.6,+19.7dB,12.4us,"[0,",1,364.7,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 20:51:41.899715,CSI,0x4601,2,,na,"[4,",,,,,+35.1dB,23.0us,"[0,",1,364.8,normal,0,valid,-12.1dB,-12.1dB,0.19us,+44.5Hz,,"[7,",1111,1
2025-08-03 20:51:41.904393,PHY,0x4601,1,0,na,"[0,",0,0,1,1217.5,+16.6dB,16.5us,"[0,",1,364.17,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 20:51:41.919386,PHY,0x4601,1,4,na,"[0,",0,0,,1248.9,+16.7dB,16.9us,"[0,",1,366.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-08-03 20:51:41.919664,CSI,0x4601,2,,na,"[4,",,,,,+35.0dB,14.4us,"[0,",1,366.8,normal,0,valid,-12.1dB,-12.2dB,0.20us,-119.6Hz,,"[7,",1111,1
2025-08-03 20:51:41.939448,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-20.2dB,16.7us,"[0,",1,368.7,normal,0,invalid,-46.7dB,-67.2dB,na,na,,,,
2025-08-03 20:51:41.939465,PHY,0x4601,1,0,na,"[0,",0,0,1,1163.2,+16.4dB,11.8us,"[0,",1,368.7,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
