ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:50:54.788058,2.06,17.2,0,130.0
6,2025-08-03 20:50:55.788058,5.88,49.3,0,398.0
6,2025-08-03 20:50:56.788058,5.88,49.3,0,673.0
6,2025-08-03 20:50:57.788058,5.88,49.3,0,944.0
6,2025-08-03 20:50:58.788058,5.5,46.1,0,1.17
6,2025-08-03 20:50:59.788058,5.25,44.0,0,1.44
6,2025-08-03 20:51:00.788058,5.25,44.0,0,1.7
6,2025-08-03 20:51:01.788058,5.38,45.1,0,1.97
6,2025-08-03 20:51:02.788058,5.62,47.2,0,2.26
6,2025-08-03 20:51:03.788058,6.75,56.6,0,2.54
6,2025-08-03 20:51:04.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:05.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:06.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:07.788058,6.38,53.5,0,2.54
6,2025-08-03 20:51:08.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:09.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:10.788058,6.5,54.5,0,2.54
6,2025-08-03 20:51:11.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:12.788058,6.75,56.6,0,2.54
6,2025-08-03 20:51:13.788058,6.5,54.5,0,2.54
6,2025-08-03 20:51:14.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:15.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:16.788058,6.38,53.5,0,2.54
6,2025-08-03 20:51:17.788058,6.5,54.5,0,2.54
6,2025-08-03 20:51:18.788058,6.75,56.6,0,2.54
6,2025-08-03 20:51:19.788058,6.5,54.5,0,2.54
6,2025-08-03 20:51:20.788058,6.5,54.5,0,2.54
6,2025-08-03 20:51:21.788058,6.75,56.6,0,2.54
6,2025-08-03 20:51:22.788058,6.5,54.5,0,2.54
6,2025-08-03 20:51:23.788058,6.62,55.6,0,2.54
6,2025-08-03 20:51:24.788058,6.75,56.6,0,2.54
6,2025-08-03 20:51:25.788058,6.38,53.5,0,2.54
6,2025-08-03 20:51:26.788058,2.12,53.7,0,2.54
