time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 20:25:37.941802,PHY,0x4601,1,0,50,"[0,",0,0,1,10523.5,+28.4dB,20.5us,"[0,",1,343.17,normal,0,valid,-15.0dB,-14.9dB,na,na,,,,
2025-08-03 20:25:37.946871,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-20.4dB,16.8us,"[0,",1,344.7,normal,0,invalid,-47.1dB,-67.4dB,na,na,no,,,
2025-08-03 20:25:37.947016,CSI,0x4601,2,,na,"[4,",,,,,+33.4dB,24.9us,"[0,",1,344.8,normal,0,valid,-11.7dB,-11.7dB,-0.05us,-107.6Hz,,"[7,",0001,1
2025-08-03 20:25:37.966825,PHY,0x4601,1,4,na,"[0,",0,0,,14391.1,+27.3dB,16.7us,"[0,",1,346.7,normal,0,valid,-13.5dB,-13.5dB,na,na,yes,,,
2025-08-03 20:25:37.967064,CSI,0x4601,2,,na,"[4,",,,,,+32.6dB,17.6us,"[0,",1,346.8,normal,0,valid,-11.7dB,-11.7dB,-0.06us,-148.1Hz,,"[7,",1111,1
2025-08-03 20:25:37.986797,PHY,0x4601,1,4,na,"[0,",0,0,2,0.0,-36.3dB,22.0us,"[0,",1,348.7,normal,0,invalid,-46.6dB,-83.3dB,na,na,,,,
2025-08-03 20:25:37.986823,PHY,0x4601,1,0,na,"[0,",0,0,1,1246.8,+16.7dB,13.9us,"[0,",1,348.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-03 20:25:37.987069,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,23.5us,"[0,",1,348.8,normal,0,valid,-11.9dB,-12.0dB,0.18us,-99.7Hz,,"[7,",1111,1
2025-08-03 20:25:37.991852,PHY,0x4601,1,0,na,"[0,",0,0,1,1352.3,+17.0dB,17.3us,"[0,",1,348.17,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-03 20:25:38.006836,PHY,0x4601,1,4,na,"[0,",0,0,,1359.8,+17.1dB,15.7us,"[0,",1,350.7,normal,0,valid,-13.7dB,-13.8dB,na,na,yes,,,
2025-08-03 20:25:38.007102,CSI,0x4601,2,,na,"[4,",,,,,+30.6dB,16.2us,"[0,",1,350.8,normal,0,valid,-11.9dB,-12.0dB,0.21us,+16.6Hz,,"[7,",1111,1
2025-08-03 20:25:38.026795,PHY,0x4601,1,4,na,"[0,",0,0,2,0.4,-16.7dB,16.9us,"[0,",1,352.7,normal,0,invalid,-46.5dB,-64.4dB,na,na,,,,
2025-08-03 20:25:38.026819,PHY,0x4601,1,0,na,"[0,",0,0,1,1220.3,+16.6dB,12.0us,"[0,",1,352.7,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 20:25:38.027062,CSI,0x4601,2,,na,"[4,",,,,,+31.7dB,15.0us,"[0,",1,352.8,normal,0,valid,-12.1dB,-12.2dB,0.20us,-47.8Hz,,"[7,",1111,1
2025-08-03 20:25:38.027853,PHY,0x4601,1,0,na,"[0,",0,0,1,1329.1,+17.0dB,21.5us,"[0,",1,352.9,normal,0,valid,-14.3dB,-14.4dB,na,na,,,,
2025-08-03 20:25:38.046859,PHY,0x4601,1,4,na,"[0,",0,0,,1348.3,+17.0dB,20.1us,"[0,",1,354.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
