time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 21:04:41.603670,PHY,0x4601,1,0,50,"[0,",0,0,2,0.4,-14.4dB,20.4us,"[0,",1,390.17,normal,0,invalid,-47.8dB,-64.0dB,na,na,,,,
2025-08-03 21:04:41.604138,PHY,0x4601,1,0,50,"[0,",0,0,1,1000.8,+18.2dB,20.1us,"[0,",1,390.18,normal,0,valid,-15.2dB,-15.1dB,na,na,,,,
2025-08-03 21:04:41.613686,PHY,0x4601,1,0,na,"[0,",0,0,1,1587.2,+17.7dB,16.0us,"[0,",1,391.17,normal,0,valid,-14.0dB,-14.1dB,na,na,,,,
2025-08-03 21:04:41.613707,PHY,0x4601,1,0,50,"[0,",0,0,1,736.6,+17.2dB,12.1us,"[0,",1,391.17,normal,0,valid,-17.0dB,-16.5dB,na,na,,,,
2025-08-03 21:04:41.618652,PHY,0x4601,1,4,na,"[0,",0,0,,1807.1,+18.3dB,18.8us,"[0,",1,392.7,normal,0,valid,-13.7dB,-13.8dB,na,na,yes,,,
2025-08-03 21:04:41.618945,CSI,0x4601,2,,na,"[4,",,,,,+33.6dB,35.3us,"[0,",1,392.8,normal,0,valid,-12.0dB,-12.0dB,0.18us,-55.8Hz,,"[7,",1111,1
2025-08-03 21:04:41.638717,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-22.7dB,20.4us,"[0,",1,394.7,normal,0,invalid,-46.8dB,-70.1dB,na,na,,,,
2025-08-03 21:04:41.638736,PHY,0x4601,1,0,na,"[0,",0,0,1,1672.6,+18.0dB,11.8us,"[0,",1,394.7,normal,0,valid,-14.3dB,-14.4dB,na,na,,,,
2025-08-03 21:04:41.638858,CSI,0x4601,2,,na,"[4,",,,,,+36.6dB,22.4us,"[0,",1,394.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-106.4Hz,,"[7,",1111,1
2025-08-03 21:04:41.644631,PHY,0x4601,1,0,na,"[0,",0,0,1,1712.9,+18.1dB,18.0us,"[0,",1,394.19,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 21:04:41.658669,PHY,0x4601,1,4,na,"[0,",0,0,,1818.7,+18.3dB,19.7us,"[0,",1,396.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-08-03 21:04:41.658916,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,16.6us,"[0,",1,396.8,normal,0,valid,-12.2dB,-12.3dB,0.18us,+29.0Hz,,"[7,",1111,1
2025-08-03 21:04:41.678631,PHY,0x4601,1,4,na,"[0,",0,0,11,1862.0,+18.4dB,16.5us,"[0,",1,398.7,normal,0,valid,-11.1dB,-11.1dB,na,na,,,,
2025-08-03 21:04:41.678650,PHY,0x4601,1,0,na,"[0,",0,0,22,0.1,-20.7dB,11.5us,"[0,",1,398.7,normal,0,invalid,-47.5dB,-69.0dB,na,na,,,,
2025-08-03 21:04:41.678878,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,14.4us,"[0,",1,398.8,normal,0,valid,-12.2dB,-12.3dB,0.19us,-54.7Hz,,"[7,",1111,1
2025-08-03 21:04:41.679689,PHY,0x4601,1,0,na,"[0,",0,0,1,1830.6,+18.4dB,17.5us,"[0,",1,398.9,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-08-03 21:04:41.698684,PHY,0x4601,1,4,na,"[0,",0,0,,1793.1,+18.3dB,15.4us,"[0,",1,400.7,normal,0,valid,-14.3dB,-14.4dB,na,na,yes,,,
2025-08-03 21:04:41.698934,CSI,0x4601,2,,na,"[4,",,,,,+36.5dB,15.2us,"[0,",1,400.8,normal,0,valid,-12.6dB,-12.6dB,0.18us,-10.0Hz,,"[7,",1111,1
2025-08-03 21:04:41.718880,CSI,0x4601,2,,na,"[4,",,,,,+34.4dB,15.9us,"[0,",1,402.8,normal,0,valid,-12.7dB,-12.7dB,0.18us,-51.5Hz,,"[7,",1111,1
2025-08-03 21:04:41.728216,PHY,0x4601,2,,na,"[0,",,,111,,+33.4dB,20.2us,"[0,",1,403.7,normal,0,valid,-13.8dB,-13.8dB,0.17us,-24.9Hz,,"[6,",,1
2025-08-03 21:04:41.738714,PHY,0x4601,1,4,na,"[0,",0,0,,1765.1,+18.2dB,18.4us,"[0,",1,404.7,normal,0,valid,-14.2dB,-14.3dB,na,na,yes,,,
2025-08-03 21:04:41.738845,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,20.0us,"[0,",1,404.8,normal,0,valid,-12.5dB,-12.5dB,0.18us,+24.6Hz,,"[7,",1111,1
2025-08-03 21:04:41.758658,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-19.6dB,17.6us,"[0,",1,406.7,normal,0,invalid,-47.0dB,-67.6dB,na,na,,,,
2025-08-03 21:04:41.758681,PHY,0x4601,1,0,na,"[0,",0,0,1,1788.9,+18.3dB,18.7us,"[0,",1,406.7,normal,0,valid,-14.5dB,-14.5dB,na,na,,,,
2025-08-03 21:04:41.758907,CSI,0x4601,2,,na,"[4,",,,,,+37.1dB,13.8us,"[0,",1,406.8,normal,0,valid,-12.4dB,-12.4dB,0.17us,-7.6Hz,,"[7,",1111,1
2025-08-03 21:04:41.778620,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-20.5dB,21.0us,"[0,",1,408.7,normal,0,invalid,-46.8dB,-68.2dB,na,na,no,,,
2025-08-03 21:04:41.778888,CSI,0x4601,2,,na,"[4,",,,,,+33.4dB,14.3us,"[0,",1,408.8,normal,0,valid,-12.4dB,-12.4dB,0.18us,-155.4Hz,,"[7,",1111,1
2025-08-03 21:04:41.798679,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-23.6dB,14.9us,"[0,",1,410.7,normal,0,invalid,-46.7dB,-70.4dB,na,na,no,,,
2025-08-03 21:04:41.798925,CSI,0x4601,2,,na,"[4,",,,,,+30.9dB,13.2us,"[0,",1,410.8,normal,0,valid,-12.5dB,-12.5dB,0.17us,-44.3Hz,,"[7,",1111,1
2025-08-03 21:04:41.818636,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-19.0dB,15.6us,"[0,",1,412.7,normal,0,invalid,-46.9dB,-66.4dB,na,na,no,,,
2025-08-03 21:04:41.818913,CSI,0x4601,2,,na,"[4,",,,,,+34.3dB,13.4us,"[0,",1,412.8,normal,0,valid,-12.4dB,-12.5dB,0.19us,-65.8Hz,,"[7,",1111,1
2025-08-03 21:04:41.838698,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-21.3dB,14.7us,"[0,",1,414.7,normal,0,invalid,-47.3dB,-69.4dB,na,na,no,,,
2025-08-03 21:04:41.838952,CSI,0x4601,2,,na,"[4,",,,,,+35.3dB,12.3us,"[0,",1,414.8,normal,0,valid,-12.4dB,-12.4dB,0.19us,-34.5Hz,,"[7,",1111,1
2025-08-03 21:04:41.848260,PHY,0x4601,2,,na,"[0,",,,111,,+35.8dB,16.9us,"[0,",1,415.7,normal,0,valid,-13.7dB,-13.7dB,0.19us,+15.4Hz,,"[6,",,1
2025-08-03 21:04:41.858661,PHY,0x4601,1,4,na,"[0,",0,0,,1837.0,+18.4dB,21.9us,"[0,",1,416.7,normal,0,valid,-14.2dB,-14.3dB,na,na,yes,,,
2025-08-03 21:04:41.858920,CSI,0x4601,2,,na,"[4,",,,,,+33.5dB,15.3us,"[0,",1,416.8,normal,0,valid,-12.5dB,-12.5dB,0.17us,-103.4Hz,,"[7,",1111,1
2025-08-03 21:04:41.878715,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-17.9dB,15.0us,"[0,",1,418.7,normal,0,invalid,-46.6dB,-64.9dB,na,na,no,,,
2025-08-03 21:04:41.878851,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,14.8us,"[0,",1,418.8,normal,0,valid,-12.5dB,-12.5dB,0.18us,-11.4Hz,,"[7,",1111,1
2025-08-03 21:04:41.898674,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-16.9dB,15.9us,"[0,",1,420.7,normal,0,invalid,-46.8dB,-64.7dB,na,na,no,,,
2025-08-03 21:04:41.898930,CSI,0x4601,2,,na,"[4,",,,,,+32.4dB,22.1us,"[0,",1,420.8,normal,0,valid,-12.5dB,-12.6dB,0.17us,-114.8Hz,,"[7,",1111,1
2025-08-03 21:04:41.918635,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-12.0dB,21.8us,"[0,",1,422.7,normal,0,invalid,-47.9dB,-61.0dB,na,na,no,,,
2025-08-03 21:04:41.918910,CSI,0x4601,2,,na,"[4,",,,,,+29.4dB,21.6us,"[0,",1,422.8,normal,0,valid,-12.5dB,-12.5dB,0.19us,-121.6Hz,,"[7,",1111,1
2025-08-03 21:04:41.938688,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-18.7dB,14.9us,"[0,",1,424.7,normal,0,invalid,-46.1dB,-65.2dB,na,na,no,,,
2025-08-03 21:04:41.938922,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,13.3us,"[0,",1,424.8,normal,0,valid,-12.5dB,-12.5dB,0.17us,-67.7Hz,,"[7,",1111,1
2025-08-03 21:04:41.958646,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-18.0dB,14.7us,"[0,",1,426.7,normal,0,invalid,-47.2dB,-65.2dB,na,na,no,,,
2025-08-03 21:04:41.958880,CSI,0x4601,2,,na,"[4,",,,,,+35.6dB,13.2us,"[0,",1,426.8,normal,0,valid,-12.5dB,-12.5dB,0.20us,-55.5Hz,,"[7,",1111,1
2025-08-03 21:04:41.978709,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-24.6dB,14.7us,"[0,",1,428.7,normal,0,invalid,-46.8dB,-71.7dB,na,na,no,,,
2025-08-03 21:04:41.978834,CSI,0x4601,2,,na,"[4,",,,,,+34.0dB,14.6us,"[0,",1,428.8,normal,0,valid,-12.5dB,-12.5dB,0.18us,-103.2Hz,,"[7,",1111,1
2025-08-03 21:04:41.998664,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-18.6dB,14.8us,"[0,",1,430.7,normal,0,invalid,-47.2dB,-66.3dB,na,na,no,,,
2025-08-03 21:04:41.998916,CSI,0x4601,2,,na,"[4,",,,,,+38.3dB,19.6us,"[0,",1,430.8,normal,0,valid,-12.6dB,-12.6dB,0.18us,-64.3Hz,,"[7,",1111,1
2025-08-03 21:04:42.018622,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-26.9dB,15.0us,"[0,",1,432.7,normal,0,invalid,-46.8dB,-74.7dB,na,na,no,,,
2025-08-03 21:04:42.018901,CSI,0x4601,2,,na,"[4,",,,,,+35.5dB,14.4us,"[0,",1,432.8,normal,0,valid,-12.5dB,-12.5dB,0.19us,-43.8Hz,,"[7,",1111,1
2025-08-03 21:04:42.038686,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-17.6dB,16.2us,"[0,",1,434.7,normal,0,invalid,-46.8dB,-65.3dB,na,na,no,,,
2025-08-03 21:04:42.038919,CSI,0x4601,2,,na,"[4,",,,,,+33.5dB,15.5us,"[0,",1,434.8,normal,0,valid,-12.5dB,-12.5dB,0.17us,-152.2Hz,,"[7,",1111,1
2025-08-03 21:04:42.058643,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-18.0dB,15.2us,"[0,",1,436.7,normal,0,invalid,-48.3dB,-66.7dB,na,na,no,,,
2025-08-03 21:04:42.058910,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,13.6us,"[0,",1,436.8,normal,0,valid,-12.5dB,-12.5dB,0.19us,-42.6Hz,,"[7,",1111,1
2025-08-03 21:04:42.078707,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-20.9dB,15.3us,"[0,",1,438.7,normal,0,invalid,-46.6dB,-68.3dB,na,na,no,,,
2025-08-03 21:04:42.078830,CSI,0x4601,2,,na,"[4,",,,,,+32.4dB,14.7us,"[0,",1,438.8,normal,0,valid,-12.5dB,-12.6dB,0.18us,-127.7Hz,,"[7,",1111,1
2025-08-03 21:04:42.098656,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-25.3dB,14.4us,"[0,",1,440.7,normal,0,invalid,-47.2dB,-73.5dB,na,na,no,,,
2025-08-03 21:04:42.098897,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,17.6us,"[0,",1,440.8,normal,0,valid,-12.4dB,-12.4dB,0.18us,-96.5Hz,,"[7,",1111,1
2025-08-03 21:04:42.118617,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-21.5dB,15.3us,"[0,",1,442.7,normal,0,invalid,-47.0dB,-69.0dB,na,na,no,,,
2025-08-03 21:04:42.118865,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,13.6us,"[0,",1,442.8,normal,0,valid,-12.5dB,-12.6dB,0.19us,-121.7Hz,,"[7,",1111,1
2025-08-03 21:04:42.138684,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-21.7dB,15.6us,"[0,",1,444.7,normal,0,invalid,-46.1dB,-68.9dB,na,na,no,,,
2025-08-03 21:04:42.138928,CSI,0x4601,2,,na,"[4,",,,,,+33.6dB,15.9us,"[0,",1,444.8,normal,0,valid,-12.5dB,-12.5dB,0.17us,-115.5Hz,,"[7,",1111,1
2025-08-03 21:04:42.158636,PHY,0x4601,1,4,na,"[0,",0,0,,1698.0,+18.0dB,14.7us,"[0,",1,446.7,normal,0,valid,-14.3dB,-14.3dB,na,na,yes,,,
2025-08-03 21:04:42.158880,CSI,0x4601,2,,na,"[4,",,,,,+30.9dB,13.3us,"[0,",1,446.8,normal,0,valid,-12.4dB,-12.5dB,0.18us,-128.0Hz,,"[7,",1111,1
2025-08-03 21:04:42.178710,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-20.0dB,24.7us,"[0,",1,448.7,normal,0,invalid,-47.2dB,-67.5dB,na,na,,,,
2025-08-03 21:04:42.178729,PHY,0x4601,1,0,na,"[0,",0,0,1,1553.7,+17.7dB,12.6us,"[0,",1,448.7,normal,0,valid,-14.5dB,-14.6dB,na,na,,,,
2025-08-03 21:04:42.178981,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,25.7us,"[0,",1,448.8,normal,0,valid,-12.4dB,-12.4dB,0.18us,-83.1Hz,,"[7,",1111,1
2025-08-03 21:04:42.198660,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-22.7dB,18.9us,"[0,",1,450.7,normal,0,invalid,-46.8dB,-70.7dB,na,na,no,,,
2025-08-03 21:04:42.198931,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,23.7us,"[0,",1,450.8,normal,0,valid,-12.4dB,-12.5dB,0.19us,-93.8Hz,,"[7,",1111,1
