time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 19:29:17.604333,PHY,0x4601,1,0,50,"[0,",0,0,1,1764.9,+20.6dB,20.7us,"[0,",1,343.17,normal,0,valid,-14.1dB,-13.9dB,na,na,,,,
2025-08-03 19:29:17.609287,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-12.4dB,16.8us,"[0,",1,344.7,normal,0,invalid,-47.5dB,-60.6dB,na,na,no,,,
2025-08-03 19:29:17.609562,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,24.6us,"[0,",1,344.8,normal,0,valid,-10.7dB,-10.8dB,0.13us,-39.7Hz,,"[7,",0001,1
2025-08-03 19:29:17.629353,PHY,0x4601,1,4,na,"[0,",0,0,,2967.9,+20.5dB,17.8us,"[0,",1,346.7,normal,0,valid,-12.6dB,-12.7dB,na,na,yes,,,
2025-08-03 19:29:17.629475,CSI,0x4601,2,,na,"[4,",,,,,+34.8dB,15.6us,"[0,",1,346.8,normal,0,valid,-10.9dB,-10.9dB,0.15us,-69.1Hz,,"[7,",1111,1
2025-08-03 19:29:17.649310,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-25.1dB,19.9us,"[0,",1,348.7,normal,0,invalid,-46.8dB,-72.9dB,na,na,,,,
2025-08-03 19:29:17.649334,PHY,0x4601,1,0,na,"[0,",0,0,1,2884.8,+20.3dB,13.4us,"[0,",1,348.7,normal,0,valid,-13.3dB,-13.3dB,na,na,,,,
2025-08-03 19:29:17.649583,CSI,0x4601,2,,na,"[4,",,,,,+35.2dB,23.7us,"[0,",1,348.8,normal,0,valid,-11.2dB,-11.2dB,0.18us,-107.1Hz,,"[7,",1111,1
2025-08-03 19:29:17.654267,PHY,0x4601,1,0,na,"[0,",0,0,1,1409.5,+17.2dB,17.0us,"[0,",1,348.17,normal,0,valid,-13.2dB,-13.3dB,na,na,,,,
2025-08-03 19:29:17.669266,PHY,0x4601,1,4,na,"[0,",0,0,,1407.5,+17.2dB,23.4us,"[0,",1,350.7,normal,0,valid,-12.9dB,-13.0dB,na,na,yes,,,
2025-08-03 19:29:17.669527,CSI,0x4601,2,,na,"[4,",,,,,+31.7dB,14.6us,"[0,",1,350.8,normal,0,valid,-11.1dB,-11.1dB,0.24us,-58.0Hz,,"[7,",1111,1
2025-08-03 19:29:17.689328,PHY,0x4601,1,4,na,"[0,",0,0,2,0.4,-16.0dB,19.4us,"[0,",1,352.7,normal,0,invalid,-46.9dB,-63.7dB,na,na,,,,
2025-08-03 19:29:17.689351,PHY,0x4601,1,0,na,"[0,",0,0,1,1381.0,+17.2dB,14.5us,"[0,",1,352.7,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-08-03 19:29:17.689569,CSI,0x4601,2,,na,"[4,",,,,,+33.9dB,13.6us,"[0,",1,352.8,normal,0,valid,-11.5dB,-11.6dB,0.21us,-41.1Hz,,"[7,",1111,1
2025-08-03 19:29:17.690280,PHY,0x4601,1,0,na,"[0,",0,0,1,1392.9,+17.2dB,20.9us,"[0,",1,352.9,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-08-03 19:29:17.709278,PHY,0x4601,1,4,na,"[0,",0,0,,1489.7,+17.5dB,14.5us,"[0,",1,354.7,normal,0,valid,-13.3dB,-13.4dB,na,na,yes,,,
2025-08-03 19:29:17.709520,CSI,0x4601,2,,na,"[4,",,,,,+31.6dB,12.3us,"[0,",1,354.8,normal,0,valid,-11.6dB,-11.6dB,0.21us,-25.2Hz,,"[7,",1111,1
2025-08-03 19:29:17.729489,CSI,0x4601,2,,na,"[4,",,,,,+34.4dB,12.0us,"[0,",1,356.8,normal,0,valid,-11.8dB,-11.9dB,0.19us,-106.0Hz,,"[7,",1111,1
2025-08-03 19:29:17.738916,PHY,0x4601,2,,na,"[0,",,,111,,+33.3dB,21.8us,"[0,",1,357.7,normal,0,valid,-12.9dB,-13.0dB,0.22us,-15.2Hz,,"[6,",,1
2025-08-03 19:29:17.749304,PHY,0x4601,1,4,na,"[0,",0,0,,1514.4,+17.5dB,23.4us,"[0,",1,358.7,normal,0,valid,-13.5dB,-13.6dB,na,na,yes,,,
2025-08-03 19:29:17.749568,CSI,0x4601,2,,na,"[4,",,,,,+31.8dB,19.9us,"[0,",1,358.8,normal,0,valid,-11.8dB,-11.9dB,0.20us,-131.4Hz,,"[7,",1111,1
2025-08-03 19:29:17.769255,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-16.8dB,15.7us,"[0,",1,360.7,normal,0,invalid,-47.1dB,-64.0dB,na,na,,,,
2025-08-03 19:29:17.769271,PHY,0x4601,1,0,na,"[0,",0,0,1,1372.0,+17.1dB,11.5us,"[0,",1,360.7,normal,0,valid,-13.8dB,-13.9dB,na,na,,,,
