time,log_type,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr
2025-08-03 22:10:38.478935,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 22:10:38.598861,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 22:10:38.718762,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 22:10:38.838793,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 22:10:38.958835,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:39.078752,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:39.198764,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:39.318727,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:39.438772,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:39.558716,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:39.678772,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:39.798710,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:39.918819,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:40.038738,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:40.158824,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:40.278870,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:40.398848,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:40.518757,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:40.638874,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:40.758755,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:40.878896,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:40.998799,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:41.128785,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:41.238895,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:41.368752,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:41.488888,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:41.608828,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:41.738723,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:41.858789,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:41.978727,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:42.098855,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:42.218736,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:42.338831,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:42.458744,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:42.578809,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:42.698784,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:42.808795,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:42.923844,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:43.048822,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:43.178836,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:43.288808,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:43.408778,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:43.528822,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:43.658880,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:43.778785,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:43.898791,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:44.018780,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:44.143805,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:44.258777,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:44.374853,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 22:10:44.503720,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 22:10:44.638828,ULMeasRept,0,4601,-97,-10.5,22.0
