time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 21:43:47.081960,metric,51,561,241,0,0,0,0,0,0,0,0,0,1usec,258usec,159.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 21:43:48.081870,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,287.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 21:43:49.081975,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,324.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 21:43:50.081919,metric,51,1400,600,1,0,0,0,0.00714,0.0117,0,0,1,4usec,32usec,460.0,5.0kbps,38kbps,4.5ms,5.5ms,4.5ms,0x4601,455.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,5,5.6kbps,10,0,0%,0,65,0,31.4,-2.9,1,25,39kbps,6,0,0%,71,0,5,0,0,0,0,0,0,204ns,n/a,10,4.67ms,5.5ms,4.5ms,n/a,n/a,4.09ms
2025-08-03 21:43:51.081940,metric,51,1400,600,0,0,0,0,0.00929,0.0167,0,0,1,7usec,38usec,516.0,14kbps,51kbps,4.5ms,4.5ms,4.5ms,0x4601,515.17,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,15,15kbps,13,0,0%,0,66,0.008,35.0,-3.4,1,27,51kbps,10,0,0%,56,0,9,0,0,0,0,0,0,224ns,n/a,8,4.5ms,4.5ms,4.45ms,n/a,n/a,4.22ms
2025-08-03 21:43:52.082024,metric,51,1400,600,0,0,0,1,0.00786,0.105,0,0,1,9usec,35usec,645.0,18kbps,934kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,3,22,0.009000001,34.0,-3.3,1,27,934kbps,61,2,3%,1013,1.53k,5,0,0,0,0,0,-0.19800003,237ns,n/a,3,4.49ms,4.5ms,4.48ms,4.3ms,4.5ms,4.11ms
2025-08-03 21:43:53.081948,metric,51,1400,600,0,0,0,2,0.00571,0.157,0,0,1,9usec,31usec,755.3,16kbps,1.5Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,17kbps,9,0,0%,0,16,0.009000001,34.9,-3.3,1,27,1.5Mbps,94,0,0%,1554,0,1,0,0,0,0,0,-0.19800003,197ns,n/a,8,4.5ms,4.5ms,4.47ms,4.25ms,4.5ms,4.25ms
2025-08-03 21:43:54.081953,metric,51,1400,600,0,0,0,0,0.0307,0.0367,0,0,1,8usec,30usec,892.3,829kbps,121kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,830kbps,42,0,0%,32.3k,975,0.009000001,33.8,-3.4,1,27,122kbps,21,1,4%,148,745,19,0,0,0,0,0,-0.29700005,180ns,n/a,8,4.48ms,4.5ms,4.41ms,4ms,4ms,4.03ms
2025-08-03 21:43:55.081927,metric,51,1400,600,0,0,30,0,0.664,0.117,0,0,1,13usec,54usec,965.8,35Mbps,498kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,35Mbps,918,4,0%,139k,42985,0.2909998,34.1,-3.4,1,27,499kbps,69,0,0%,521,384,23,0,0,0,0,0,-0.29700005,185ns,n/a,7,4.48ms,4.5ms,4.22ms,4.03ms,4.5ms,3.95ms
2025-08-03 21:43:56.081944,metric,51,1400,600,0,0,49,0,1,0.135,0,0,1,15usec,58usec,47.6,58Mbps,587kbps,4.5ms,4.5ms,5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,424k,68946,0.2819998,33.8,-3.4,1,27,587kbps,82,0,0%,598,745,14,0,0,0,0,0,-0.29700005,191ns,n/a,7,4.48ms,4.5ms,4.22ms,4.02ms,4.5ms,3.95ms
