time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 21:03:47.474607,metric,51,561,241,0,0,0,0,0,0,0,0,0,1usec,228usec,159.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 21:03:48.474488,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,203.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 21:03:49.474581,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,22usec,334.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 21:03:50.474594,metric,51,1400,600,1,0,0,0,0.00857,0.0117,0,0,1,4usec,32usec,476.5,5.0kbps,38kbps,4.5ms,5.5ms,4.5ms,0x4601,471.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,5,5.7kbps,12,0,0%,0,68,0,31.5,-2.8,1,25,39kbps,6,0,0%,71,0,5,0,0,1,0,0,0,620ns,n/a,10,4.67ms,5.5ms,4.42ms,n/a,n/a,4.14ms
2025-08-03 21:03:51.474584,metric,51,1400,600,0,0,0,0,0.0121,0.02,0,0,1,7usec,41usec,598.0,18kbps,61kbps,4.5ms,4.5ms,4.5ms,0x4601,533.17,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,16,19kbps,17,0,0%,0,74,0.012000001,34.6,-3.4,1,27,61kbps,12,0,0%,66,0,11,0,0,0,0,0,0,407ns,n/a,8,4.5ms,4.5ms,4.42ms,n/a,n/a,4.12ms
2025-08-03 21:03:52.474673,metric,51,1400,600,0,0,0,1,0.00857,0.0933,0,0,1,9usec,30usec,621.15,22kbps,834kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,22kbps,12,0,0%,0,24,0.014000001,34.6,-3.3,1,27,834kbps,56,0,0%,864,2.01k,6,0,0,0,0,0,0,227ns,n/a,3,4.5ms,4.5ms,4.47ms,4.29ms,4.5ms,4.17ms
2025-08-03 21:03:53.474542,metric,51,1400,600,0,0,0,2,0.00571,0.167,0,0,1,9usec,33usec,790.0,14kbps,1.6Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,4601,1,15,1.0,27,15kbps,8,0,0%,0,16,0.014000001,34.6,-3.3,1,27,1.6Mbps,100,0,0%,1668,0,0,0,0,0,0,0,0,236ns,n/a,3,4.5ms,4.5ms,4.44ms,4.25ms,4.5ms,n/a
2025-08-03 21:03:54.474614,metric,51,1400,600,0,0,0,0,0.0364,0.04,0,0,1,9usec,35usec,812.11,1.1Mbps,133kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,1.1Mbps,50,0,0%,19.7k,1253,0.014000001,34.3,-3.3,1,27,133kbps,23,1,4%,160,560,20,0,0,0,0,0,-0.099000014,233ns,n/a,8,4.43ms,4.5ms,4.35ms,4.25ms,4.5ms,4.1ms
2025-08-03 21:03:55.474577,metric,51,1400,600,0,0,15,0,0.364,0.0883,0,0,1,11usec,42usec,984.16,18Mbps,392kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,18Mbps,498,4,0%,59k,21870,0.0070000016,34.6,-3.4,1,27,393kbps,52,0,0%,411,384,25,0,0,0,0,0,-0.099000014,170ns,n/a,8,4.49ms,4.5ms,4.45ms,4.13ms,4.5ms,3.97ms
2025-08-03 21:03:56.474581,metric,51,1400,600,0,0,46,0,0.956,0.117,0,0,1,15usec,61usec,1022.6,55Mbps,478kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,55Mbps,1338,0,0%,348k,65453,0.0070000016,34.3,-3.4,1,27,479kbps,71,0,0%,487,0,26,0,0,0,0,0,-0.099000014,182ns,n/a,7,4.49ms,4.5ms,4.24ms,4.02ms,4.5ms,3.95ms
