time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 20:49:57.855429,PHY,0x4601,1,0,50,"[0,",0,0,1,1322.5,+19.4dB,21.2us,"[0,",1,391.17,normal,0,valid,-14.7dB,-14.6dB,na,na,,,,
2025-08-03 20:49:57.860388,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-16.8dB,24.9us,"[0,",1,392.7,normal,0,invalid,-46.6dB,-64.1dB,na,na,no,,,
2025-08-03 20:49:57.860652,CSI,0x4601,2,,na,"[4,",,,,,+33.4dB,36.8us,"[0,",1,392.8,normal,0,valid,-11.5dB,-11.5dB,0.15us,-20.9Hz,,"[7,",0001,1
2025-08-03 20:49:57.880338,PHY,0x4601,1,4,na,"[0,",0,0,,2388.6,+19.5dB,17.4us,"[0,",1,394.7,normal,0,valid,-13.2dB,-13.3dB,na,na,yes,,,
2025-08-03 20:49:57.880565,CSI,0x4601,2,,na,"[4,",,,,,+37.3dB,13.7us,"[0,",1,394.8,normal,0,valid,-11.4dB,-11.4dB,0.14us,-63.1Hz,,"[7,",1111,1
2025-08-03 20:49:57.900407,PHY,0x4601,1,4,na,"[0,",0,0,2,0.0,-21.6dB,20.2us,"[0,",1,396.7,normal,0,invalid,-47.4dB,-69.7dB,na,na,,,,
2025-08-03 20:49:57.900429,PHY,0x4601,1,0,na,"[0,",0,0,1,2046.5,+18.9dB,11.8us,"[0,",1,396.7,normal,0,valid,-13.9dB,-13.9dB,na,na,,,,
2025-08-03 20:49:57.900688,CSI,0x4601,2,,na,"[4,",,,,,+36.9dB,25.4us,"[0,",1,396.8,normal,0,valid,-11.8dB,-11.9dB,0.17us,-101.6Hz,,"[7,",1111,1
2025-08-03 20:49:57.905360,PHY,0x4601,1,0,na,"[0,",0,0,1,1210.9,+16.6dB,16.3us,"[0,",1,396.17,normal,0,valid,-13.8dB,-13.9dB,na,na,,,,
2025-08-03 20:49:57.920355,PHY,0x4601,1,4,na,"[0,",0,0,,1224.8,+16.6dB,16.8us,"[0,",1,398.7,normal,0,valid,-13.5dB,-13.7dB,na,na,yes,,,
2025-08-03 20:49:57.920607,CSI,0x4601,2,,na,"[4,",,,,,+34.3dB,13.6us,"[0,",1,398.8,normal,0,valid,-11.8dB,-11.9dB,0.21us,-124.1Hz,,"[7,",1111,1
2025-08-03 20:49:57.940421,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-21.5dB,20.7us,"[0,",1,400.7,normal,0,invalid,-47.1dB,-69.4dB,na,na,,,,
2025-08-03 20:49:57.940437,PHY,0x4601,1,0,na,"[0,",0,0,1,1104.6,+16.2dB,11.7us,"[0,",1,400.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-03 20:49:57.940558,CSI,0x4601,2,,na,"[4,",,,,,+32.3dB,14.8us,"[0,",1,400.8,normal,0,valid,-12.0dB,-12.1dB,0.22us,-25.0Hz,,"[7,",1111,1
2025-08-03 20:49:57.941366,PHY,0x4601,1,0,na,"[0,",0,0,1,1175.2,+16.4dB,15.3us,"[0,",1,400.9,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-03 20:49:57.960375,PHY,0x4601,1,4,na,"[0,",0,0,,1260.5,+16.8dB,17.3us,"[0,",1,402.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-08-03 20:49:57.960619,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,12.6us,"[0,",1,402.8,normal,0,valid,-12.0dB,-12.1dB,0.23us,-79.5Hz,,"[7,",1111,1
2025-08-03 20:49:57.980611,CSI,0x4601,2,,na,"[4,",,,,,+30.4dB,14.1us,"[0,",1,404.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,+27.2Hz,,"[7,",1111,1
2025-08-03 20:49:57.990012,PHY,0x4601,2,,na,"[0,",,,111,,+32.1dB,19.0us,"[0,",1,405.7,normal,0,valid,-13.5dB,-13.5dB,0.23us,+5.9Hz,,"[6,",,1
2025-08-03 20:49:58.000398,PHY,0x4601,1,4,na,"[0,",0,0,,1217.2,+16.6dB,20.4us,"[0,",1,406.7,normal,0,valid,-14.1dB,-14.2dB,na,na,yes,,,
2025-08-03 20:49:58.000659,CSI,0x4601,2,,na,"[4,",,,,,+31.9dB,16.4us,"[0,",1,406.8,normal,0,valid,-12.3dB,-12.3dB,0.21us,-57.7Hz,,"[7,",1111,1
2025-08-03 20:49:58.020351,PHY,0x4601,1,4,na,"[0,",0,0,2,0.4,-18.4dB,17.4us,"[0,",1,408.7,normal,0,invalid,-46.9dB,-66.0dB,na,na,,,,
2025-08-03 20:49:58.020367,PHY,0x4601,1,0,na,"[0,",0,0,1,1129.3,+16.3dB,11.5us,"[0,",1,408.7,normal,0,valid,-14.3dB,-14.4dB,na,na,,,,
2025-08-03 20:49:58.020579,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,14.7us,"[0,",1,408.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-101.2Hz,,"[7,",1111,1
2025-08-03 20:49:58.040406,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-21.5dB,15.4us,"[0,",1,410.7,normal,0,invalid,-47.4dB,-69.2dB,na,na,no,,,
2025-08-03 20:49:58.040686,CSI,0x4601,2,,na,"[4,",,,,,+32.5dB,12.4us,"[0,",1,410.8,normal,0,valid,-12.1dB,-12.2dB,0.21us,-51.8Hz,,"[7,",1111,1
2025-08-03 20:49:58.060365,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-37.3dB,14.4us,"[0,",1,412.7,normal,0,invalid,-46.5dB,-84.4dB,na,na,no,,,
2025-08-03 20:49:58.060597,CSI,0x4601,2,,na,"[4,",,,,,+31.8dB,11.5us,"[0,",1,412.8,normal,0,valid,-12.2dB,-12.3dB,0.24us,-90.6Hz,,"[7,",1111,1
2025-08-03 20:49:58.080429,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-16.5dB,14.7us,"[0,",1,414.7,normal,0,invalid,-47.2dB,-63.8dB,na,na,no,,,
2025-08-03 20:49:58.080562,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,12.5us,"[0,",1,414.8,normal,0,valid,-12.2dB,-12.3dB,0.23us,-127.4Hz,,"[7,",1111,1
2025-08-03 20:49:58.100400,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-15.6dB,20.6us,"[0,",1,416.7,normal,0,invalid,-47.3dB,-63.8dB,na,na,no,,,
2025-08-03 20:49:58.100628,CSI,0x4601,2,,na,"[4,",,,,,+32.5dB,15.4us,"[0,",1,416.8,normal,0,valid,-12.2dB,-12.2dB,0.20us,-73.8Hz,,"[7,",1111,1
2025-08-03 20:49:58.115388,PHY,0x4601,1,0,na,"[0,",0,0,1,1212.9,+16.6dB,23.3us,"[0,",1,417.17,normal,0,valid,-14.3dB,-14.4dB,na,na,,,,
2025-08-03 20:49:58.120334,PHY,0x4601,1,4,na,"[0,",0,0,,1224.8,+16.6dB,15.5us,"[0,",1,418.7,normal,0,valid,-14.0dB,-14.1dB,na,na,yes,,,
2025-08-03 20:49:58.120598,CSI,0x4601,2,,na,"[4,",,,,,+31.7dB,15.3us,"[0,",1,418.8,normal,0,valid,-12.3dB,-12.3dB,0.22us,-33.0Hz,,"[7,",1111,1
2025-08-03 20:49:58.140402,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-20.3dB,14.9us,"[0,",1,420.7,normal,0,invalid,-46.4dB,-67.1dB,na,na,no,,,
2025-08-03 20:49:58.140668,CSI,0x4601,2,,na,"[4,",,,,,+37.7dB,12.2us,"[0,",1,420.8,normal,0,valid,-12.3dB,-12.4dB,0.23us,-8.9Hz,,"[7,",1111,1
2025-08-03 20:49:58.160361,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-25.1dB,14.1us,"[0,",1,422.7,normal,0,invalid,-47.3dB,-73.2dB,na,na,no,,,
