time,log_type,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr
2025-08-03 19:24:56.719932,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 19:24:56.839728,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 19:24:56.959728,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 19:24:57.079712,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 19:24:57.199781,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 19:24:57.319749,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 19:24:57.439731,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 19:24:57.559731,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 19:24:57.679763,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 19:24:57.799831,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 19:24:57.919807,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.039787,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.159828,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.279727,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.399825,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.519735,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.639818,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.759727,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.879712,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:58.999783,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:59.119738,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:59.239764,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:59.369785,ULMeasRept,0,4601,-96,-10.5,22.0
2025-08-03 19:24:59.489812,ULMeasRept,0,4601,-96,-10.5,22.0
2025-08-03 19:24:59.609746,ULMeasRept,0,4601,-96,-10.5,22.0
2025-08-03 19:24:59.729703,ULMeasRept,0,4601,-96,-10.5,22.0
2025-08-03 19:24:59.849764,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:24:59.969717,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:00.089834,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:00.209769,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:00.329833,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:00.459760,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:00.579704,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:00.699715,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:00.819724,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:00.939771,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:01.059775,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:01.179814,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:01.299685,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:01.415821,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:01.529838,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:01.649829,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:01.769735,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:01.919750,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:02.019742,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:02.139805,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:02.259708,ULMeasRept,0,4601,-96,-10.5,22.5
2025-08-03 19:25:02.384859,ULMeasRept,0,4601,-96,-10.5,22.5
