time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 19:24:56.004667,PHY,0x4601,1,0,50,"[0,",0,0,1,1101.2,+18.6dB,21.0us,"[0,",1,359.17,normal,0,valid,-14.2dB,-14.1dB,na,na,,,,
2025-08-03 19:24:56.009621,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-22.3dB,17.0us,"[0,",1,360.7,normal,0,invalid,-47.3dB,-69.9dB,na,na,no,,,
2025-08-03 19:24:56.009861,CSI,0x4601,2,,na,"[4,",,,,,+36.8dB,27.5us,"[0,",1,360.8,normal,0,valid,-10.9dB,-10.9dB,0.16us,-92.6Hz,,"[7,",0001,1
2025-08-03 19:24:56.029579,PHY,0x4601,1,4,na,"[0,",0,0,,1824.2,+18.3dB,16.1us,"[0,",1,362.7,normal,0,valid,-12.7dB,-12.8dB,na,na,yes,,,
2025-08-03 19:24:56.029818,CSI,0x4601,2,,na,"[4,",,,,,+31.4dB,14.5us,"[0,",1,362.8,normal,0,valid,-10.9dB,-11.0dB,0.16us,-67.5Hz,,"[7,",1111,1
2025-08-03 19:24:56.049644,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-16.0dB,20.9us,"[0,",1,364.7,normal,0,invalid,-47.5dB,-64.7dB,na,na,,,,
2025-08-03 19:24:56.049666,PHY,0x4601,1,0,na,"[0,",0,0,1,1828.2,+18.4dB,11.8us,"[0,",1,364.7,normal,0,valid,-13.4dB,-13.5dB,na,na,,,,
2025-08-03 19:24:56.049915,CSI,0x4601,2,,na,"[4,",,,,,+32.1dB,24.7us,"[0,",1,364.8,normal,0,valid,-11.2dB,-11.3dB,0.19us,-66.9Hz,,"[7,",1111,1
2025-08-03 19:24:56.054600,PHY,0x4601,1,0,na,"[0,",0,0,1,1859.3,+18.4dB,16.9us,"[0,",1,364.17,normal,0,valid,-13.4dB,-13.4dB,na,na,,,,
2025-08-03 19:24:56.069595,PHY,0x4601,1,4,na,"[0,",0,0,,1860.4,+18.4dB,15.9us,"[0,",1,366.7,normal,0,valid,-13.0dB,-13.1dB,na,na,yes,,,
2025-08-03 19:24:56.069860,CSI,0x4601,2,,na,"[4,",,,,,+32.6dB,15.7us,"[0,",1,366.8,normal,0,valid,-11.2dB,-11.2dB,0.18us,-19.6Hz,,"[7,",1111,1
2025-08-03 19:24:56.089665,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-25.2dB,23.5us,"[0,",1,368.7,normal,0,invalid,-46.0dB,-71.8dB,na,na,,,,
2025-08-03 19:24:56.089680,PHY,0x4601,1,0,na,"[0,",0,0,1,1718.6,+18.1dB,11.6us,"[0,",1,368.7,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-08-03 19:24:56.089789,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,13.6us,"[0,",1,368.8,normal,0,valid,-11.5dB,-11.5dB,0.17us,-149.5Hz,,"[7,",1111,1
2025-08-03 19:24:56.090609,PHY,0x4601,1,0,na,"[0,",0,0,1,1766.4,+18.2dB,16.1us,"[0,",1,368.9,normal,0,valid,-13.6dB,-13.7dB,na,na,,,,
2025-08-03 19:24:56.109613,PHY,0x4601,1,4,na,"[0,",0,0,,1976.8,+18.7dB,15.1us,"[0,",1,370.7,normal,0,valid,-13.3dB,-13.4dB,na,na,yes,,,
2025-08-03 19:24:56.109888,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,12.6us,"[0,",1,370.8,normal,0,valid,-11.5dB,-11.5dB,0.19us,-57.4Hz,,"[7,",1111,1
2025-08-03 19:24:56.129827,CSI,0x4601,2,,na,"[4,",,,,,+36.9dB,14.7us,"[0,",1,372.8,normal,0,valid,-11.6dB,-11.7dB,0.19us,-100.1Hz,,"[7,",1111,1
2025-08-03 19:24:56.139133,PHY,0x4601,2,,na,"[0,",,,111,,+33.0dB,19.3us,"[0,",1,373.7,normal,0,valid,-13.0dB,-13.0dB,0.18us,-98.3Hz,,"[6,",,1
2025-08-03 19:24:56.149630,PHY,0x4601,1,4,na,"[0,",0,0,,1856.9,+18.4dB,16.9us,"[0,",1,374.7,normal,0,valid,-13.5dB,-13.6dB,na,na,yes,,,
2025-08-03 19:24:56.149904,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,12.7us,"[0,",1,374.8,normal,0,valid,-11.7dB,-11.7dB,0.18us,-53.8Hz,,"[7,",1111,1
2025-08-03 19:24:56.169588,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-25.1dB,17.3us,"[0,",1,376.7,normal,0,invalid,-46.4dB,-72.1dB,na,na,,,,
2025-08-03 19:24:56.169603,PHY,0x4601,1,0,na,"[0,",0,0,1,1704.5,+18.0dB,11.5us,"[0,",1,376.7,normal,0,valid,-13.9dB,-14.0dB,na,na,,,,
2025-08-03 19:24:56.169864,CSI,0x4601,2,,na,"[4,",,,,,+34.2dB,15.0us,"[0,",1,376.8,normal,0,valid,-11.8dB,-11.8dB,0.17us,-124.1Hz,,"[7,",1111,1
2025-08-03 19:24:56.189649,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-27.6dB,15.8us,"[0,",1,378.7,normal,0,invalid,-46.6dB,-74.8dB,na,na,no,,,
2025-08-03 19:24:56.189779,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,16.0us,"[0,",1,378.8,normal,0,valid,-11.7dB,-11.8dB,0.17us,-94.7Hz,,"[7,",1111,1
2025-08-03 19:24:56.209614,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-13.8dB,16.3us,"[0,",1,380.7,normal,0,invalid,-47.1dB,-61.6dB,na,na,no,,,
2025-08-03 19:24:56.209888,CSI,0x4601,2,,na,"[4,",,,,,+33.5dB,15.2us,"[0,",1,380.8,normal,0,valid,-11.7dB,-11.7dB,0.18us,-212.0Hz,,"[7,",1111,1
2025-08-03 19:24:56.229563,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-27.7dB,15.6us,"[0,",1,382.7,normal,0,invalid,-47.4dB,-75.8dB,na,na,no,,,
2025-08-03 19:24:56.229807,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,12.7us,"[0,",1,382.8,normal,0,valid,-11.7dB,-11.8dB,0.18us,-67.0Hz,,"[7,",1111,1
2025-08-03 19:24:56.249625,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-19.2dB,15.1us,"[0,",1,384.7,normal,0,invalid,-47.1dB,-67.1dB,na,na,no,,,
2025-08-03 19:24:56.249857,CSI,0x4601,2,,na,"[4,",,,,,+33.6dB,14.4us,"[0,",1,384.8,normal,0,valid,-11.7dB,-11.7dB,0.20us,-11.9Hz,,"[7,",1111,1
2025-08-03 19:24:56.264621,PHY,0x4601,1,0,na,"[0,",0,0,1,1754.6,+18.2dB,18.4us,"[0,",1,385.17,normal,0,valid,-13.9dB,-14.0dB,na,na,,,,
2025-08-03 19:24:56.269578,PHY,0x4601,1,4,na,"[0,",0,0,,1792.5,+18.3dB,14.8us,"[0,",1,386.7,normal,0,valid,-13.6dB,-13.7dB,na,na,yes,,,
2025-08-03 19:24:56.269811,CSI,0x4601,2,,na,"[4,",,,,,+32.1dB,14.5us,"[0,",1,386.8,normal,0,valid,-11.8dB,-11.8dB,0.18us,-35.2Hz,,"[7,",1111,1
2025-08-03 19:24:56.289643,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-11.7dB,15.4us,"[0,",1,388.7,normal,0,invalid,-46.9dB,-59.5dB,na,na,no,,,
2025-08-03 19:24:56.289761,CSI,0x4601,2,,na,"[4,",,,,,+31.5dB,12.7us,"[0,",1,388.8,normal,0,valid,-11.9dB,-11.9dB,0.19us,-129.0Hz,,"[7,",1111,1
2025-08-03 19:24:56.309596,PHY,0x4601,1,4,na,"[0,",0,0,,0.6,-20.9dB,15.1us,"[0,",1,390.7,normal,0,invalid,-47.1dB,-68.8dB,na,na,no,,,
2025-08-03 19:24:56.309875,CSI,0x4601,2,,na,"[4,",,,,,+38.1dB,12.6us,"[0,",1,390.8,normal,0,valid,-11.8dB,-11.9dB,0.19us,-164.6Hz,,"[7,",1111,1
2025-08-03 19:24:56.329554,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-19.3dB,15.2us,"[0,",1,392.7,normal,0,invalid,-46.5dB,-66.2dB,na,na,no,,,
2025-08-03 19:24:56.329800,CSI,0x4601,2,,na,"[4,",,,,,+34.6dB,12.5us,"[0,",1,392.8,normal,0,valid,-11.9dB,-11.9dB,0.18us,-45.9Hz,,"[7,",1111,1
2025-08-03 19:24:56.349616,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-26.6dB,14.9us,"[0,",1,394.7,normal,0,invalid,-46.6dB,-74.0dB,na,na,no,,,
2025-08-03 19:24:56.349894,CSI,0x4601,2,,na,"[4,",,,,,+33.2dB,12.7us,"[0,",1,394.8,normal,0,valid,-11.9dB,-11.9dB,0.18us,-77.4Hz,,"[7,",1111,1
2025-08-03 19:24:56.369574,PHY,0x4601,1,4,na,"[0,",0,0,,0.0,-26.8dB,16.8us,"[0,",1,396.7,normal,0,invalid,-46.8dB,-74.0dB,na,na,no,,,
2025-08-03 19:24:56.369814,CSI,0x4601,2,,na,"[4,",,,,,+31.3dB,13.9us,"[0,",1,396.8,normal,0,valid,-11.8dB,-11.9dB,0.18us,-21.5Hz,,"[7,",1111,1
2025-08-03 19:24:56.389638,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-21.0dB,15.5us,"[0,",1,398.7,normal,0,invalid,-47.0dB,-68.5dB,na,na,no,,,
2025-08-03 19:24:56.389876,CSI,0x4601,2,,na,"[4,",,,,,+34.6dB,12.7us,"[0,",1,398.8,normal,0,valid,-11.9dB,-12.0dB,0.17us,-49.4Hz,,"[7,",1111,1
2025-08-03 19:24:56.409597,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-20.0dB,15.5us,"[0,",1,400.7,normal,0,invalid,-47.0dB,-68.3dB,na,na,no,,,
