ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:05:56.859192,2.06,17.2,0,130.0
6,2025-08-03 20:05:57.859192,5.88,49.3,0,398.0
6,2025-08-03 20:05:58.859192,5.88,49.3,0,673.0
6,2025-08-03 20:05:59.859192,5.88,49.3,0,944.0
6,2025-08-03 20:06:00.859192,5.5,46.1,0,1.17
6,2025-08-03 20:06:01.859192,5.25,44.0,0,1.44
6,2025-08-03 20:06:02.859192,5.25,44.0,0,1.7
6,2025-08-03 20:06:03.859192,5.38,45.1,0,1.97
6,2025-08-03 20:06:04.859192,5.62,47.2,0,2.26
6,2025-08-03 20:06:05.859192,6.75,56.6,0,2.54
6,2025-08-03 20:06:06.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:07.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:08.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:09.859192,6.38,53.5,0,2.54
6,2025-08-03 20:06:10.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:11.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:12.859192,6.5,54.5,0,2.54
6,2025-08-03 20:06:13.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:14.859192,6.75,56.6,0,2.54
6,2025-08-03 20:06:15.859192,6.5,54.5,0,2.54
6,2025-08-03 20:06:16.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:17.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:18.859192,6.38,53.5,0,2.54
6,2025-08-03 20:06:19.859192,6.5,54.5,0,2.54
6,2025-08-03 20:06:20.859192,6.75,56.6,0,2.54
6,2025-08-03 20:06:21.859192,6.5,54.5,0,2.54
6,2025-08-03 20:06:22.859192,6.5,54.5,0,2.54
6,2025-08-03 20:06:23.859192,6.75,56.6,0,2.54
6,2025-08-03 20:06:24.859192,6.5,54.5,0,2.54
6,2025-08-03 20:06:25.859192,6.62,55.6,0,2.54
6,2025-08-03 20:06:26.859192,6.75,56.6,0,2.54
6,2025-08-03 20:06:27.859192,6.38,53.5,0,2.54
6,2025-08-03 20:06:28.859192,2.12,53.7,0,2.54
