time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 19:57:10.640558,PHY,0x4601,1,0,50,"[0,",0,0,1,17872.3,+30.7dB,20.2us,"[0,",1,599.17,normal,0,valid,-15.1dB,-14.9dB,na,na,,,,
2025-08-03 19:57:10.645616,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-22.4dB,16.4us,"[0,",1,600.7,normal,0,invalid,-46.7dB,-69.7dB,na,na,no,,,
2025-08-03 19:57:10.645902,CSI,0x4601,2,,na,"[4,",,,,,+32.0dB,25.9us,"[0,",1,600.8,normal,0,valid,-11.8dB,-11.8dB,-0.01us,-78.8Hz,,"[7,",0001,1
2025-08-03 19:57:10.665570,PHY,0x4601,1,4,na,"[0,",0,0,,38855.2,+31.6dB,15.5us,"[0,",1,602.7,normal,0,valid,-13.6dB,-13.6dB,na,na,yes,,,
2025-08-03 19:57:10.665802,CSI,0x4601,2,,na,"[4,",,,,,+32.6dB,13.0us,"[0,",1,602.8,normal,0,valid,-11.9dB,-11.9dB,-0.03us,-71.4Hz,,"[7,",1111,1
2025-08-03 19:57:10.685646,PHY,0x4601,1,4,na,"[0,",0,0,2,0.4,-15.6dB,25.8us,"[0,",1,604.7,normal,0,invalid,-46.6dB,-62.8dB,na,na,,,,
2025-08-03 19:57:10.685669,PHY,0x4601,1,0,na,"[0,",0,0,1,935.6,+15.4dB,12.3us,"[0,",1,604.7,normal,0,valid,-14.1dB,-14.3dB,na,na,,,,
2025-08-03 19:57:10.685776,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,23.7us,"[0,",1,604.8,normal,0,valid,-12.0dB,-12.1dB,0.23us,+26.8Hz,,"[7,",1111,1
2025-08-03 19:57:10.690597,PHY,0x4601,1,0,na,"[0,",0,0,1,1763.7,+18.2dB,16.9us,"[0,",1,604.17,normal,0,valid,-14.1dB,-14.1dB,na,na,,,,
2025-08-03 19:57:10.705596,PHY,0x4601,1,4,na,"[0,",0,0,,1742.9,+18.1dB,18.7us,"[0,",1,606.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
