time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 19:58:53.000199,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,225usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 19:58:54.000116,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,21usec,219.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 19:58:55.000061,metric,51,1400,600,1,0,0,0,0.00643,0.00667,0,0,1,4usec,37usec,391.6,5.0kbps,12kbps,4.5ms,4.5ms,4ms,0x4601,390.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,8,5.8kbps,8,1,11%,0,43,0,31.9,-2.4,1,22,13kbps,3,0,0%,36,0,3,1,0,0,0,0,0,98ns,n/a,10,4.5ms,4.5ms,4.5ms,n/a,n/a,4ms
2025-08-03 19:58:56.000120,metric,51,1400,600,0,0,0,0,0.0121,0.0217,0,0,1,6usec,49usec,448.0,12kbps,76kbps,4.5ms,5.5ms,4.5ms,0x4601,447.17,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,10,12kbps,16,0,0%,3,95,0.0070000007,33.6,-3.1,1,27,77kbps,13,0,0%,92,0,11,0,0,0,0,0,0,210ns,n/a,8,4.58ms,5.5ms,4.38ms,n/a,n/a,4.07ms
2025-08-03 19:58:57.000179,metric,51,1400,600,0,0,0,0,0.00714,0.0167,0,0,1,8usec,37usec,536.0,19kbps,52kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,20kbps,11,0,0%,0,20,0.011000001,33.7,-2.4,1,27,52kbps,10,0,0%,54,0,9,0,0,0,0,0,0,201ns,n/a,7,4.5ms,4.5ms,4.45ms,n/a,n/a,4.05ms
2025-08-03 19:58:58.000045,metric,51,1400,600,0,0,0,1,0.00714,0.103,0,0,1,9usec,33usec,624.16,18kbps,952kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.011000001,33.6,-2.4,1,27,952kbps,62,0,0%,986,2.01k,4,0,0,0,0,0,0,224ns,n/a,2,4.5ms,4.5ms,4.47ms,4.25ms,4.5ms,4.07ms
2025-08-03 19:58:59.001328,metric,51,1400,600,0,0,0,2,0.00714,0.155,0,0,1,9usec,35usec,770.16,18kbps,1.5Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.011000001,33.7,-2.5,1,27,1.5Mbps,92,1,1%,1561,0,0,0,0,0,0,0,-0.099000014,233ns,n/a,2,4.5ms,4.5ms,4.48ms,4.1ms,4.5ms,n/a
2025-08-03 19:59:00.000009,metric,51,1400,600,0,0,0,0,0.0364,0.03,0,0,1,9usec,38usec,890.4,1.1Mbps,91kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,1.1Mbps,51,0,0%,0,1270,0.011000001,34.8,-2.5,1,27,91kbps,18,0,0%,94,0,16,0,0,0,0,0,-0.099000014,225ns,n/a,6,4.47ms,4.5ms,4.44ms,4.25ms,4.5ms,4.07ms
2025-08-03 19:59:01.000205,metric,51,1400,600,0,0,18,0,0.422,0.1,0,0,1,12usec,48usec,902.16,21Mbps,418kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,21Mbps,577,13,2%,61.9k,25780,0.08799997,33.1,-2.7,1,27,419kbps,59,1,1%,454,1.04k,26,0,0,0,0,0,-0.19800003,193ns,n/a,8,4.49ms,4.5ms,4.38ms,4.08ms,4.5ms,3.96ms
2025-08-03 19:59:02.000084,metric,51,1400,600,0,0,47,0,0.965,0.125,0,0,1,15usec,53usec,31.6,55Mbps,534kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,55Mbps,1343,0,0%,296k,66081,0.08799997,32.9,-3.2,1,27,534kbps,75,0,0%,551,745,26,0,0,0,0,0,-0.19800003,182ns,n/a,7,4.48ms,4.5ms,4.25ms,4.04ms,4.5ms,3.95ms
