time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 21:30:47.855414,PHY,0x4601,1,0,50,"[0,",0,0,1,1376.5,+19.6dB,19.7us,"[0,",1,343.17,normal,0,valid,-15.3dB,-15.1dB,na,na,,,,
2025-08-03 21:30:47.860369,PHY,0x4601,1,4,na,"[0,",0,0,,0.9,-13.5dB,18.9us,"[0,",1,344.7,normal,0,invalid,-46.3dB,-60.4dB,na,na,no,,,
2025-08-03 21:30:47.860634,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,27.7us,"[0,",1,344.8,normal,0,valid,-12.0dB,-12.0dB,0.15us,-17.0Hz,,"[7,",0001,1
2025-08-03 21:30:47.880432,PHY,0x4601,1,4,na,"[0,",0,0,,2559.5,+19.8dB,19.4us,"[0,",1,346.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-08-03 21:30:47.880572,CSI,0x4601,2,,na,"[4,",,,,,+35.1dB,15.4us,"[0,",1,346.8,normal,0,valid,-12.0dB,-12.0dB,0.13us,-33.6Hz,,"[7,",1111,1
2025-08-03 21:30:47.900392,PHY,0x4601,1,4,na,"[0,",0,0,2,0.6,-11.2dB,20.6us,"[0,",1,348.7,normal,0,invalid,-46.6dB,-59.4dB,na,na,,,,
2025-08-03 21:30:47.900413,PHY,0x4601,1,0,na,"[0,",0,0,1,2259.7,+19.3dB,11.6us,"[0,",1,348.7,normal,0,valid,-14.4dB,-14.4dB,na,na,,,,
2025-08-03 21:30:47.900662,CSI,0x4601,2,,na,"[4,",,,,,+34.9dB,23.5us,"[0,",1,348.8,normal,0,valid,-12.3dB,-12.3dB,0.17us,-21.3Hz,,"[7,",1111,1
2025-08-03 21:30:47.906409,PHY,0x4601,1,0,na,"[0,",0,0,1,1141.1,+16.3dB,17.9us,"[0,",1,348.19,normal,0,valid,-14.3dB,-14.4dB,na,na,,,,
2025-08-03 21:30:47.920340,PHY,0x4601,1,4,na,"[0,",0,0,,1285.7,+16.8dB,16.1us,"[0,",1,350.7,normal,0,valid,-14.0dB,-14.1dB,na,na,yes,,,
2025-08-03 21:30:47.920578,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,14.3us,"[0,",1,350.8,normal,0,valid,-12.2dB,-12.3dB,0.21us,-54.6Hz,,"[7,",1111,1
2025-08-03 21:30:47.940405,PHY,0x4601,1,4,na,"[0,",0,0,2,0.5,-20.2dB,19.1us,"[0,",1,352.7,normal,0,invalid,-46.6dB,-67.4dB,na,na,,,,
2025-08-03 21:30:47.940420,PHY,0x4601,1,0,na,"[0,",0,0,1,1222.2,+16.6dB,11.5us,"[0,",1,352.7,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-08-03 21:30:47.940673,CSI,0x4601,2,,na,"[4,",,,,,+31.8dB,21.9us,"[0,",1,352.8,normal,0,valid,-12.4dB,-12.4dB,0.22us,+38.6Hz,,"[7,",1111,1
2025-08-03 21:30:47.941354,PHY,0x4601,1,0,na,"[0,",0,0,1,1157.8,+16.4dB,18.0us,"[0,",1,352.9,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
2025-08-03 21:30:47.960359,PHY,0x4601,1,4,na,"[0,",0,0,,1286.4,+16.8dB,16.4us,"[0,",1,354.7,normal,0,valid,-14.2dB,-14.2dB,na,na,yes,,,
2025-08-03 21:30:47.960623,CSI,0x4601,2,,na,"[4,",,,,,+30.4dB,14.3us,"[0,",1,354.8,normal,0,valid,-12.4dB,-12.4dB,0.21us,+46.2Hz,,"[7,",1111,1
2025-08-03 21:30:47.980570,CSI,0x4601,2,,na,"[4,",,,,,+32.4dB,13.1us,"[0,",1,356.8,normal,0,valid,-12.6dB,-12.6dB,0.21us,-37.0Hz,,"[7,",1111,1
2025-08-03 21:30:47.989988,PHY,0x4601,2,,na,"[0,",,,111,,+31.9dB,21.8us,"[0,",1,357.7,normal,0,valid,-13.5dB,-13.5dB,0.21us,-82.6Hz,,"[6,",,1
2025-08-03 21:30:48.000381,PHY,0x4601,1,4,na,"[0,",0,0,,1315.0,+16.9dB,17.5us,"[0,",1,358.7,normal,0,valid,-14.2dB,-14.2dB,na,na,yes,,,
2025-08-03 21:30:48.000646,CSI,0x4601,2,,na,"[4,",,,,,+35.0dB,15.4us,"[0,",1,358.8,normal,0,valid,-12.3dB,-12.4dB,0.22us,-60.0Hz,,"[7,",1111,1
2025-08-03 21:30:48.020334,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-20.4dB,16.6us,"[0,",1,360.7,normal,0,invalid,-47.2dB,-68.0dB,na,na,,,,
2025-08-03 21:30:48.020355,PHY,0x4601,1,0,na,"[0,",0,0,1,1228.2,+16.6dB,11.9us,"[0,",1,360.7,normal,0,valid,-14.4dB,-14.5dB,na,na,,,,
