time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 19:28:26.252137,PHY,0x4601,1,0,50,"[0,",0,0,1,1431.7,+19.7dB,20.6us,"[0,",1,454.17,normal,0,valid,-14.1dB,-13.9dB,na,na,,,,
2025-08-03 19:28:26.267120,PHY,0x4601,1,4,na,"[0,",0,0,,2548.1,+19.8dB,18.1us,"[0,",1,456.7,normal,0,valid,-12.6dB,-12.7dB,na,na,yes,,,
2025-08-03 19:28:26.267395,CSI,0x4601,2,,na,"[4,",,,,,+32.7dB,26.7us,"[0,",1,456.8,normal,0,valid,-10.9dB,-10.9dB,0.16us,-111.3Hz,,"[7,",1111,1
2025-08-03 19:28:26.287190,PHY,0x4601,1,4,na,"[0,",0,0,2,0.3,-19.0dB,20.9us,"[0,",1,458.7,normal,0,invalid,-47.1dB,-66.8dB,na,na,,,,
2025-08-03 19:28:26.287212,PHY,0x4601,1,0,na,"[0,",0,0,1,2373.3,+19.5dB,11.9us,"[0,",1,458.7,normal,0,valid,-13.3dB,-13.3dB,na,na,,,,
2025-08-03 19:28:26.287337,CSI,0x4601,2,,na,"[4,",,,,,+33.6dB,23.7us,"[0,",1,458.8,normal,0,valid,-11.2dB,-11.3dB,0.17us,-3.3Hz,,"[7,",1111,1
2025-08-03 19:28:26.292150,PHY,0x4601,1,0,na,"[0,",0,0,1,1223.4,+16.6dB,17.8us,"[0,",1,458.17,normal,0,valid,-13.2dB,-13.3dB,na,na,,,,
2025-08-03 19:28:26.307137,PHY,0x4601,1,4,na,"[0,",0,0,,1329.2,+17.0dB,17.0us,"[0,",1,460.7,normal,0,valid,-13.0dB,-13.1dB,na,na,yes,,,
2025-08-03 19:28:26.307381,CSI,0x4601,2,,na,"[4,",,,,,+35.1dB,18.2us,"[0,",1,460.8,normal,0,valid,-11.1dB,-11.2dB,0.21us,-90.5Hz,,"[7,",1111,1
2025-08-03 19:28:26.327110,PHY,0x4601,1,4,na,"[0,",0,0,11,1263.9,+16.8dB,17.2us,"[0,",1,462.7,normal,0,valid,-10.1dB,-10.2dB,na,na,,,,
2025-08-03 19:28:26.327130,PHY,0x4601,1,0,na,"[0,",0,0,22,0.3,-18.5dB,12.3us,"[0,",1,462.7,normal,0,invalid,-47.5dB,-66.7dB,na,na,,,,
2025-08-03 19:28:26.327332,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,16.0us,"[0,",1,462.8,normal,0,valid,-11.3dB,-11.4dB,0.23us,-56.1Hz,,"[7,",1111,1
2025-08-03 19:28:26.328160,PHY,0x4601,1,0,na,"[0,",0,0,1,1238.3,+16.7dB,16.2us,"[0,",1,462.9,normal,0,valid,-13.4dB,-13.5dB,na,na,,,,
2025-08-03 19:28:26.347156,PHY,0x4601,1,4,na,"[0,",0,0,,1267.5,+16.8dB,15.3us,"[0,",1,464.7,normal,0,valid,-13.3dB,-13.4dB,na,na,yes,,,
2025-08-03 19:28:26.347421,CSI,0x4601,2,,na,"[4,",,,,,+33.7dB,14.9us,"[0,",1,464.8,normal,0,valid,-11.6dB,-11.6dB,0.23us,-49.3Hz,,"[7,",1111,1
2025-08-03 19:28:26.367395,CSI,0x4601,2,,na,"[4,",,,,,+33.4dB,15.8us,"[0,",1,466.8,normal,0,valid,-11.7dB,-11.7dB,0.24us,-75.9Hz,,"[7,",1111,1
2025-08-03 19:28:26.376679,PHY,0x4601,2,,na,"[0,",,,111,,+31.3dB,20.2us,"[0,",1,467.7,normal,0,valid,-12.9dB,-13.0dB,0.21us,-78.9Hz,,"[6,",,1
2025-08-03 19:28:26.387174,PHY,0x4601,1,4,na,"[0,",0,0,,1306.6,+16.9dB,16.9us,"[0,",1,468.7,normal,0,valid,-13.6dB,-13.6dB,na,na,yes,,,
