ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 19:39:46.572087,2.06,17.2,0,130.0
6,2025-08-03 19:39:47.572087,5.88,49.3,0,398.0
6,2025-08-03 19:39:48.572087,5.88,49.3,0,673.0
6,2025-08-03 19:39:49.572087,5.88,49.3,0,944.0
6,2025-08-03 19:39:50.572087,5.5,46.1,0,1.17
6,2025-08-03 19:39:51.572087,5.25,44.0,0,1.44
6,2025-08-03 19:39:52.572087,5.25,44.0,0,1.7
6,2025-08-03 19:39:53.572087,5.38,45.1,0,1.97
6,2025-08-03 19:39:54.572087,5.62,47.2,0,2.26
6,2025-08-03 19:39:55.572087,6.75,56.6,0,2.54
6,2025-08-03 19:39:56.572087,6.62,55.6,0,2.54
6,2025-08-03 19:39:57.572087,6.62,55.6,0,2.54
6,2025-08-03 19:39:58.572087,6.62,55.6,0,2.54
6,2025-08-03 19:39:59.572087,6.38,53.5,0,2.54
6,2025-08-03 19:40:00.572087,6.62,55.6,0,2.54
6,2025-08-03 19:40:01.572087,6.62,55.6,0,2.54
6,2025-08-03 19:40:02.572087,6.5,54.5,0,2.54
6,2025-08-03 19:40:03.572087,6.62,55.6,0,2.54
6,2025-08-03 19:40:04.572087,6.75,56.6,0,2.54
6,2025-08-03 19:40:05.572087,6.5,54.5,0,2.54
6,2025-08-03 19:40:06.572087,6.62,55.6,0,2.54
6,2025-08-03 19:40:07.572087,6.62,55.6,0,2.54
6,2025-08-03 19:40:08.572087,6.38,53.5,0,2.54
6,2025-08-03 19:40:09.572087,6.5,54.5,0,2.54
6,2025-08-03 19:40:10.572087,6.75,56.6,0,2.54
6,2025-08-03 19:40:11.572087,6.5,54.5,0,2.54
6,2025-08-03 19:40:12.572087,6.5,54.5,0,2.54
6,2025-08-03 19:40:13.572087,6.75,56.6,0,2.54
6,2025-08-03 19:40:14.572087,6.5,54.5,0,2.54
6,2025-08-03 19:40:15.572087,6.62,55.6,0,2.54
6,2025-08-03 19:40:16.572087,6.75,56.6,0,2.54
6,2025-08-03 19:40:17.572087,6.38,53.5,0,2.54
6,2025-08-03 19:40:18.572087,2.12,53.7,0,2.54
