ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:25:40.994455,2.06,17.2,0,130.0
6,2025-08-03 20:25:41.994455,5.88,49.3,0,398.0
6,2025-08-03 20:25:42.994455,5.88,49.3,0,673.0
6,2025-08-03 20:25:43.994455,5.88,49.3,0,944.0
6,2025-08-03 20:25:44.994455,5.5,46.1,0,1.17
6,2025-08-03 20:25:45.994455,5.25,44.0,0,1.44
6,2025-08-03 20:25:46.994455,5.25,44.0,0,1.7
6,2025-08-03 20:25:47.994455,5.38,45.1,0,1.97
6,2025-08-03 20:25:48.994455,5.62,47.2,0,2.26
6,2025-08-03 20:25:49.994455,6.75,56.6,0,2.54
6,2025-08-03 20:25:50.994455,6.62,55.6,0,2.54
6,2025-08-03 20:25:51.994455,6.62,55.6,0,2.54
6,2025-08-03 20:25:52.994455,6.62,55.6,0,2.54
6,2025-08-03 20:25:53.994455,6.38,53.5,0,2.54
6,2025-08-03 20:25:54.994455,6.62,55.6,0,2.54
6,2025-08-03 20:25:55.994455,6.62,55.6,0,2.54
6,2025-08-03 20:25:56.994455,6.5,54.5,0,2.54
6,2025-08-03 20:25:57.994455,6.62,55.6,0,2.54
6,2025-08-03 20:25:58.994455,6.75,56.6,0,2.54
6,2025-08-03 20:25:59.994455,6.5,54.5,0,2.54
6,2025-08-03 20:26:00.994455,6.62,55.6,0,2.54
6,2025-08-03 20:26:01.994455,6.62,55.6,0,2.54
6,2025-08-03 20:26:02.994455,6.38,53.5,0,2.54
6,2025-08-03 20:26:03.994455,6.5,54.5,0,2.54
6,2025-08-03 20:26:04.994455,6.75,56.6,0,2.54
6,2025-08-03 20:26:05.994455,6.5,54.5,0,2.54
6,2025-08-03 20:26:06.994455,6.5,54.5,0,2.54
6,2025-08-03 20:26:07.994455,6.75,56.6,0,2.54
6,2025-08-03 20:26:08.994455,6.5,54.5,0,2.54
6,2025-08-03 20:26:09.994455,6.62,55.6,0,2.54
6,2025-08-03 20:26:10.994455,6.75,56.6,0,2.54
6,2025-08-03 20:26:11.994455,6.38,53.5,0,2.54
6,2025-08-03 20:26:12.994455,2.12,53.7,0,2.54
