time,log_type,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr
2025-08-03 20:27:21.020565,ULMeasRept,0,4601,-98,-10.5,22.0
2025-08-03 20:27:21.140450,ULMeasRept,0,4601,-98,-10.5,22.0
2025-08-03 20:27:21.250441,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 20:27:21.380492,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:21.500490,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:21.620489,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:21.740555,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:21.860451,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:21.980459,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:22.100424,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:22.220543,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:22.340446,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:22.460488,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:22.580474,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:22.700561,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:22.840400,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:22.960498,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:23.080427,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:23.200433,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:23.320374,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:23.440496,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:23.560430,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:23.670425,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:23.790566,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:23.916503,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:24.040468,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:24.150579,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:24.280462,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:24.396530,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:24.516507,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:24.630463,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:24.760441,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:24.876489,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:25.000447,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:25.120426,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:25.240446,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:25.360401,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:25.480499,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:25.600459,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:25.720597,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:25.850465,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:25.965493,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:26.096501,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:26.205431,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:26.330459,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:26.460476,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:26.576517,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:26.685444,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:26.820393,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:26.925444,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:27.060408,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:27.170478,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:27.300416,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:27.410437,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 20:27:27.530528,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 20:27:27.650518,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 20:27:27.780444,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 20:27:27.890439,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 20:27:28.020480,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 20:27:28.136509,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:28.276961,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:28.385527,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:28.500585,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:28.640517,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:28.750486,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:28.870431,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:28.990615,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:29.110452,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:29.240468,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:29.350462,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:29.480437,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:29.590504,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:29.720501,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:29.830535,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:29.960482,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:30.080528,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:30.190594,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:30.340490,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:30.440445,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:30.560436,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:30.680502,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:30.816579,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:30.920465,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:31.040433,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:31.156482,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:31.280448,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:31.396493,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:31.515528,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:31.660471,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:31.760439,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:31.876541,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:32.016573,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:32.130428,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:32.260405,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:32.380459,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:32.485441,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:32.610426,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:32.730534,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:32.850422,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:32.970544,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:33.096522,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:33.210375,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:33.330480,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:33.450412,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:33.570517,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:33.700438,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:33.816555,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:33.930473,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:34.056586,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:34.170441,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:34.300434,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:34.420457,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:34.535429,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:34.655423,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:34.780461,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:34.896482,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.020416,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.140485,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.255444,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.380523,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.500530,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.630411,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.750503,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.875499,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:35.985417,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:36.105481,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:36.240426,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:36.350509,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:36.496545,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:36.600568,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:36.710540,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:36.836520,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:36.960483,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:37.080469,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:37.200417,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:37.320494,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:37.440491,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:37.560505,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:37.690511,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:37.820456,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:37.925409,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:38.060481,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:38.180476,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:38.290452,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:38.420454,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:38.530511,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:38.650427,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:38.770476,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:38.890400,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:39.010467,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 20:27:39.140456,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:39.250480,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:39.380558,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:39.490574,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:39.610471,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:39.730475,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:39.860504,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:39.970602,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:40.090488,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:40.220413,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:40.336528,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:40.460417,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:40.570514,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:40.700489,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:40.816512,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 20:27:40.940471,ULMeasRept,0,4601,-97,-10.5,22.0
