time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,max_pusch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_max_pusch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 20:49:03.617319,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,245usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:49:04.617479,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,248.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:49:05.617304,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,28usec,316.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:49:06.617409,metric,51,1400,600,1,0,0,0,0.0143,0.025,0,0,1,6usec,36usec,466.0,14kbps,79kbps,4.5ms,5.5ms,4.5ms,4ms,0x4601,406.7,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4ms,,,,4601,1,13,1.0,9,14kbps,19,0,0%,3,126,0.0050000004,32.7,-3.2,1,26,80kbps,14,0,0%,118,0,12,0,0,1,0,0,0,182ns,n/a,8,4.57ms,5.5ms,4.43ms,4ms,4.14ms
2025-08-03 20:49:07.617443,metric,51,1400,600,0,0,0,0,0.00714,0.0183,0,0,1,8usec,28usec,515.1,18kbps,57kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,n/a,,,,4601,1,14,1.0,25,19kbps,11,0,0%,0,20,0.010000001,33.7,-3.3,1,27,57kbps,11,0,0%,59,0,10,0,0,0,0,0,0,215ns,n/a,8,4.5ms,4.5ms,4.45ms,n/a,4.05ms
2025-08-03 20:49:08.617422,metric,51,1400,600,0,0,0,1,0.00714,0.107,0,0,1,9usec,35usec,640.0,18kbps,985kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.010000001,34.3,-3.3,1,27,985kbps,64,0,0%,1020,2.01k,4,0,0,0,0,0,0,235ns,n/a,3,4.5ms,4.5ms,4.46ms,4.25ms,4.07ms
2025-08-03 20:49:09.617446,metric,51,1400,600,0,0,0,2,0.00786,0.153,0,0,1,9usec,32usec,753.3,18kbps,1.5Mbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,3,22,0.010000001,34.4,-3.3,1,27,1.5Mbps,92,0,0%,1518,0,2,0,0,0,0,0,0,217ns,n/a,8,4.5ms,4.5ms,4.47ms,4.22ms,4ms
2025-08-03 20:49:10.617354,metric,51,1400,600,0,0,1,0,0.0407,0.0333,0,0,1,8usec,33usec,840.0,1.4Mbps,101kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,1.4Mbps,57,0,0%,21.1k,1584,0.010000001,34.5,-3.4,1,27,101kbps,20,0,0%,104,1.19k,18,0,0,0,0,0,0,178ns,n/a,8,4.5ms,4.5ms,4.4ms,4.25ms,4.04ms
2025-08-03 20:49:11.617487,metric,51,1400,600,0,0,31,0,0.678,0.113,0,0,1,13usec,40usec,987.16,37Mbps,488kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,37Mbps,936,5,0%,144k,44059,0.0030000024,33.6,-3.4,1,27,488kbps,67,0,0%,510,276,23,0,0,0,0,0,0,186ns,n/a,7,4.47ms,4.5ms,4.24ms,4.04ms,3.93ms
2025-08-03 20:49:12.617400,metric,51,1399,600,0,0,49,0,1,0.125,0,0,1,15usec,39usec,1015.16,58Mbps,540kbps,4.5ms,4.5ms,4ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1390,9,0%,386k,68923,-0.04900004,33.8,-3.5,1,27,541kbps,76,0,0%,551,0,20,2,0,0,0,0,0,197ns,n/a,7,4.48ms,4.5ms,4.25ms,4.02ms,3.95ms
2025-08-03 20:49:13.617402,metric,51,1400,600,0,0,49,1,1,0.123,0,0,1,15usec,44usec,124.5,58Mbps,556kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,709k,68974,0.008999937,33.0,-3.4,1,27,557kbps,72,2,2%,627,1.45k,20,0,0,0,0,0,-0.19800003,208ns,n/a,7,4.49ms,4.5ms,4.24ms,4.03ms,3.95ms
2025-08-03 20:49:14.617511,metric,51,1400,600,0,0,49,0,1,0.133,0,0,1,15usec,49usec,266.13,58Mbps,581kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,1.23M,68936,-6.3329935e-08,33.5,-3.4,1,27,581kbps,80,0,0%,599,0,16,0,0,0,0,0,-0.19800003,213ns,n/a,7,4.47ms,4.5ms,4.24ms,4.01ms,3.95ms
2025-08-03 20:49:15.617523,metric,51,1400,600,0,0,49,0,1,0.132,0,0,1,17usec,394usec,347.6,56Mbps,545kbps,4.5ms,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,4.5ms,,,,4601,1,15,1.0,26,56Mbps,1366,34,2%,1.57M,68995,0.008000168,31.8,-4.6,1,27,545kbps,77,2,2%,580,384,19,3,2,1,2,0,-0.39600006,216ns,n/a,7,4.48ms,4.5ms,4.29ms,4.04ms,3.95ms
2025-08-03 20:49:16.617542,metric,51,1400,600,0,0,49,0,1,0.135,0,0,1,15usec,56usec,408.12,57Mbps,555kbps,4.5ms,4.5ms,5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,5ms,4.5ms,,,,4601,1,15,1.0,27,57Mbps,1385,15,1%,1.93M,68995,0.0010001007,33.4,-3.4,1,27,555kbps,81,0,0%,573,0,17,4,0,0,0,0,-0.39600006,228ns,n/a,7,4.49ms,4.5ms,4.27ms,4.03ms,3.96ms
