time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 22:11:28.338061,metric,51,575,249,0,0,0,0,0,0,0,0,0,1usec,226usec,158.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 22:11:29.337932,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,20usec,256.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 22:11:30.338022,metric,51,1400,600,1,0,0,0,0.00286,0.005,0,0,1,4usec,30usec,396.0,4.0kbps,8.0kbps,4.5ms,4.5ms,4ms,0x4601,391.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,12,1.0,10,4.1kbps,3,0,0%,19,31,0,28.3,-2.2,1,19,8.6kbps,2,0,0%,30,0,2,0,0,0,0,0,0,177ns,n/a,10,4.5ms,4.5ms,4.25ms,n/a,n/a,4ms
2025-08-03 22:11:31.338023,metric,51,1400,600,0,0,0,0,0.0114,0.0217,0,0,1,6usec,40usec,484.0,12kbps,76kbps,4.5ms,5.5ms,4.5ms,0x4601,455.19,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,9,12kbps,17,0,0%,0,95,0.0060000005,33.6,-3.1,1,28,76kbps,13,0,0%,93,0,11,0,0,0,0,0,0,176ns,n/a,8,4.58ms,5.5ms,4.46ms,n/a,n/a,4.05ms
2025-08-03 22:11:32.337968,metric,51,1400,600,0,0,0,0,0.00643,0.0167,0,0,1,8usec,36usec,572.3,16kbps,52kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,26,16kbps,9,0,0%,0,18,0.010000001,34.6,-3.2,1,27,52kbps,10,0,0%,54,0,9,0,0,0,0,0,0,184ns,n/a,8,4.5ms,4.5ms,4.3ms,n/a,n/a,4.24ms
2025-08-03 22:11:33.338075,metric,51,1400,600,0,0,0,1,0.00786,0.107,0,0,1,8usec,33usec,604.0,18kbps,965kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,3,22,0.010000001,34.6,-3.3,1,27,966kbps,64,0,0%,1000,1.53k,6,0,0,0,0,0,0,183ns,n/a,3,4.5ms,4.5ms,4.46ms,4.2ms,4.5ms,4.17ms
2025-08-03 22:11:34.337947,metric,51,1400,600,0,0,0,2,0.00714,0.158,0,0,1,9usec,45usec,731.3,20kbps,1.5Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,20,0.010000001,33.8,-3.3,1,27,1.5Mbps,94,1,1%,1571,0,2,0,0,0,0,0,-0.099000014,221ns,n/a,8,4.5ms,4.5ms,4.47ms,4.28ms,4.5ms,4ms
2025-08-03 22:11:35.338016,metric,51,1400,600,0,0,1,0,0.0529,0.0317,0,0,1,9usec,36usec,809.16,1.8Mbps,100kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,1.8Mbps,67,2,2%,0,2346,0.025000004,34.1,-3.4,1,27,100kbps,19,0,0%,103,0,16,0,0,0,0,0,-0.099000014,216ns,n/a,6,4.5ms,4.5ms,4.45ms,4ms,4ms,4.01ms
2025-08-03 22:11:36.338119,metric,51,1400,600,0,0,27,0,0.598,0.0967,0,0,1,13usec,49usec,999.16,33Mbps,473kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,33Mbps,829,4,0%,156k,38769,-0.0029999977,33.5,-3.4,1,27,473kbps,58,0,0%,487,0,27,0,0,0,0,0,-0.099000014,223ns,n/a,7,4.49ms,4.5ms,4.3ms,4.09ms,4.5ms,3.95ms
2025-08-03 22:11:37.337976,metric,51,1400,600,0,0,49,0,0.999,0.127,0,0,1,15usec,52usec,50.16,58Mbps,529kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,0,0%,409k,68826,0.0070000035,33.4,-3.4,1,27,529kbps,76,0,0%,546,535,21,0,0,0,0,0,-0.099000014,228ns,n/a,7,4.48ms,4.5ms,4.26ms,4.03ms,4.5ms,3.95ms
2025-08-03 22:11:38.338106,metric,51,1400,600,0,0,49,1,1,0.135,0,0,1,15usec,53usec,103.16,58Mbps,590kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,826k,68995,0.0070000035,32.7,-3.4,1,27,591kbps,78,3,3%,708,53,14,0,0,0,0,0,-0.39500007,202ns,n/a,7,4.47ms,4.5ms,4.23ms,4.02ms,4.5ms,3.96ms
2025-08-03 22:11:39.337970,metric,51,1400,600,0,0,49,0,1,0.135,0,0,1,15usec,54usec,189.16,58Mbps,576kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,1.05M,69006,0.007000004,34.1,-3.4,1,27,577kbps,81,0,0%,595,745,18,0,0,0,0,0,-0.39500007,176ns,n/a,7,4.49ms,4.5ms,4.2ms,4.02ms,4.5ms,3.95ms
2025-08-03 22:11:40.338066,metric,51,1400,600,0,1,48,0,1,0.12,0,0,1,17usec,306usec,353.14,50Mbps,484kbps,4.5ms,4.5ms,5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,5ms,,,,4601,1,15,1.0,26,50Mbps,1235,160,11%,1.54M,68589,-0.9450035,30.8,-4.9,1,27,484kbps,68,3,4%,548,0,19,25,17,4,4,0,-0.6900002,194ns,n/a,-32,4.48ms,4.5ms,4.24ms,3.98ms,4.5ms,3.94ms
