ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 19:26:45.760204,2.06,17.2,0,130.0
6,2025-08-03 19:26:46.760204,5.88,49.3,0,398.0
6,2025-08-03 19:26:47.760204,5.88,49.3,0,673.0
6,2025-08-03 19:26:48.760204,5.88,49.3,0,944.0
6,2025-08-03 19:26:49.760204,5.5,46.1,0,1.17
6,2025-08-03 19:26:50.760204,5.25,44.0,0,1.44
6,2025-08-03 19:26:51.760204,5.25,44.0,0,1.7
6,2025-08-03 19:26:52.760204,5.38,45.1,0,1.97
6,2025-08-03 19:26:53.760204,5.62,47.2,0,2.26
6,2025-08-03 19:26:54.760204,6.75,56.6,0,2.54
6,2025-08-03 19:26:55.760204,6.62,55.6,0,2.54
6,2025-08-03 19:26:56.760204,6.62,55.6,0,2.54
6,2025-08-03 19:26:57.760204,6.62,55.6,0,2.54
6,2025-08-03 19:26:58.760204,6.38,53.5,0,2.54
6,2025-08-03 19:26:59.760204,6.62,55.6,0,2.54
6,2025-08-03 19:27:00.760204,6.62,55.6,0,2.54
6,2025-08-03 19:27:01.760204,6.5,54.5,0,2.54
6,2025-08-03 19:27:02.760204,6.62,55.6,0,2.54
6,2025-08-03 19:27:03.760204,6.75,56.6,0,2.54
6,2025-08-03 19:27:04.760204,6.5,54.5,0,2.54
6,2025-08-03 19:27:05.760204,6.62,55.6,0,2.54
6,2025-08-03 19:27:06.760204,6.62,55.6,0,2.54
6,2025-08-03 19:27:07.760204,6.38,53.5,0,2.54
6,2025-08-03 19:27:08.760204,6.5,54.5,0,2.54
6,2025-08-03 19:27:09.760204,6.75,56.6,0,2.54
6,2025-08-03 19:27:10.760204,6.5,54.5,0,2.54
6,2025-08-03 19:27:11.760204,6.5,54.5,0,2.54
6,2025-08-03 19:27:12.760204,6.75,56.6,0,2.54
6,2025-08-03 19:27:13.760204,6.5,54.5,0,2.54
6,2025-08-03 19:27:14.760204,6.62,55.6,0,2.54
6,2025-08-03 19:27:15.760204,6.75,56.6,0,2.54
6,2025-08-03 19:27:16.760204,6.38,53.5,0,2.54
6,2025-08-03 19:27:17.760204,2.12,53.7,0,2.54
