ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 21:20:25.664165,2.06,17.2,0,130.0
6,2025-08-03 21:20:26.664165,5.88,49.3,0,398.0
6,2025-08-03 21:20:27.664165,5.88,49.3,0,673.0
6,2025-08-03 21:20:28.664165,5.88,49.3,0,944.0
6,2025-08-03 21:20:29.664165,5.5,46.1,0,1.17
6,2025-08-03 21:20:30.664165,5.25,44.0,0,1.44
6,2025-08-03 21:20:31.664165,5.25,44.0,0,1.7
6,2025-08-03 21:20:32.664165,5.38,45.1,0,1.97
6,2025-08-03 21:20:33.664165,5.62,47.2,0,2.26
6,2025-08-03 21:20:34.664165,6.75,56.6,0,2.54
6,2025-08-03 21:20:35.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:36.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:37.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:38.664165,6.38,53.5,0,2.54
6,2025-08-03 21:20:39.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:40.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:41.664165,6.5,54.5,0,2.54
6,2025-08-03 21:20:42.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:43.664165,6.75,56.6,0,2.54
6,2025-08-03 21:20:44.664165,6.5,54.5,0,2.54
6,2025-08-03 21:20:45.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:46.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:47.664165,6.38,53.5,0,2.54
6,2025-08-03 21:20:48.664165,6.5,54.5,0,2.54
6,2025-08-03 21:20:49.664165,6.75,56.6,0,2.54
6,2025-08-03 21:20:50.664165,6.5,54.5,0,2.54
6,2025-08-03 21:20:51.664165,6.5,54.5,0,2.54
6,2025-08-03 21:20:52.664165,6.75,56.6,0,2.54
6,2025-08-03 21:20:53.664165,6.5,54.5,0,2.54
6,2025-08-03 21:20:54.664165,6.62,55.6,0,2.54
6,2025-08-03 21:20:55.664165,6.75,56.6,0,2.54
6,2025-08-03 21:20:56.664165,6.38,53.5,0,2.54
6,2025-08-03 21:20:57.664165,2.12,53.7,0,2.54
