ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:21:24.205785,2.06,17.2,0,130.0
6,2025-08-03 20:21:25.205785,5.88,49.3,0,398.0
6,2025-08-03 20:21:26.205785,5.88,49.3,0,673.0
6,2025-08-03 20:21:27.205785,5.88,49.3,0,944.0
6,2025-08-03 20:21:28.205785,5.5,46.1,0,1.17
6,2025-08-03 20:21:29.205785,5.25,44.0,0,1.44
6,2025-08-03 20:21:30.205785,5.25,44.0,0,1.7
6,2025-08-03 20:21:31.205785,5.38,45.1,0,1.97
6,2025-08-03 20:21:32.205785,5.62,47.2,0,2.26
6,2025-08-03 20:21:33.205785,6.75,56.6,0,2.54
6,2025-08-03 20:21:34.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:35.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:36.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:37.205785,6.38,53.5,0,2.54
6,2025-08-03 20:21:38.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:39.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:40.205785,6.5,54.5,0,2.54
6,2025-08-03 20:21:41.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:42.205785,6.75,56.6,0,2.54
6,2025-08-03 20:21:43.205785,6.5,54.5,0,2.54
6,2025-08-03 20:21:44.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:45.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:46.205785,6.38,53.5,0,2.54
6,2025-08-03 20:21:47.205785,6.5,54.5,0,2.54
6,2025-08-03 20:21:48.205785,6.75,56.6,0,2.54
6,2025-08-03 20:21:49.205785,6.5,54.5,0,2.54
6,2025-08-03 20:21:50.205785,6.5,54.5,0,2.54
6,2025-08-03 20:21:51.205785,6.75,56.6,0,2.54
6,2025-08-03 20:21:52.205785,6.5,54.5,0,2.54
6,2025-08-03 20:21:53.205785,6.62,55.6,0,2.54
6,2025-08-03 20:21:54.205785,6.75,56.6,0,2.54
6,2025-08-03 20:21:55.205785,6.38,53.5,0,2.54
6,2025-08-03 20:21:56.205785,2.12,53.7,0,2.54
