ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:42:12.137044,2.06,17.2,0,130.0
6,2025-08-03 20:42:13.137044,5.88,49.3,0,398.0
6,2025-08-03 20:42:14.137044,5.88,49.3,0,673.0
6,2025-08-03 20:42:15.137044,5.88,49.3,0,944.0
6,2025-08-03 20:42:16.137044,5.5,46.1,0,1.17
6,2025-08-03 20:42:17.137044,5.25,44.0,0,1.44
6,2025-08-03 20:42:18.137044,5.25,44.0,0,1.7
6,2025-08-03 20:42:19.137044,5.38,45.1,0,1.97
6,2025-08-03 20:42:20.137044,5.62,47.2,0,2.26
6,2025-08-03 20:42:21.137044,6.75,56.6,0,2.54
6,2025-08-03 20:42:22.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:23.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:24.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:25.137044,6.38,53.5,0,2.54
6,2025-08-03 20:42:26.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:27.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:28.137044,6.5,54.5,0,2.54
6,2025-08-03 20:42:29.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:30.137044,6.75,56.6,0,2.54
6,2025-08-03 20:42:31.137044,6.5,54.5,0,2.54
6,2025-08-03 20:42:32.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:33.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:34.137044,6.38,53.5,0,2.54
6,2025-08-03 20:42:35.137044,6.5,54.5,0,2.54
6,2025-08-03 20:42:36.137044,6.75,56.6,0,2.54
6,2025-08-03 20:42:37.137044,6.5,54.5,0,2.54
6,2025-08-03 20:42:38.137044,6.5,54.5,0,2.54
6,2025-08-03 20:42:39.137044,6.75,56.6,0,2.54
6,2025-08-03 20:42:40.137044,6.5,54.5,0,2.54
6,2025-08-03 20:42:41.137044,6.62,55.6,0,2.54
6,2025-08-03 20:42:42.137044,6.75,56.6,0,2.54
6,2025-08-03 20:42:43.137044,6.38,53.5,0,2.54
6,2025-08-03 20:42:44.137044,2.12,53.7,0,2.54
