ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:59:33.152993,2.06,17.2,0,130.0
6,2025-08-03 20:59:34.152993,5.88,49.3,0,398.0
6,2025-08-03 20:59:35.152993,5.88,49.3,0,673.0
6,2025-08-03 20:59:36.152993,5.88,49.3,0,944.0
6,2025-08-03 20:59:37.152993,5.5,46.1,0,1.17
6,2025-08-03 20:59:38.152993,5.25,44.0,0,1.44
6,2025-08-03 20:59:39.152993,5.25,44.0,0,1.7
6,2025-08-03 20:59:40.152993,5.38,45.1,0,1.97
6,2025-08-03 20:59:41.152993,5.62,47.2,0,2.26
6,2025-08-03 20:59:42.152993,6.75,56.6,0,2.54
6,2025-08-03 20:59:43.152993,6.62,55.6,0,2.54
6,2025-08-03 20:59:44.152993,6.62,55.6,0,2.54
6,2025-08-03 20:59:45.152993,6.62,55.6,0,2.54
6,2025-08-03 20:59:46.152993,6.38,53.5,0,2.54
6,2025-08-03 20:59:47.152993,6.62,55.6,0,2.54
6,2025-08-03 20:59:48.152993,6.62,55.6,0,2.54
6,2025-08-03 20:59:49.152993,6.5,54.5,0,2.54
6,2025-08-03 20:59:50.152993,6.62,55.6,0,2.54
6,2025-08-03 20:59:51.152993,6.75,56.6,0,2.54
6,2025-08-03 20:59:52.152993,6.5,54.5,0,2.54
6,2025-08-03 20:59:53.152993,6.62,55.6,0,2.54
6,2025-08-03 20:59:54.152993,6.62,55.6,0,2.54
6,2025-08-03 20:59:55.152993,6.38,53.5,0,2.54
6,2025-08-03 20:59:56.152993,6.5,54.5,0,2.54
6,2025-08-03 20:59:57.152993,6.75,56.6,0,2.54
6,2025-08-03 20:59:58.152993,6.5,54.5,0,2.54
6,2025-08-03 20:59:59.152993,6.5,54.5,0,2.54
6,2025-08-03 21:00:00.152993,6.75,56.6,0,2.54
6,2025-08-03 21:00:01.152993,6.5,54.5,0,2.54
6,2025-08-03 21:00:02.152993,6.62,55.6,0,2.54
6,2025-08-03 21:00:03.152993,6.75,56.6,0,2.54
6,2025-08-03 21:00:04.152993,6.38,53.5,0,2.54
6,2025-08-03 21:00:05.152993,2.12,53.7,0,2.54
