time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 22:08:55.026617,PHY,0x4601,1,0,50,"[0,",0,0,1,1802.4,+20.7dB,19.4us,"[0,",1,359.17,normal,0,valid,-14.8dB,-14.7dB,na,na,,,,
2025-08-03 22:08:55.031571,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-21.3dB,18.2us,"[0,",1,360.7,normal,0,invalid,-46.6dB,-68.2dB,na,na,no,,,
2025-08-03 22:08:55.031828,CSI,0x4601,2,,na,"[4,",,,,,+35.0dB,23.7us,"[0,",1,360.8,normal,0,valid,-11.6dB,-11.6dB,0.13us,-90.4Hz,,"[7,",0001,1
2025-08-03 22:08:55.051523,PHY,0x4601,1,4,na,"[0,",0,0,,3372.9,+21.0dB,14.8us,"[0,",1,362.7,normal,0,valid,-13.4dB,-13.4dB,na,na,yes,,,
2025-08-03 22:08:55.051769,CSI,0x4601,2,,na,"[4,",,,,,+33.5dB,13.4us,"[0,",1,362.8,normal,0,valid,-11.6dB,-11.6dB,0.12us,-22.7Hz,,"[7,",1111,1
2025-08-03 22:08:55.071602,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-21.8dB,28.2us,"[0,",1,364.7,normal,0,invalid,-46.6dB,-69.1dB,na,na,,,,
2025-08-03 22:08:55.071622,PHY,0x4601,1,0,na,"[0,",0,0,1,371.8,+11.4dB,11.8us,"[0,",1,364.7,normal,0,valid,-14.0dB,-14.3dB,na,na,,,,
2025-08-03 22:08:55.071839,CSI,0x4601,2,,na,"[4,",,,,,+30.7dB,30.5us,"[0,",1,364.8,normal,0,valid,-11.9dB,-12.0dB,0.43us,-60.0Hz,,"[7,",1111,1
2025-08-03 22:08:55.076549,PHY,0x4601,1,0,na,"[0,",0,0,1,271.4,+10.1dB,16.6us,"[0,",1,364.17,normal,0,valid,-14.0dB,-14.4dB,na,na,,,,
2025-08-03 22:08:55.091546,PHY,0x4601,1,4,na,"[0,",0,0,,285.4,+10.3dB,16.5us,"[0,",1,366.7,normal,0,valid,-13.7dB,-14.1dB,na,na,yes,,,
