time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 20:01:28.033605,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,230usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:01:29.033601,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,18usec,291.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:01:30.033543,metric,51,1400,600,1,0,0,0,0.00714,0.0117,0,0,1,4usec,53usec,307.0,5.0kbps,38kbps,4.5ms,5.5ms,4ms,0x4601,359.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,14,1.0,5,5.6kbps,10,0,0%,0,65,0,31.0,-2.7,1,25,39kbps,6,0,0%,71,0,5,0,0,0,0,0,0,181ns,n/a,10,4.67ms,5.5ms,4.42ms,n/a,n/a,3.95ms
2025-08-03 20:01:31.033581,metric,51,1400,600,0,0,0,0,0.01,0.02,0,0,1,7usec,57usec,430.0,17kbps,61kbps,4.5ms,4.5ms,4.5ms,0x4601,426.0,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,16,17kbps,14,0,0%,0,69,0.010000001,35.1,-3.2,1,27,61kbps,12,0,0%,66,0,11,0,0,0,0,0,0,242ns,n/a,8,4.46ms,4.5ms,4.38ms,n/a,n/a,4.04ms
2025-08-03 20:01:32.033724,metric,51,1400,600,0,0,0,0,0.00714,0.0183,0,0,1,8usec,34usec,514.0,16kbps,57kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,17kbps,9,0,0%,3,20,0.012000001,35.5,-3.3,1,27,57kbps,11,0,0%,59,0,10,0,0,0,0,0,0,224ns,n/a,8,4.5ms,4.5ms,4.5ms,n/a,n/a,4.03ms
2025-08-03 20:01:33.033629,metric,51,1400,600,0,0,0,1,0.00714,0.107,0,0,1,9usec,49usec,682.6,20kbps,985kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,21kbps,11,0,0%,0,20,0.012000001,35.1,-3.2,1,27,985kbps,64,0,0%,1020,2.01k,4,0,0,0,0,0,0,189ns,n/a,3,4.49ms,4.5ms,4.48ms,4.25ms,4.5ms,4.06ms
2025-08-03 20:01:34.033621,metric,51,1400,600,0,0,0,2,0.00714,0.152,0,0,1,9usec,37usec,788.13,18kbps,1.5Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.012000001,35.0,-3.2,1,27,1.5Mbps,90,1,1%,1531,0,0,0,0,0,0,0,-0.099000014,160ns,n/a,3,4.49ms,4.5ms,4.47ms,4.19ms,4.5ms,4ms
2025-08-03 20:01:35.033642,metric,51,1400,600,0,0,1,0,0.0536,0.0367,0,0,1,8usec,31usec,828.0,1.8Mbps,114kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,1.8Mbps,72,2,2%,22.5k,2192,-0.006,35.1,-3.2,1,27,115kbps,22,0,0%,118,560,18,0,0,0,0,0,-0.099000014,185ns,n/a,8,4.48ms,4.5ms,4.36ms,4ms,4ms,4.03ms
2025-08-03 20:01:36.033596,metric,51,1400,600,0,0,18,0,0.429,0.09,0,0,1,12usec,43usec,983.6,22Mbps,398kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,22Mbps,596,5,0%,57.6k,26325,0.0009999886,34.6,-3.2,1,27,399kbps,54,0,0%,411,1.04k,27,0,0,0,0,0,-0.099000014,189ns,n/a,8,4.5ms,4.5ms,4.38ms,4.09ms,4.5ms,3.96ms
2025-08-03 20:01:37.033637,metric,51,1400,600,0,0,47,0,0.972,0.127,0,0,1,15usec,41usec,52.16,55Mbps,531kbps,4.5ms,4.5ms,6.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,6.5ms,,,,4601,1,15,1.0,27,55Mbps,1342,11,0%,305k,66810,0.009999967,34.5,-3.3,1,27,531kbps,76,0,0%,548,102,22,2,0,0,0,0,-0.099000014,205ns,n/a,7,4.49ms,4.5ms,4.2ms,4.01ms,4.5ms,3.96ms
