time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 21:29:56.406855,PHY,0x4601,1,0,50,"[0,",0,0,2,0.2,-18.0dB,20.1us,"[0,",1,423.17,normal,0,invalid,-47.5dB,-67.0dB,na,na,,,,
2025-08-03 21:29:56.407319,PHY,0x4601,1,0,50,"[0,",0,0,1,2584.7,+22.3dB,17.7us,"[0,",1,423.18,normal,0,valid,-15.0dB,-14.9dB,na,na,,,,
2025-08-03 21:29:56.411914,PHY,0x4601,1,4,na,"[0,",0,0,,0.7,-16.1dB,17.5us,"[0,",1,424.7,normal,0,invalid,-47.4dB,-64.3dB,na,na,no,,,
2025-08-03 21:29:56.412053,CSI,0x4601,2,,na,"[4,",,,,,+35.2dB,25.0us,"[0,",1,424.8,normal,0,valid,-11.6dB,-11.6dB,0.10us,-34.4Hz,,"[7,",0001,1
2025-08-03 21:29:56.416870,PHY,0x4601,1,0,na,"[0,",0,0,1,4214.5,+22.0dB,15.0us,"[0,",1,424.17,normal,0,valid,-13.8dB,-13.8dB,na,na,,,,
2025-08-03 21:29:56.416885,PHY,0x4601,1,0,50,"[0,",0,0,1,1925.7,+21.4dB,11.9us,"[0,",1,424.17,normal,0,valid,-16.8dB,-16.2dB,na,na,,,,
2025-08-03 21:29:56.431870,PHY,0x4601,1,4,na,"[0,",0,0,,4832.7,+22.6dB,21.4us,"[0,",1,426.7,normal,0,valid,-13.5dB,-13.5dB,na,na,yes,,,
2025-08-03 21:29:56.432139,CSI,0x4601,2,,na,"[4,",,,,,+32.6dB,20.5us,"[0,",1,426.8,normal,0,valid,-11.6dB,-11.6dB,0.11us,-38.3Hz,,"[7,",1111,1
2025-08-03 21:29:56.451831,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-20.6dB,22.2us,"[0,",1,428.7,normal,0,invalid,-46.8dB,-68.0dB,na,na,,,,
2025-08-03 21:29:56.451849,PHY,0x4601,1,0,na,"[0,",0,0,1,433.3,+12.1dB,12.0us,"[0,",1,428.7,normal,0,valid,-14.2dB,-14.4dB,na,na,,,,
2025-08-03 21:29:56.452101,CSI,0x4601,2,,na,"[4,",,,,,+33.4dB,25.0us,"[0,",1,428.8,normal,0,valid,-12.1dB,-12.2dB,0.40us,-43.5Hz,,"[7,",1111,1
2025-08-03 21:29:56.457390,PHY,0x4601,1,0,na,"[0,",0,0,1,319.4,+10.8dB,25.9us,"[0,",1,428.18,normal,0,valid,-14.1dB,-14.5dB,na,na,,,,
2025-08-03 21:29:56.471886,PHY,0x4601,1,4,na,"[0,",0,0,,320.9,+10.8dB,16.9us,"[0,",1,430.7,normal,0,valid,-13.8dB,-14.1dB,na,na,yes,,,
2025-08-03 21:29:56.472171,CSI,0x4601,2,,na,"[4,",,,,,+31.3dB,19.0us,"[0,",1,430.8,normal,0,valid,-11.9dB,-12.1dB,0.44us,-45.8Hz,,"[7,",1111,1
2025-08-03 21:29:56.491839,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-20.2dB,16.7us,"[0,",1,432.7,normal,0,invalid,-46.7dB,-67.5dB,na,na,,,,
2025-08-03 21:29:56.491854,PHY,0x4601,1,0,na,"[0,",0,0,1,306.8,+10.6dB,11.5us,"[0,",1,432.7,normal,0,valid,-14.3dB,-14.7dB,na,na,,,,
2025-08-03 21:29:56.492106,CSI,0x4601,2,,na,"[4,",,,,,+31.6dB,14.7us,"[0,",1,432.8,normal,0,valid,-12.2dB,-12.3dB,0.43us,-107.4Hz,,"[7,",1111,1
