time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 20:12:41.945452,metric,51,561,243,0,0,0,0,0,0,0,0,0,1usec,219usec,159.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:12:42.945524,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,19usec,218.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:12:43.945473,metric,51,1400,600,1,0,0,0,0.00286,0.005,0,0,1,4usec,32usec,395.17,4.0kbps,8.0kbps,4.5ms,4.5ms,4.5ms,0x4601,391.7,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,12,1.0,10,4.1kbps,3,0,0%,19,31,0,29.7,-2.8,1,19,8.6kbps,2,0,0%,30,0,2,0,0,0,0,0,0,170ns,n/a,11,4.5ms,4.5ms,4.5ms,n/a,n/a,4.12ms
2025-08-03 20:12:44.945461,metric,51,1400,600,0,0,0,0,0.0107,0.02,0,0,1,6usec,32usec,454.0,11kbps,71kbps,4.5ms,5.5ms,4.5ms,0x4601,450.1,ue_reconf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,13,1.0,9,11kbps,16,0,0%,0,93,0.0050000004,34.5,-3.3,1,28,72kbps,12,0,0%,87,0,10,0,0,0,0,0,0,210ns,n/a,8,4.58ms,5.5ms,4.42ms,n/a,n/a,4.02ms
2025-08-03 20:12:45.945614,metric,51,1400,600,0,0,0,0,0.00714,0.0167,0,0,1,8usec,30usec,526.0,16kbps,50kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,16kbps,9,0,0%,3,20,0.009000001,34.8,-3.4,1,27,51kbps,10,0,0%,52,0,9,0,0,0,0,0,0,217ns,n/a,8,4.5ms,4.5ms,4.4ms,4ms,4ms,4.03ms
2025-08-03 20:12:46.945498,metric,51,1400,600,0,0,0,1,0.00786,0.0883,0,0,1,8usec,34usec,624.0,22kbps,796kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,22kbps,12,0,0%,0,22,0.009000001,34.4,-3.3,1,27,797kbps,53,0,0%,825,2.01k,5,0,0,0,0,0,0,233ns,n/a,3,4.5ms,4.5ms,4.49ms,4.25ms,4.5ms,4.09ms
2025-08-03 20:12:47.945543,metric,51,1400,600,0,0,0,2,0.00643,0.167,0,0,1,9usec,41usec,732.10,16kbps,1.6Mbps,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,n/a,,,,4601,1,15,1.0,27,17kbps,9,0,0%,0,18,0.009000001,34.0,-3.3,1,27,1.6Mbps,99,1,1%,1680,2.01k,0,0,0,0,0,0,-0.099000014,239ns,n/a,3,4.5ms,4.5ms,4.48ms,4.22ms,4.5ms,n/a
2025-08-03 20:12:48.945413,metric,51,1400,600,0,0,0,0,0.0314,0.0317,0,0,1,8usec,37usec,874.16,832kbps,128kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,833kbps,44,0,0%,0,965,0.009000001,34.9,-3.3,1,27,129kbps,19,0,0%,133,0,15,0,0,0,0,0,-0.099000014,170ns,n/a,7,4.47ms,4.5ms,4.37ms,4ms,4ms,4.11ms
2025-08-03 20:12:49.945593,metric,51,1400,600,0,0,29,0,0.632,0.11,0,0,1,13usec,43usec,991.0,34Mbps,485kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,34Mbps,870,6,0%,105k,40605,0.005000006,34.9,-3.4,1,27,485kbps,66,0,0%,500,1.04k,23,0,0,0,0,0,-0.099000014,175ns,n/a,7,4.49ms,4.5ms,4.29ms,4.1ms,4.5ms,3.95ms
2025-08-03 20:12:50.945512,metric,51,1400,600,0,0,49,0,0.999,0.127,0,0,1,15usec,46usec,1017.16,58Mbps,543kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,0,0%,443k,68914,0.005000006,35.0,-3.4,1,27,543kbps,75,0,0%,569,1.04k,21,0,0,0,0,0,-0.099000014,183ns,n/a,7,4.48ms,4.5ms,4.22ms,4.01ms,4.5ms,3.95ms
2025-08-03 20:12:51.945579,metric,51,1400,600,0,0,49,1,1,0.132,0,0,1,15usec,44usec,120.5,58Mbps,573kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,780k,68911,0.0050000064,34.3,-3.5,1,27,573kbps,79,1,1%,605,745,20,0,0,0,0,0,-0.19800003,191ns,n/a,7,4.48ms,4.5ms,4.27ms,4.01ms,4.5ms,3.95ms
2025-08-03 20:12:52.945575,metric,51,1400,600,0,0,49,0,1,0.128,0,0,1,15usec,44usec,193.16,58Mbps,549kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1399,1,0%,1.17M,68978,0.012000008,34.2,-3.4,1,27,550kbps,77,0,0%,567,384,18,0,0,0,0,0,-0.19800003,203ns,n/a,7,4.49ms,4.5ms,4.21ms,4.03ms,4.5ms,3.95ms
2025-08-03 20:12:53.945511,metric,51,1400,600,0,0,49,0,1,0.133,0,0,1,16usec,362usec,350.16,56Mbps,571kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,56Mbps,1352,48,3%,1.63M,68975,,34.1,-3.4,1,27,571kbps,80,0,0%,589,0,17,9,5,1,0,0,-0.19800003,202ns,n/a,7,4.44ms,4.5ms,4.2ms,4.03ms,4.5ms,3.95ms
2025-08-03 20:12:54.945500,metric,51,1399,600,0,0,49,0,1,0.13,0,0,1,16usec,48usec,408.16,57Mbps,552kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,57Mbps,1387,12,0%,1.91M,68923,0.009998277,33.9,-3.4,1,27,553kbps,78,0,0%,570,0,22,2,0,0,0,0,-0.19800003,215ns,n/a,7,4.45ms,4.5ms,4.19ms,4ms,4.5ms,3.95ms
2025-08-03 20:12:55.945491,metric,51,1400,600,0,0,49,0,1,0.128,0,0,1,16usec,75usec,548.13,57Mbps,541kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,57Mbps,1379,21,1%,2.27M,68995,0.0009982381,34.1,-3.4,1,27,541kbps,76,0,0%,565,535,20,3,1,0,0,0,-0.19800003,219ns,n/a,7,4.47ms,4.5ms,4.24ms,4.05ms,4.5ms,3.96ms
