ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:17:07.176828,2.06,17.2,0,130.0
6,2025-08-03 20:17:08.176828,5.88,49.3,0,398.0
6,2025-08-03 20:17:09.176828,5.88,49.3,0,673.0
6,2025-08-03 20:17:10.176828,5.88,49.3,0,944.0
6,2025-08-03 20:17:11.176828,5.5,46.1,0,1.17
6,2025-08-03 20:17:12.176828,5.25,44.0,0,1.44
6,2025-08-03 20:17:13.176828,5.25,44.0,0,1.7
6,2025-08-03 20:17:14.176828,5.38,45.1,0,1.97
6,2025-08-03 20:17:15.176828,5.62,47.2,0,2.26
6,2025-08-03 20:17:16.176828,6.75,56.6,0,2.54
6,2025-08-03 20:17:17.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:18.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:19.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:20.176828,6.38,53.5,0,2.54
6,2025-08-03 20:17:21.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:22.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:23.176828,6.5,54.5,0,2.54
6,2025-08-03 20:17:24.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:25.176828,6.75,56.6,0,2.54
6,2025-08-03 20:17:26.176828,6.5,54.5,0,2.54
6,2025-08-03 20:17:27.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:28.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:29.176828,6.38,53.5,0,2.54
6,2025-08-03 20:17:30.176828,6.5,54.5,0,2.54
6,2025-08-03 20:17:31.176828,6.75,56.6,0,2.54
6,2025-08-03 20:17:32.176828,6.5,54.5,0,2.54
6,2025-08-03 20:17:33.176828,6.5,54.5,0,2.54
6,2025-08-03 20:17:34.176828,6.75,56.6,0,2.54
6,2025-08-03 20:17:35.176828,6.5,54.5,0,2.54
6,2025-08-03 20:17:36.176828,6.62,55.6,0,2.54
6,2025-08-03 20:17:37.176828,6.75,56.6,0,2.54
6,2025-08-03 20:17:38.176828,6.38,53.5,0,2.54
6,2025-08-03 20:17:39.176828,2.12,53.7,0,2.54
