time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 21:03:50.197492,PHY,0x4601,1,0,50,"[0,",0,0,1,836.8,+17.4dB,19.7us,"[0,",1,471.17,normal,0,valid,-14.9dB,-14.8dB,na,na,,,,
2025-08-03 21:03:50.202446,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-17.0dB,17.0us,"[0,",1,472.7,normal,0,invalid,-46.8dB,-64.0dB,na,na,no,,,
2025-08-03 21:03:50.202689,CSI,0x4601,2,,na,"[4,",,,,,+3.8dB,26.2us,"[0,",1,472.8,normal,0,invalid,-46.9dB,-48.5dB,-0.47us,-5941.1Hz,,"[7,",2222,1
2025-08-03 21:03:50.222508,PHY,0x4601,1,4,na,"[0,",0,0,,1473.6,+17.4dB,15.1us,"[0,",1,474.7,normal,0,valid,-13.4dB,-13.5dB,na,na,yes,,,
2025-08-03 21:03:50.222745,CSI,0x4601,2,,na,"[4,",,,,,+35.7dB,13.6us,"[0,",1,474.8,normal,0,valid,-11.5dB,-11.6dB,0.20us,-70.5Hz,,"[7,",1111,1
2025-08-03 21:03:50.242474,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-25.0dB,21.4us,"[0,",1,476.7,normal,0,invalid,-46.8dB,-72.1dB,na,na,,,,
2025-08-03 21:03:50.242495,PHY,0x4601,1,0,na,"[0,",0,0,1,202.1,+8.8dB,11.8us,"[0,",1,476.7,normal,0,valid,-14.0dB,-15.0dB,na,na,,,,
2025-08-03 21:03:50.242710,CSI,0x4601,2,,na,"[4,",,,,,+24.2dB,24.9us,"[0,",1,476.8,normal,0,valid,-11.9dB,-12.4dB,0.72us,-105.4Hz,,"[7,",1111,1
2025-08-03 21:03:50.247534,PHY,0x4601,1,0,na,"[0,",0,0,1,204.0,+8.8dB,17.0us,"[0,",1,476.17,normal,0,valid,-14.0dB,-15.0dB,na,na,,,,
2025-08-03 21:03:50.262530,PHY,0x4601,1,4,na,"[0,",0,0,,205.5,+8.8dB,20.9us,"[0,",1,478.7,normal,0,valid,-13.7dB,-14.7dB,na,na,yes,,,
2025-08-03 21:03:50.262777,CSI,0x4601,2,,na,"[4,",,,,,+24.3dB,13.5us,"[0,",1,478.8,normal,0,valid,-11.9dB,-12.4dB,0.72us,-1.1Hz,,"[7,",1111,1
2025-08-03 21:03:50.282484,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-24.6dB,17.4us,"[0,",1,480.7,normal,0,invalid,-47.4dB,-72.6dB,na,na,,,,
2025-08-03 21:03:50.282500,PHY,0x4601,1,0,na,"[0,",0,0,1,200.2,+8.7dB,11.9us,"[0,",1,480.7,normal,0,valid,-14.2dB,-15.2dB,na,na,,,,
2025-08-03 21:03:50.282723,CSI,0x4601,2,,na,"[4,",,,,,+24.3dB,13.1us,"[0,",1,480.8,normal,0,valid,-12.1dB,-12.6dB,0.72us,-30.1Hz,,"[7,",1111,1
2025-08-03 21:03:50.283536,PHY,0x4601,1,0,na,"[0,",0,0,1,204.0,+8.8dB,15.7us,"[0,",1,480.9,normal,0,valid,-14.2dB,-15.2dB,na,na,,,,
2025-08-03 21:03:50.302545,PHY,0x4601,1,4,na,"[0,",0,0,,206.5,+8.9dB,15.2us,"[0,",1,482.7,normal,0,valid,-13.9dB,-14.9dB,na,na,yes,,,
2025-08-03 21:03:50.302698,CSI,0x4601,2,,na,"[4,",,,,,+24.0dB,13.7us,"[0,",1,482.8,normal,0,valid,-12.0dB,-12.5dB,0.71us,-48.7Hz,,"[7,",1111,1
2025-08-03 21:03:50.322739,CSI,0x4601,2,,na,"[4,",,,,,+24.0dB,11.6us,"[0,",1,484.8,normal,0,valid,-12.2dB,-12.7dB,0.71us,-52.3Hz,,"[7,",1111,1
