ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 22:09:50.062411,2.06,17.2,0,130.0
6,2025-08-03 22:09:51.062411,5.88,49.3,0,398.0
6,2025-08-03 22:09:52.062411,5.88,49.3,0,673.0
6,2025-08-03 22:09:53.062411,5.88,49.3,0,944.0
6,2025-08-03 22:09:54.062411,5.5,46.1,0,1.17
6,2025-08-03 22:09:55.062411,5.25,44.0,0,1.44
6,2025-08-03 22:09:56.062411,5.25,44.0,0,1.7
6,2025-08-03 22:09:57.062411,5.38,45.1,0,1.97
6,2025-08-03 22:09:58.062411,5.62,47.2,0,2.26
6,2025-08-03 22:09:59.062411,6.75,56.6,0,2.54
6,2025-08-03 22:10:00.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:01.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:02.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:03.062411,6.38,53.5,0,2.54
6,2025-08-03 22:10:04.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:05.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:06.062411,6.5,54.5,0,2.54
6,2025-08-03 22:10:07.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:08.062411,6.75,56.6,0,2.54
6,2025-08-03 22:10:09.062411,6.5,54.5,0,2.54
6,2025-08-03 22:10:10.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:11.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:12.062411,6.38,53.5,0,2.54
6,2025-08-03 22:10:13.062411,6.5,54.5,0,2.54
6,2025-08-03 22:10:14.062411,6.75,56.6,0,2.54
6,2025-08-03 22:10:15.062411,6.5,54.5,0,2.54
6,2025-08-03 22:10:16.062411,6.5,54.5,0,2.54
6,2025-08-03 22:10:17.062411,6.75,56.6,0,2.54
6,2025-08-03 22:10:18.062411,6.5,54.5,0,2.54
6,2025-08-03 22:10:19.062411,6.62,55.6,0,2.54
6,2025-08-03 22:10:20.062411,6.75,56.6,0,2.54
6,2025-08-03 22:10:21.062411,6.38,53.5,0,2.54
6,2025-08-03 22:10:22.062411,2.12,53.7,0,2.54
