time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 21:51:34.288113,PHY,0x4601,1,0,50,"[0,",0,0,2,0.3,-14.8dB,24.5us,"[0,",1,343.17,normal,0,invalid,-47.8dB,-63.9dB,na,na,,,,
2025-08-03 21:51:34.288576,PHY,0x4601,1,0,50,"[0,",0,0,1,1584.3,+20.2dB,16.0us,"[0,",1,343.18,normal,0,valid,-15.0dB,-14.9dB,na,na,,,,
2025-08-03 21:51:34.293169,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-26.2dB,18.4us,"[0,",1,344.7,normal,0,invalid,-46.8dB,-73.8dB,na,na,no,,,
2025-08-03 21:51:34.293311,CSI,0x4601,2,,na,"[4,",,,,,-4.2dB,33.5us,"[0,",1,344.8,normal,0,invalid,-49.2dB,-54.2dB,1.04us,+1085.0Hz,,"[7,",2222,1
2025-08-03 21:51:34.298127,PHY,0x4601,1,0,na,"[0,",0,0,1,2936.8,+20.4dB,16.3us,"[0,",1,344.17,normal,0,valid,-13.8dB,-13.8dB,na,na,,,,
2025-08-03 21:51:34.298145,PHY,0x4601,1,0,50,"[0,",0,0,1,1195.7,+19.3dB,12.1us,"[0,",1,344.17,normal,0,valid,-16.8dB,-16.3dB,na,na,,,,
2025-08-03 21:51:34.313120,PHY,0x4601,1,4,na,"[0,",0,0,,3261.2,+20.9dB,15.9us,"[0,",1,346.7,normal,0,valid,-13.5dB,-13.6dB,na,na,yes,,,
2025-08-03 21:51:34.313358,CSI,0x4601,2,,na,"[4,",,,,,+34.0dB,14.7us,"[0,",1,346.8,normal,0,valid,-11.6dB,-11.6dB,0.14us,-29.2Hz,,"[7,",1111,1
2025-08-03 21:51:34.333099,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-23.1dB,24.0us,"[0,",1,348.7,normal,0,invalid,-47.2dB,-71.4dB,na,na,,,,
2025-08-03 21:51:34.333123,PHY,0x4601,1,0,na,"[0,",0,0,2,0.1,-29.0dB,11.8us,"[0,",1,348.7,normal,0,invalid,-47.3dB,-76.9dB,na,na,,,,
2025-08-03 21:51:34.333354,CSI,0x4601,2,,na,"[4,",,,,,+31.9dB,24.7us,"[0,",1,348.8,normal,0,valid,-12.1dB,-12.1dB,0.16us,-26.0Hz,,"[7,",1111,1
2025-08-03 21:51:34.343121,PHY,0x4601,1,0,na,"[0,",0,0,1,1371.6,+17.1dB,24.8us,"[0,",1,349.7,normal,0,valid,-14.1dB,-14.2dB,na,na,,,,
2025-08-03 21:51:34.353142,PHY,0x4601,1,4,na,"[0,",0,0,,1493.2,+17.5dB,16.4us,"[0,",1,350.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-08-03 21:51:34.353387,CSI,0x4601,2,,na,"[4,",,,,,+36.6dB,26.3us,"[0,",1,350.8,normal,0,valid,-12.0dB,-12.0dB,0.20us,-55.0Hz,,"[7,",1111,1
2025-08-03 21:51:34.373098,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-27.7dB,17.3us,"[0,",1,352.7,normal,0,invalid,-47.4dB,-76.0dB,na,na,,,,
2025-08-03 21:51:34.373114,PHY,0x4601,1,0,na,"[0,",0,0,1,1381.4,+17.1dB,11.6us,"[0,",1,352.7,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 21:51:34.373325,CSI,0x4601,2,,na,"[4,",,,,,+33.8dB,13.5us,"[0,",1,352.8,normal,0,valid,-12.1dB,-12.1dB,0.21us,-43.2Hz,,"[7,",1111,1
2025-08-03 21:51:34.374152,PHY,0x4601,1,0,na,"[0,",0,0,1,1485.6,+17.5dB,15.5us,"[0,",1,352.9,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 21:51:34.393155,PHY,0x4601,1,4,na,"[0,",0,0,,1504.4,+17.5dB,16.3us,"[0,",1,354.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-08-03 21:51:34.393287,CSI,0x4601,2,,na,"[4,",,,,,+32.1dB,16.1us,"[0,",1,354.8,normal,0,valid,-12.1dB,-12.1dB,0.21us,-40.0Hz,,"[7,",1111,1
2025-08-03 21:51:34.413361,CSI,0x4601,2,,na,"[4,",,,,,+34.5dB,23.2us,"[0,",1,356.8,normal,0,valid,-12.3dB,-12.4dB,0.19us,+8.7Hz,,"[7,",1111,1
2025-08-03 21:51:34.422688,PHY,0x4601,2,,na,"[0,",,,111,,+19.1dB,24.2us,"[0,",1,357.7,normal,0,valid,+15.8dB,+15.8dB,0.17us,-83.5Hz,,"[6,",,1
2025-08-03 21:51:34.433075,PHY,0x4601,1,4,na,"[0,",0,0,,3001.3,+20.5dB,16.7us,"[0,",1,358.7,normal,0,valid,+17.3dB,+17.2dB,na,na,yes,,,
2025-08-03 21:51:34.433344,CSI,0x4601,2,,na,"[4,",,,,,+23.5dB,12.3us,"[0,",1,358.8,normal,0,valid,+15.9dB,+15.9dB,0.14us,-358.9Hz,,"[7,",1111,1
2025-08-03 21:51:34.453136,PHY,0x4601,1,4,na,"[0,",0,0,2,0.1,-20.3dB,16.1us,"[0,",1,360.7,normal,0,invalid,-39.2dB,-59.4dB,na,na,,,,
2025-08-03 21:51:34.453152,PHY,0x4601,1,0,na,"[0,",0,0,1,3195.0,+20.8dB,11.6us,"[0,",1,360.7,normal,0,valid,+16.3dB,+16.3dB,na,na,,,,
2025-08-03 21:51:34.453362,CSI,0x4601,2,,na,"[4,",,,,,+28.8dB,13.5us,"[0,",1,360.8,normal,0,valid,+15.5dB,+15.5dB,0.15us,-288.2Hz,,"[7,",1111,1
2025-08-03 21:51:34.473080,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-24.9dB,15.5us,"[0,",1,362.7,normal,0,invalid,-46.6dB,-71.7dB,na,na,no,,,
2025-08-03 21:51:34.473331,CSI,0x4601,2,,na,"[4,",,,,,+26.0dB,12.7us,"[0,",1,362.8,normal,0,valid,+15.5dB,+15.4dB,0.15us,-293.5Hz,,"[7,",1111,1
2025-08-03 21:51:34.493145,PHY,0x4601,1,4,na,"[0,",0,0,,0.7,-11.2dB,16.1us,"[0,",1,364.7,normal,0,invalid,-47.2dB,-59.2dB,na,na,no,,,
2025-08-03 21:51:34.493398,CSI,0x4601,2,,na,"[4,",,,,,+26.4dB,14.1us,"[0,",1,364.8,normal,0,valid,+15.4dB,+15.4dB,0.15us,-312.2Hz,,"[7,",1111,1
2025-08-03 21:51:34.513100,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-23.4dB,15.7us,"[0,",1,366.7,normal,0,invalid,-46.9dB,-70.8dB,na,na,no,,,
2025-08-03 21:51:34.513334,CSI,0x4601,2,,na,"[4,",,,,,+28.0dB,13.2us,"[0,",1,366.8,normal,0,valid,+15.5dB,+15.5dB,0.15us,-301.8Hz,,"[7,",1111,1
2025-08-03 21:51:34.533170,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-19.0dB,14.8us,"[0,",1,368.7,normal,0,invalid,-46.9dB,-66.4dB,na,na,no,,,
2025-08-03 21:51:34.533300,CSI,0x4601,2,,na,"[4,",,,,,+26.5dB,18.7us,"[0,",1,368.8,normal,0,valid,+15.6dB,+15.5dB,0.15us,-312.0Hz,,"[7,",1111,1
2025-08-03 21:51:34.543094,PHY,0x4601,1,0,na,"[0,",0,0,1,3078.5,+20.6dB,14.7us,"[0,",1,369.7,normal,0,valid,-15.3dB,-15.4dB,na,na,,,,
2025-08-03 21:51:34.553124,PHY,0x4601,1,4,na,"[0,",0,0,,3321.9,+20.9dB,14.1us,"[0,",1,370.7,normal,0,valid,-15.0dB,-15.0dB,na,na,yes,,,
2025-08-03 21:51:34.553390,CSI,0x4601,2,,na,"[4,",,,,,+32.6dB,13.6us,"[0,",1,370.8,normal,0,valid,-13.1dB,-13.2dB,0.13us,-90.6Hz,,"[7,",1111,1
2025-08-03 21:51:34.573083,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-26.6dB,17.2us,"[0,",1,372.7,normal,0,invalid,-47.3dB,-74.6dB,na,na,no,,,
2025-08-03 21:51:34.573359,CSI,0x4601,2,,na,"[4,",,,,,+35.7dB,13.6us,"[0,",1,372.8,normal,0,valid,-13.1dB,-13.1dB,0.13us,-67.8Hz,,"[7,",1111,1
2025-08-03 21:51:34.593146,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-27.7dB,15.5us,"[0,",1,374.7,normal,0,invalid,-47.5dB,-76.2dB,na,na,no,,,
2025-08-03 21:51:34.593424,CSI,0x4601,2,,na,"[4,",,,,,+34.1dB,14.2us,"[0,",1,374.8,normal,0,valid,-13.0dB,-13.0dB,0.14us,-39.5Hz,,"[7,",1111,1
2025-08-03 21:51:34.613101,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-15.1dB,15.7us,"[0,",1,376.7,normal,0,invalid,-46.8dB,-62.9dB,na,na,no,,,
2025-08-03 21:51:34.613374,CSI,0x4601,2,,na,"[4,",,,,,+31.9dB,12.4us,"[0,",1,376.8,normal,0,valid,-13.0dB,-13.0dB,0.13us,-99.5Hz,,"[7,",1111,1
2025-08-03 21:51:34.633167,PHY,0x4601,1,4,na,"[0,",0,0,,0.1,-24.3dB,15.5us,"[0,",1,378.7,normal,0,invalid,-47.1dB,-71.7dB,na,na,no,,,
2025-08-03 21:51:34.633296,CSI,0x4601,2,,na,"[4,",,,,,+34.3dB,13.8us,"[0,",1,378.8,normal,0,valid,-13.0dB,-13.0dB,0.14us,-106.0Hz,,"[7,",1111,1
2025-08-03 21:51:34.653124,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-14.1dB,15.9us,"[0,",1,380.7,normal,0,invalid,-46.7dB,-62.0dB,na,na,no,,,
2025-08-03 21:51:34.653354,CSI,0x4601,2,,na,"[4,",,,,,+33.5dB,12.6us,"[0,",1,380.8,normal,0,valid,-13.0dB,-13.0dB,0.12us,-101.8Hz,,"[7,",1111,1
2025-08-03 21:51:34.673082,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-25.6dB,14.8us,"[0,",1,382.7,normal,0,invalid,-47.0dB,-74.3dB,na,na,no,,,
2025-08-03 21:51:34.673354,CSI,0x4601,2,,na,"[4,",,,,,+34.9dB,14.1us,"[0,",1,382.8,normal,0,valid,-12.9dB,-12.9dB,0.14us,-111.3Hz,,"[7,",1111,1
