ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:16:15.292999,2.06,17.2,0,130.0
6,2025-08-03 20:16:16.292999,5.88,49.3,0,398.0
6,2025-08-03 20:16:17.292999,5.88,49.3,0,673.0
6,2025-08-03 20:16:18.292999,5.88,49.3,0,944.0
6,2025-08-03 20:16:19.292999,5.5,46.1,0,1.17
6,2025-08-03 20:16:20.292999,5.25,44.0,0,1.44
6,2025-08-03 20:16:21.292999,5.25,44.0,0,1.7
6,2025-08-03 20:16:22.292999,5.38,45.1,0,1.97
6,2025-08-03 20:16:23.292999,5.62,47.2,0,2.26
6,2025-08-03 20:16:24.292999,6.75,56.6,0,2.54
6,2025-08-03 20:16:25.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:26.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:27.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:28.292999,6.38,53.5,0,2.54
6,2025-08-03 20:16:29.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:30.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:31.292999,6.5,54.5,0,2.54
6,2025-08-03 20:16:32.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:33.292999,6.75,56.6,0,2.54
6,2025-08-03 20:16:34.292999,6.5,54.5,0,2.54
6,2025-08-03 20:16:35.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:36.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:37.292999,6.38,53.5,0,2.54
6,2025-08-03 20:16:38.292999,6.5,54.5,0,2.54
6,2025-08-03 20:16:39.292999,6.75,56.6,0,2.54
6,2025-08-03 20:16:40.292999,6.5,54.5,0,2.54
6,2025-08-03 20:16:41.292999,6.5,54.5,0,2.54
6,2025-08-03 20:16:42.292999,6.75,56.6,0,2.54
6,2025-08-03 20:16:43.292999,6.5,54.5,0,2.54
6,2025-08-03 20:16:44.292999,6.62,55.6,0,2.54
6,2025-08-03 20:16:45.292999,6.75,56.6,0,2.54
6,2025-08-03 20:16:46.292999,6.38,53.5,0,2.54
6,2025-08-03 20:16:47.292999,2.12,53.7,0,2.54
