time,log_type,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr
2025-08-03 21:02:05.475948,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 21:02:05.595926,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 21:02:05.715856,ULMeasRept,0,4601,-98,-10.5,22.0
2025-08-03 21:02:05.835869,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 21:02:05.955820,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:06.075870,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:06.195851,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:06.335844,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:06.435854,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:06.575856,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:06.675810,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:06.815839,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:06.935916,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:07.055927,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:07.175828,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:07.295867,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:07.415826,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:07.535880,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:07.635853,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:07.765869,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:07.885832,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.005911,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.125816,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.245877,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.365839,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.485914,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.605845,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.725875,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.845852,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:08.965890,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:09.085845,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:09.215795,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:09.335862,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:09.455795,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:09.575855,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:09.695857,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:09.815843,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:09.935829,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:10.055908,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:10.175862,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:10.295872,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:10.415834,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:10.535901,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:10.655842,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:10.771948,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:10.895867,ULMeasRept,0,4601,-110,-17.0,5.0
2025-08-03 21:02:11.035907,ULMeasRept,0,4601,-119,-20.0,-3.5
2025-08-03 21:02:11.135888,ULMeasRept,0,4601,-111,-15.5,9.5
2025-08-03 21:02:11.271885,ULMeasRept,0,4601,-106,-13.0,16.0
2025-08-03 21:02:11.395841,ULMeasRept,0,4601,-101,-11.0,21.0
2025-08-03 21:02:11.511927,ULMeasRept,0,4601,-101,-11.0,21.0
2025-08-03 21:02:11.635900,ULMeasRept,0,4601,-99,-11.0,22.0
2025-08-03 21:02:11.745846,ULMeasRept,0,4601,-98,-10.5,22.0
2025-08-03 21:02:11.875871,ULMeasRept,0,4601,-98,-10.5,22.5
2025-08-03 21:02:11.991903,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:12.105791,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:12.231888,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:12.345837,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:12.471905,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:12.595854,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:12.715784,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:12.835871,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:12.950856,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:13.075907,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:13.195833,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:13.311911,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:13.451881,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:13.575863,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:13.675873,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:13.815841,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:13.920849,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:14.055875,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:14.165936,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:14.280907,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:14.415887,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:14.525828,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:14.645954,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:14.765874,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:14.885951,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.035979,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.125945,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.245915,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.365932,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.495943,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.606028,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.755890,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.850905,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:15.975944,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:16.095852,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:16.211978,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:16.335943,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:16.451954,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:16.575969,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:16.695981,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:16.815921,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:16.940931,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:17.055904,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:17.195925,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:17.315889,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:17.435941,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:17.555922,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:17.671893,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:17.795922,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:17.911898,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:18.035920,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:18.151974,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:18.260938,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:18.385936,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:18.505844,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:18.632046,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:18.755947,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:18.871980,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:18.995993,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:19.112024,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:19.235972,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:19.355862,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:19.475946,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:19.585901,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:19.715941,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:19.835921,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:19.951924,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:20.091982,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:20.195958,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:20.315881,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:20.431957,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:20.555917,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:20.695879,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:20.795969,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:20.935973,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:21.035972,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:21.175961,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:21.275977,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:21.411936,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:21.535952,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:21.645899,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:21.765975,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:21.891968,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:22.015897,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:22.132004,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:22.255920,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:22.371959,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:22.495903,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:22.611970,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:22.735935,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:22.852006,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:22.975999,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:23.095847,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:23.215919,ULMeasRept,0,4601,-97,-11.0,21.0
2025-08-03 21:02:23.335853,ULMeasRept,0,4601,-97,-11.0,21.0
2025-08-03 21:02:23.475916,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:23.575992,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:23.691950,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:23.815927,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:23.955960,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:24.071966,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:24.195911,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:24.312050,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:24.435965,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:24.545964,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:24.660916,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:24.786010,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:24.900966,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:25.035892,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:25.145986,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:25.275925,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:25.385886,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:25.515917,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:25.631952,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:25.755871,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:25.876001,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:25.995896,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:26.111989,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:26.235976,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:26.352072,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:26.475917,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:26.595901,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:26.715933,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:26.825919,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:26.955946,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:27.065908,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:27.195911,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:27.305973,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:27.425950,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:27.555906,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:27.671942,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:27.795884,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:27.905889,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:28.025835,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:28.145953,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:28.265864,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:28.391955,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:28.515917,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:28.631992,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:28.755891,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:28.875876,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:28.995953,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:29.115881,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:29.231935,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:29.355888,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:29.471993,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:29.595880,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:29.711933,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:29.830993,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:29.951976,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:30.075921,ULMeasRept,0,4601,-97,-10.5,21.0
2025-08-03 21:02:30.216029,ULMeasRept,0,4601,-97,-10.5,20.5
2025-08-03 21:02:30.315923,ULMeasRept,0,4601,-97,-10.5,20.5
2025-08-03 21:02:30.431954,ULMeasRept,0,4601,-97,-11.0,20.5
2025-08-03 21:02:30.555908,ULMeasRept,0,4601,-97,-11.0,20.5
2025-08-03 21:02:30.695938,ULMeasRept,0,4601,-97,-10.5,21.5
2025-08-03 21:02:30.795966,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:30.915950,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:31.035936,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:31.155922,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:31.271928,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:31.395935,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:31.511969,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:31.630974,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:31.775979,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:31.891982,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:32.015902,ULMeasRept,0,4601,-97,-10.5,22.0
2025-08-03 21:02:32.115920,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:32.231934,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:32.355959,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:32.471968,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:32.595940,ULMeasRept,0,4601,-97,-10.5,22.5
2025-08-03 21:02:32.711989,ULMeasRept,0,4601,-97,-10.5,22.5
