time,log_type,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,events,slot,type,rnti,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_log_type,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_events,ue_slot,ue_type,ue_rnti,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay
2025-08-03 20:17:00.528683,metric,51,540,232,0,0,0,0,0,0,0,0,0,1usec,220usec,161.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:17:01.528597,metric,51,1400,600,0,0,0,0,0,0,0,0,0,4usec,23usec,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:17:02.528651,metric,51,1400,600,0,0,0,0,0,0,0,0,0,3usec,25usec,329.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-03 20:17:03.528554,metric,51,1400,600,1,0,0,0,0.0164,0.0233,0,0,1,6usec,38usec,474.0,16kbps,74kbps,4.5ms,5.5ms,4.5ms,0x4601,406.8,ue_create,0x4601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,9,16kbps,22,1,4%,0,133,0.004,33.3,-3.1,1,26,75kbps,13,0,0%,113,0,11,1,0,0,0,0,0,210ns,n/a,8,4.58ms,5.5ms,4.38ms,n/a,n/a,4.02ms
2025-08-03 20:17:04.528563,metric,51,1400,600,0,0,0,0,0.00786,0.0167,0,0,1,8usec,39usec,531.3,19kbps,50kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,14,1.0,25,19kbps,11,0,0%,0,22,0.011000001,35.5,-3.4,1,27,51kbps,10,0,0%,52,0,9,0,0,0,0,0,0,218ns,n/a,8,4.45ms,4.5ms,4.4ms,n/a,n/a,4.26ms
2025-08-03 20:17:05.528640,metric,51,1400,600,0,0,0,1,0.00714,0.112,0,0,1,8usec,37usec,678.0,18kbps,1.0Mbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,19kbps,10,0,0%,0,20,0.011000001,35.1,-3.4,1,27,1.0Mbps,67,0,0%,1059,2.01k,5,0,0,0,0,0,0,235ns,n/a,3,4.5ms,4.5ms,4.48ms,4.25ms,4.5ms,4.14ms
2025-08-03 20:17:06.528588,metric,51,1400,600,0,0,0,2,0.00714,0.155,0,0,1,9usec,45usec,741.3,16kbps,1.5Mbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,17kbps,9,0,0%,3,20,0.011000001,35.0,-3.4,1,27,1.5Mbps,92,1,1%,1537,0,2,0,0,0,0,0,-0.099000014,200ns,n/a,8,4.49ms,4.5ms,4.48ms,4.25ms,4.5ms,4ms
2025-08-03 20:17:07.528730,metric,51,1400,600,0,0,0,0,0.0371,0.0317,0,0,1,8usec,31usec,843.3,1.1Mbps,96kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,1.1Mbps,52,0,0%,25.3k,1281,0.011000001,36.0,-3.4,1,27,96kbps,19,0,0%,99,384,17,0,0,0,0,0,-0.099000014,181ns,n/a,8,4.5ms,4.5ms,4.39ms,4.25ms,4.5ms,4.03ms
2025-08-03 20:17:08.528563,metric,51,1400,600,0,0,16,0,0.389,0.0883,0,0,1,11usec,39usec,940.3,20Mbps,388kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,26,20Mbps,538,7,1%,61.9k,23406,-1.14087015e-08,34.9,-3.4,1,27,388kbps,53,0,0%,400,1.04k,26,0,0,0,0,0,-0.099000014,184ns,n/a,8,4.5ms,4.5ms,4.41ms,4.16ms,4.5ms,3.97ms
2025-08-03 20:17:09.528685,metric,51,1400,600,0,0,46,0,0.945,0.117,0,0,1,15usec,46usec,1008.16,54Mbps,477kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,27,54Mbps,1314,1,0%,268k,64675,0.00899999,34.8,-3.5,1,27,478kbps,70,0,0%,493,926,24,0,0,0,0,0,-0.099000014,198ns,n/a,7,4.47ms,4.5ms,4.18ms,4.05ms,4.5ms,3.95ms
2025-08-03 20:17:10.528761,metric,51,1400,600,0,0,49,1,1,0.142,0,0,1,15usec,111usec,138.15,58Mbps,602kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1396,4,0%,670k,68974,0.007999992,34.2,-3.5,1,27,602kbps,82,3,3%,720,198,18,0,0,0,0,0,-0.39400008,208ns,n/a,7,4.49ms,4.5ms,4.26ms,4.03ms,4.5ms,3.95ms
2025-08-03 20:17:11.528667,metric,51,1400,600,0,0,49,0,1,0.13,0,0,1,15usec,52usec,214.2,58Mbps,550kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,58Mbps,1400,0,0%,998k,68964,0.007999992,34.4,-3.3,1,27,550kbps,78,0,0%,567,535,18,0,0,0,0,0,-0.39400008,213ns,n/a,7,4.49ms,4.5ms,4.21ms,4.02ms,4.5ms,3.95ms
2025-08-03 20:17:12.528702,metric,51,1399,600,0,0,49,0,1,0.115,0,0,1,18usec,482usec,363.16,54Mbps,479kbps,4.5ms,4.5ms,5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,5ms,,,,4601,1,15,1.0,26,54Mbps,1304,95,6%,1.4M,68881,-0.44600326,34.5,-3.4,1,27,480kbps,68,0,0%,502,535,22,11,12,2,0,0,-0.39400008,212ns,n/a,7,4.45ms,4.5ms,4.22ms,4.03ms,4.5ms,3.95ms
2025-08-03 20:17:13.528661,metric,51,1398,600,0,0,49,0,1,0.13,0,0,1,16usec,59usec,465.16,57Mbps,572kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,15,1.0,26,57Mbps,1377,21,1%,1.71M,68844,0.008994103,34.3,-3.4,1,27,572kbps,79,0,0%,583,535,17,1,3,1,0,0,-0.39400008,235ns,n/a,7,4.49ms,4.5ms,4.2ms,4.02ms,4.5ms,3.95ms
2025-08-03 20:17:14.528650,metric,51,1400,600,0,0,49,0,1,0.127,0,0,1,16usec,53usec,512.11,56Mbps,537kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,15,1.0,27,56Mbps,1349,51,3%,2.15M,68925,-0.38400602,34.1,-3.5,1,27,537kbps,76,0,0%,554,0,18,5,0,0,0,0,-0.39400008,233ns,n/a,7,4.49ms,4.5ms,4.27ms,4.07ms,4.5ms,3.96ms
2025-08-03 20:17:15.528580,metric,51,1400,600,0,0,49,0,1,0.0883,0,0,1,15usec,50usec,593.16,19Mbps,359kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,10,1.0,13,19Mbps,1113,287,20%,2.2M,68841,-1.7709708,32.6,-4.0,1,27,360kbps,53,0,0%,371,0,45,3,0,0,0,0,-0.39400008,198ns,n/a,7,4.48ms,4.5ms,4.24ms,4.02ms,4.5ms,3.94ms
2025-08-03 20:17:16.528645,metric,51,1400,600,0,0,49,0,1,0.08,0,0,1,15usec,53usec,743.10,10Mbps,325kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,6,1.0,5,10Mbps,1239,161,11%,2.05M,68946,-1.4869132,33.9,-3.9,1,27,326kbps,48,0,0%,336,34,46,93,34,34,0,0,-0.39400008,156ns,n/a,7,4.47ms,4.5ms,4.29ms,4.03ms,4.5ms,3.93ms
2025-08-03 20:17:17.528698,metric,51,1400,600,0,0,49,0,1,0.0883,0,0,1,15usec,40usec,826.16,14Mbps,359kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,6,1.0,7,14Mbps,1356,44,3%,1.98M,68956,-0.6699,33.6,-4.0,1,27,360kbps,53,0,0%,371,0,38,19,0,0,0,0,-0.39400008,188ns,n/a,7,4.48ms,4.5ms,4.22ms,4ms,4ms,3.95ms
2025-08-03 20:17:18.528573,metric,51,1400,600,0,0,49,0,1,0.1,0,0,1,15usec,55usec,927.3,15Mbps,411kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,6,1.0,7,15Mbps,1317,83,5%,1.96M,68875,-0.22991525,34.1,-3.8,1,27,411kbps,58,2,3%,454,0,36,40,0,0,0,0,-0.5920001,197ns,n/a,7,4.47ms,4.5ms,4.3ms,4.05ms,4.5ms,3.95ms
2025-08-03 20:17:19.528677,metric,51,1400,600,0,0,49,0,1,0.0883,0,0,1,15usec,85usec,997.1,15Mbps,359kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4.5ms,,,,4601,1,6,1.0,8,15Mbps,1226,174,12%,1.96M,68943,-0.384917,34.4,-3.8,1,27,360kbps,53,0,0%,371,0,43,79,28,28,0,0,-0.5920001,130ns,n/a,7,4.49ms,4.5ms,4.28ms,4.03ms,4.5ms,3.94ms
2025-08-03 20:17:20.528623,metric,51,1400,600,0,0,49,0,1,0.1,0,0,1,15usec,61usec,149.16,18Mbps,400kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,metric,,,,,,,,,,,,,,,,,,4.5ms,,4ms,,,,4601,1,6,1.0,9,18Mbps,1368,32,2%,1.95M,68884,0.6100746,34.2,-4.2,1,27,400kbps,59,1,1%,420,0,37,13,6,6,0,0,-0.69100016,216ns,n/a,8,4.49ms,4.5ms,4.25ms,4.03ms,4.5ms,3.95ms
