ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 21:31:43.002219,2.06,17.2,0,130.0
6,2025-08-03 21:31:44.002219,5.88,49.3,0,398.0
6,2025-08-03 21:31:45.002219,5.88,49.3,0,673.0
6,2025-08-03 21:31:46.002219,5.88,49.3,0,944.0
6,2025-08-03 21:31:47.002219,5.5,46.1,0,1.17
6,2025-08-03 21:31:48.002219,5.25,44.0,0,1.44
6,2025-08-03 21:31:49.002219,5.25,44.0,0,1.7
6,2025-08-03 21:31:50.002219,5.38,45.1,0,1.97
6,2025-08-03 21:31:51.002219,5.62,47.2,0,2.26
6,2025-08-03 21:31:52.002219,6.75,56.6,0,2.54
6,2025-08-03 21:31:53.002219,6.62,55.6,0,2.54
6,2025-08-03 21:31:54.002219,6.62,55.6,0,2.54
6,2025-08-03 21:31:55.002219,6.62,55.6,0,2.54
6,2025-08-03 21:31:56.002219,6.38,53.5,0,2.54
6,2025-08-03 21:31:57.002219,6.62,55.6,0,2.54
6,2025-08-03 21:31:58.002219,6.62,55.6,0,2.54
6,2025-08-03 21:31:59.002219,6.5,54.5,0,2.54
6,2025-08-03 21:32:00.002219,6.62,55.6,0,2.54
6,2025-08-03 21:32:01.002219,6.75,56.6,0,2.54
6,2025-08-03 21:32:02.002219,6.5,54.5,0,2.54
6,2025-08-03 21:32:03.002219,6.62,55.6,0,2.54
6,2025-08-03 21:32:04.002219,6.62,55.6,0,2.54
6,2025-08-03 21:32:05.002219,6.38,53.5,0,2.54
6,2025-08-03 21:32:06.002219,6.5,54.5,0,2.54
6,2025-08-03 21:32:07.002219,6.75,56.6,0,2.54
6,2025-08-03 21:32:08.002219,6.5,54.5,0,2.54
6,2025-08-03 21:32:09.002219,6.5,54.5,0,2.54
6,2025-08-03 21:32:10.002219,6.75,56.6,0,2.54
6,2025-08-03 21:32:11.002219,6.5,54.5,0,2.54
6,2025-08-03 21:32:12.002219,6.62,55.6,0,2.54
6,2025-08-03 21:32:13.002219,6.75,56.6,0,2.54
6,2025-08-03 21:32:14.002219,6.38,53.5,0,2.54
6,2025-08-03 21:32:15.002219,2.12,53.7,0,2.54
