ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:58:40.776657,2.06,17.2,0,130.0
6,2025-08-03 20:58:41.776657,5.88,49.3,0,398.0
6,2025-08-03 20:58:42.776657,5.88,49.3,0,673.0
6,2025-08-03 20:58:43.776657,5.88,49.3,0,944.0
6,2025-08-03 20:58:44.776657,5.5,46.1,0,1.17
6,2025-08-03 20:58:45.776657,5.25,44.0,0,1.44
6,2025-08-03 20:58:46.776657,5.25,44.0,0,1.7
6,2025-08-03 20:58:47.776657,5.38,45.1,0,1.97
6,2025-08-03 20:58:48.776657,5.62,47.2,0,2.26
6,2025-08-03 20:58:49.776657,6.75,56.6,0,2.54
6,2025-08-03 20:58:50.776657,6.62,55.6,0,2.54
6,2025-08-03 20:58:51.776657,6.62,55.6,0,2.54
6,2025-08-03 20:58:52.776657,6.62,55.6,0,2.54
6,2025-08-03 20:58:53.776657,6.38,53.5,0,2.54
6,2025-08-03 20:58:54.776657,6.62,55.6,0,2.54
6,2025-08-03 20:58:55.776657,6.62,55.6,0,2.54
6,2025-08-03 20:58:56.776657,6.5,54.5,0,2.54
6,2025-08-03 20:58:57.776657,6.62,55.6,0,2.54
6,2025-08-03 20:58:58.776657,6.75,56.6,0,2.54
6,2025-08-03 20:58:59.776657,6.5,54.5,0,2.54
6,2025-08-03 20:59:00.776657,6.62,55.6,0,2.54
6,2025-08-03 20:59:01.776657,6.62,55.6,0,2.54
6,2025-08-03 20:59:02.776657,6.38,53.5,0,2.54
6,2025-08-03 20:59:03.776657,6.5,54.5,0,2.54
6,2025-08-03 20:59:04.776657,6.75,56.6,0,2.54
6,2025-08-03 20:59:05.776657,6.5,54.5,0,2.54
6,2025-08-03 20:59:06.776657,6.5,54.5,0,2.54
6,2025-08-03 20:59:07.776657,6.75,56.6,0,2.54
6,2025-08-03 20:59:08.776657,6.5,54.5,0,2.54
6,2025-08-03 20:59:09.776657,6.62,55.6,0,2.54
6,2025-08-03 20:59:10.776657,6.75,56.6,0,2.54
6,2025-08-03 20:59:11.776657,6.38,53.5,0,2.54
6,2025-08-03 20:59:12.776657,2.12,53.7,0,2.54
