ID,time,Transfer,Bitrate,Retr,Cwnd
6,2025-08-03 20:10:13.905418,2.06,17.2,0,130.0
6,2025-08-03 20:10:14.905418,5.88,49.3,0,398.0
6,2025-08-03 20:10:15.905418,5.88,49.3,0,673.0
6,2025-08-03 20:10:16.905418,5.88,49.3,0,944.0
6,2025-08-03 20:10:17.905418,5.5,46.1,0,1.17
6,2025-08-03 20:10:18.905418,5.25,44.0,0,1.44
6,2025-08-03 20:10:19.905418,5.25,44.0,0,1.7
6,2025-08-03 20:10:20.905418,5.38,45.1,0,1.97
6,2025-08-03 20:10:21.905418,5.62,47.2,0,2.26
6,2025-08-03 20:10:22.905418,6.75,56.6,0,2.54
6,2025-08-03 20:10:23.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:24.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:25.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:26.905418,6.38,53.5,0,2.54
6,2025-08-03 20:10:27.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:28.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:29.905418,6.5,54.5,0,2.54
6,2025-08-03 20:10:30.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:31.905418,6.75,56.6,0,2.54
6,2025-08-03 20:10:32.905418,6.5,54.5,0,2.54
6,2025-08-03 20:10:33.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:34.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:35.905418,6.38,53.5,0,2.54
6,2025-08-03 20:10:36.905418,6.5,54.5,0,2.54
6,2025-08-03 20:10:37.905418,6.75,56.6,0,2.54
6,2025-08-03 20:10:38.905418,6.5,54.5,0,2.54
6,2025-08-03 20:10:39.905418,6.5,54.5,0,2.54
6,2025-08-03 20:10:40.905418,6.75,56.6,0,2.54
6,2025-08-03 20:10:41.905418,6.5,54.5,0,2.54
6,2025-08-03 20:10:42.905418,6.62,55.6,0,2.54
6,2025-08-03 20:10:43.905418,6.75,56.6,0,2.54
6,2025-08-03 20:10:44.905418,6.38,53.5,0,2.54
6,2025-08-03 20:10:45.905418,2.12,53.7,0,2.54
