time,log_type,rnti,format,prb1,prb2,symb,cs,occ,ack,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,sr,prb,csi1,n_id0
2025-08-03 19:43:10.994004,PHY,0x4601,1,0,50,"[0,",0,0,1,968.8,+18.0dB,20.9us,"[0,",1,375.17,normal,0,valid,-14.6dB,-14.5dB,na,na,,,,
2025-08-03 19:43:10.994464,PHY,0x4601,1,0,50,"[0,",0,0,2,0.7,-14.4dB,15.3us,"[0,",1,375.18,normal,0,invalid,-46.9dB,-62.2dB,na,na,,,,
2025-08-03 19:43:10.998955,PHY,0x4601,1,4,na,"[0,",0,0,,0.7,-23.4dB,17.2us,"[0,",1,376.7,normal,0,invalid,-46.7dB,-71.3dB,na,na,no,,,
2025-08-03 19:43:10.999230,CSI,0x4601,2,,na,"[4,",,,,,+33.0dB,25.8us,"[0,",1,376.8,normal,0,valid,-11.3dB,-11.4dB,0.18us,-2.3Hz,,"[7,",0001,1
2025-08-03 19:43:11.004039,PHY,0x4601,1,0,na,"[0,",0,0,1,1643.5,+17.9dB,30.6us,"[0,",1,376.17,normal,0,valid,-13.4dB,-13.5dB,na,na,,,,
2025-08-03 19:43:11.004063,PHY,0x4601,1,0,50,"[0,",0,0,1,760.3,+17.4dB,12.8us,"[0,",1,376.17,normal,0,valid,-16.4dB,-15.9dB,na,na,,,,
2025-08-03 19:43:11.019017,PHY,0x4601,1,4,na,"[0,",0,0,,1735.4,+18.1dB,17.0us,"[0,",1,378.7,normal,0,valid,-13.1dB,-13.2dB,na,na,yes,,,
2025-08-03 19:43:11.019151,CSI,0x4601,2,,na,"[4,",,,,,+34.0dB,17.6us,"[0,",1,378.8,normal,0,valid,-11.3dB,-11.3dB,0.20us,-95.1Hz,,"[7,",1111,1
2025-08-03 19:43:11.038991,PHY,0x4601,1,4,na,"[0,",0,0,2,0.5,-17.8dB,23.8us,"[0,",1,380.7,normal,0,invalid,-47.5dB,-65.8dB,na,na,,,,
2025-08-03 19:43:11.039013,PHY,0x4601,1,0,na,"[0,",0,0,1,1547.3,+17.6dB,14.9us,"[0,",1,380.7,normal,0,valid,-13.8dB,-13.9dB,na,na,,,,
2025-08-03 19:43:11.039239,CSI,0x4601,2,,na,"[4,",,,,,+32.8dB,22.7us,"[0,",1,380.8,normal,0,valid,-11.5dB,-11.6dB,0.20us,-51.2Hz,,"[7,",1111,1
2025-08-03 19:43:11.043937,PHY,0x4601,1,0,na,"[0,",0,0,1,1695.6,+18.0dB,17.3us,"[0,",1,380.17,normal,0,valid,-13.8dB,-13.8dB,na,na,,,,
2025-08-03 19:43:11.058948,PHY,0x4601,1,4,na,"[0,",0,0,,1691.7,+18.0dB,31.2us,"[0,",1,382.7,normal,0,valid,-13.4dB,-13.5dB,na,na,yes,,,
2025-08-03 19:43:11.059183,CSI,0x4601,2,,na,"[4,",,,,,+35.9dB,17.1us,"[0,",1,382.8,normal,0,valid,-11.6dB,-11.7dB,0.19us,-52.0Hz,,"[7,",1111,1
2025-08-03 19:43:11.078996,PHY,0x4601,1,4,na,"[0,",0,0,2,0.0,-30.8dB,16.7us,"[0,",1,384.7,normal,0,invalid,-46.5dB,-77.9dB,na,na,,,,
2025-08-03 19:43:11.079012,PHY,0x4601,1,0,na,"[0,",0,0,1,1648.1,+17.9dB,11.6us,"[0,",1,384.7,normal,0,valid,-13.8dB,-13.9dB,na,na,,,,
2025-08-03 19:43:11.079239,CSI,0x4601,2,,na,"[4,",,,,,+34.3dB,16.0us,"[0,",1,384.8,normal,0,valid,-11.7dB,-11.7dB,0.20us,-86.2Hz,,"[7,",1111,1
2025-08-03 19:43:11.079938,PHY,0x4601,1,0,na,"[0,",0,0,1,1571.3,+17.7dB,15.4us,"[0,",1,384.9,normal,0,valid,-13.8dB,-13.9dB,na,na,,,,
2025-08-03 19:43:11.098948,PHY,0x4601,1,4,na,"[0,",0,0,,1781.5,+18.3dB,15.3us,"[0,",1,386.7,normal,0,valid,-13.5dB,-13.6dB,na,na,yes,,,
2025-08-03 19:43:11.099195,CSI,0x4601,2,,na,"[4,",,,,,+32.3dB,13.2us,"[0,",1,386.8,normal,0,valid,-11.7dB,-11.7dB,0.19us,-25.0Hz,,"[7,",1111,1
2025-08-03 19:43:11.119136,CSI,0x4601,2,,na,"[4,",,,,,+32.3dB,11.5us,"[0,",1,388.8,normal,0,valid,-11.9dB,-11.9dB,0.20us,-63.4Hz,,"[7,",1111,1
2025-08-03 19:43:11.128581,PHY,0x4601,2,,na,"[0,",,,111,,+34.5dB,20.5us,"[0,",1,389.7,normal,0,valid,-13.3dB,-13.3dB,0.18us,-60.3Hz,,"[6,",,1
2025-08-03 19:43:11.138965,PHY,0x4601,1,4,na,"[0,",0,0,,1737.7,+18.1dB,16.4us,"[0,",1,390.7,normal,0,valid,-13.8dB,-13.9dB,na,na,yes,,,
2025-08-03 19:43:11.139209,CSI,0x4601,2,,na,"[4,",,,,,+35.1dB,19.6us,"[0,",1,390.8,normal,0,valid,-12.0dB,-12.0dB,0.20us,-83.4Hz,,"[7,",1111,1
2025-08-03 19:43:11.158924,PHY,0x4601,1,4,na,"[0,",0,0,2,0.2,-23.6dB,16.3us,"[0,",1,392.7,normal,0,invalid,-46.9dB,-71.1dB,na,na,,,,
2025-08-03 19:43:11.158944,PHY,0x4601,1,0,na,"[0,",0,0,1,1686.3,+18.0dB,11.7us,"[0,",1,392.7,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 19:43:11.159165,CSI,0x4601,2,,na,"[4,",,,,,+36.4dB,14.0us,"[0,",1,392.8,normal,0,valid,-12.0dB,-12.0dB,0.18us,-62.7Hz,,"[7,",1111,1
2025-08-03 19:43:11.178985,PHY,0x4601,1,4,na,"[0,",0,0,,0.2,-19.9dB,15.4us,"[0,",1,394.7,normal,0,invalid,-46.8dB,-67.4dB,na,na,no,,,
2025-08-03 19:43:11.179231,CSI,0x4601,2,,na,"[4,",,,,,+31.9dB,13.2us,"[0,",1,394.8,normal,0,valid,-12.1dB,-12.1dB,0.19us,-116.7Hz,,"[7,",1111,1
2025-08-03 19:43:11.198943,PHY,0x4601,1,4,na,"[0,",0,0,,0.4,-17.9dB,15.7us,"[0,",1,396.7,normal,0,invalid,-46.8dB,-65.3dB,na,na,no,,,
2025-08-03 19:43:11.199207,CSI,0x4601,2,,na,"[4,",,,,,+35.3dB,12.8us,"[0,",1,396.8,normal,0,valid,-12.1dB,-12.1dB,0.18us,-60.8Hz,,"[7,",1111,1
2025-08-03 19:43:11.219002,PHY,0x4601,1,4,na,"[0,",0,0,,0.5,-21.2dB,14.2us,"[0,",1,398.7,normal,0,invalid,-46.6dB,-68.3dB,na,na,no,,,
2025-08-03 19:43:11.219281,CSI,0x4601,2,,na,"[4,",,,,,+38.1dB,11.8us,"[0,",1,398.8,normal,0,valid,-12.1dB,-12.1dB,0.19us,-85.5Hz,,"[7,",1111,1
2025-08-03 19:43:11.238956,PHY,0x4601,1,4,na,"[0,",0,0,,0.3,-17.1dB,14.7us,"[0,",1,400.7,normal,0,invalid,-47.0dB,-64.3dB,na,na,no,,,
2025-08-03 19:43:11.239232,CSI,0x4601,2,,na,"[4,",,,,,+34.4dB,12.8us,"[0,",1,400.8,normal,0,valid,-12.0dB,-12.1dB,0.18us,-40.1Hz,,"[7,",1111,1
2025-08-03 19:43:11.253961,PHY,0x4601,1,0,na,"[0,",0,0,1,1614.9,+17.8dB,24.5us,"[0,",1,401.17,normal,0,valid,-14.2dB,-14.3dB,na,na,,,,
2025-08-03 19:43:11.259040,PHY,0x4601,1,4,na,"[0,",0,0,,1772.9,+18.2dB,30.9us,"[0,",1,402.7,normal,0,valid,-13.9dB,-14.0dB,na,na,yes,,,
2025-08-03 19:43:11.259154,CSI,0x4601,2,,na,"[4,",,,,,+32.5dB,15.1us,"[0,",1,402.8,normal,0,valid,-12.1dB,-12.1dB,0.20us,-53.5Hz,,"[7,",1111,1
